,FinalElecCode2012,Demand_Name2025,Elevation,HouseHolds,LCOE_SHS2025,LCOE_MG_Hybrid_LowLands2025,LCOE_MG_Hybrid_HighLands2025,LCOE_Grid2025,MinimumOverall2025,MinimumOverallLCOE2025,NewConnections2025,PVcapacity2025,GenSetcapacity2025,Batterycapacity2025,NewCapacity2025,NPC2025,InvestmentCapita2025,InvestmentCost2025,MinGridDist2025
8981,SA_Diesel2012,Lowlands,387,104.74967332166712,99.0,0.76023126,99.0,99.0,MG_Hybrid_LowLands2025,0.76023126,358.149,12.974421000000001,9.234253,29.789865000000002,51.998540000000006,318739.3,829.763,297178.78,0.0
9158,SA_Diesel2012,Lowlands,129,58.325167572292045,99.0,0.6537331000000001,99.0,99.0,MG_Hybrid_LowLands2025,0.6537331000000001,199.41924,6.750325,5.820931400000001,12.674028999999999,25.245285,162806.81,774.6319599999999,154476.52,0.0
9183,Non,Lowlands,154,57.476785438299466,99.0,0.64374036,99.0,99.0,MG_Hybrid_LowLands2025,0.64374036,196.51854,6.420415,5.7585573,12.063334,24.242307999999998,158402.78,765.26373,150388.5,0.0
9205,SA_PV2012,Lowlands,435,84.60764606180636,99.0,0.5898405,99.0,99.0,MG_Hybrid_LowLands2025,0.5898405,289.2815,12.408816999999999,7.753391000000001,31.931177,52.093384,204995.34,675.0268,195272.77,0.0
9407,SA_PV2012,Highlands,2399,64.22697447235234,99.0,99.0,0.55614793,99.0,MG_Hybrid_HighLands2025,0.55614793,219.59807,13.404912,7.6739707,46.189304,67.26819,186245.27,642.89386,141178.25,0.0
9442,SA_Diesel2012,Lowlands,298,64.44175202257523,99.0,0.63615793,99.0,99.0,MG_Hybrid_LowLands2025,0.63615793,220.33241,8.12687,6.270681,17.746786,32.144337,173094.8,746.06396,164382.06,0.0
9500,SA_PV2012,Highlands,3839,52.441232944421536,99.0,99.0,0.6032014,99.0,MG_Hybrid_HighLands2025,0.6032014,179.30151,11.436832,6.531316,40.811985,58.780136,168822.64,744.8499,133552.72,0.0
9506,Non,Highlands,3816,102.7244675968327,99.0,99.0,0.47315207,99.0,MG_Hybrid_HighLands2025,0.47315207,351.2246,20.693914000000003,11.401599000000001,58.348206000000005,90.44372,245702.67,491.7915,172729.28,0.0
9847,SA_PV2012,Lowlands,249,113.55930643648682,99.0,0.5575270999999999,99.0,99.0,MG_Hybrid_LowLands2025,0.5575270999999999,388.26996,16.018946,9.881881,33.023354,58.924183,255594.19,627.1323,243496.62,0.0
9854,SA_PV2012,Lowlands,294,63.43740286109697,99.0,0.6666704000000001,99.0,99.0,MG_Hybrid_LowLands2025,0.6666704000000001,216.89845,9.920637,6.196917,27.365614,43.48317,179730.56,786.76324,170647.72,0.0
9867,SA_Diesel2012,Lowlands,193,90.78247703689159,99.0,0.61052024,99.0,99.0,MG_Hybrid_LowLands2025,0.61052024,310.39383,12.064630000000001,8.207309,25.933884,46.205822,226005.11,690.5168,214332.14,0.0
10023,Non,Lowlands,227,52.58514413809196,99.0,0.65516514,99.0,99.0,MG_Hybrid_LowLands2025,0.65516514,179.79355,6.8029094,5.399046,19.433756,31.635711999999998,150216.02,792.7316,142528.03,0.0
10035,SA_Diesel2012,Lowlands,561,62.75678645304132,99.0,0.79789954,99.0,99.0,MG_Hybrid_LowLands2025,0.79789954,214.57135,8.010188000000001,6.1467905,17.163307,31.320284,211099.47,922.0073,197836.38,0.0
10249,SA_PV2012,Highlands,2324,75.64109601524974,99.0,99.0,0.52736664,99.0,MG_Hybrid_HighLands2025,0.52736664,258.62402000000003,15.263905,8.778513,48.077126,72.119545,204547.2,589.53656,152468.33,0.0
10272,SA_PV2012,Highlands,2329,58.51744318830354,99.0,99.0,0.56466544,99.0,MG_Hybrid_HighLands2025,0.56466544,200.07664,12.366247,7.1211004,44.24492,63.73226999999999,174323.86,668.2264,133696.5,0.0
10279,SA_PV2012,Highlands,2281,66.68295917445633,99.0,99.0,0.5485691999999999,99.0,MG_Hybrid_HighLands2025,0.5485691999999999,227.99532000000002,13.671160999999998,7.9118943,46.1325,67.71555,190083.56,626.9577,142943.42,0.0
10288,SA_PV2012,Highlands,2920,60.93277171750353,99.0,99.0,0.5628278,99.0,MG_Hybrid_HighLands2025,0.5628278,208.33488,13.488066,7.354571000000001,48.504684000000005,69.34732,179623.8,663.74506,138281.25,0.0
10290,SA_PV2012,Highlands,2864,59.3100640429441,99.0,99.0,0.56692404,99.0,MG_Hybrid_HighLands2025,0.56692404,202.78668000000002,13.1991625,7.1982474000000005,48.760777000000004,69.15819,177162.28,667.7494,135410.69,0.0
10622,SA_PV2012,Highlands,3765,82.1494875552293,99.0,99.0,0.5159169,99.0,MG_Hybrid_HighLands2025,0.5159169,280.87683,18.174866,9.405861,60.561119999999995,88.141846,212289.3,579.03436,162637.33,0.0
10626,SA_Diesel2012,Highlands,3904,57.88064839047365,99.0,99.0,0.55586886,99.0,MG_Hybrid_HighLands2025,0.55586886,197.89938,12.770228,7.0569897,43.748787,63.576007999999995,168988.69,669.4053,132474.89,0.0
10733,SA_PV2012,Lowlands,222,100.91428434089865,99.0,0.5714795,99.0,99.0,MG_Hybrid_LowLands2025,0.5714795,345.03542999999996,14.882026999999999,8.952262,35.988415,59.822704,234129.4,646.5445599999999,223080.78,0.0
10754,Non,Lowlands,215,56.25387512787135,99.0,0.67005956,99.0,99.0,MG_Hybrid_LowLands2025,0.67005956,192.3373,9.430139,5.668787,27.908731,43.007656,163791.69,810.33673,155857.97,0.0
10799,Non,Lowlands,223,64.81424741785824,99.0,0.6497006999999999,99.0,99.0,MG_Hybrid_LowLands2025,0.6497006999999999,221.606,11.221008,6.2981668,32.818665,50.33784,179037.9,769.6228,170553.05,0.0
10802,SA_Diesel2012,Lowlands,224,72.37012954702931,99.0,0.6341794,99.0,99.0,MG_Hybrid_LowLands2025,0.6341794,247.44027999999997,10.198585000000001,6.853654400000001,26.059604999999998,43.111843,191234.6,733.55884,181512.0,0.0
10805,SA_PV2012,Lowlands,224,64.66641160272525,99.0,0.6450191,99.0,99.0,MG_Hybrid_LowLands2025,0.6450191,221.10054,8.696632000000001,6.2872887,23.764595,38.748515999999995,175796.34,753.6879,166640.81,0.0
10851,SA_Diesel2012,Highlands,2820,51.99787119258607,99.0,99.0,0.5995881,99.0,MG_Hybrid_HighLands2025,0.5995881,177.78561000000002,11.894777000000001,6.489659,45.828663,64.2131,166946.03,738.5435,131302.42,0.0
10931,SA_PV2012,Lowlands,143,60.4435260629638,99.0,0.72062904,99.0,99.0,MG_Hybrid_LowLands2025,0.72062904,206.66211,7.4388337,5.976682,14.282510999999998,27.698027000000003,184652.6,842.8563,174186.47,0.0
10933,SA_Diesel2012,Lowlands,156,72.43198928682901,99.0,0.6396752,99.0,99.0,MG_Hybrid_LowLands2025,0.6396752,247.65177999999997,8.434202,6.8580704,14.38,29.672273999999998,191663.27,733.2795,181597.98,0.0
10950,SA_PV2012,Lowlands,160,54.23007172186489,99.0,0.6760696999999999,99.0,99.0,MG_Hybrid_LowLands2025,0.6760696999999999,185.41772,6.302016,5.519869,12.74516,24.567045,158639.62,810.6524,150309.31,0.0
11031,Non,Highlands,2509,53.80805444852008,99.0,99.0,0.5711785,99.0,MG_Hybrid_HighLands2025,0.5711785,183.97481000000002,11.287096,6.6663704,42.834755,60.788222999999995,165005.42,680.3106,125160.01,0.0
11044,Non,Highlands,958,88.04954366696266,99.0,99.0,0.527193,99.0,MG_Hybrid_HighLands2025,0.527193,301.04967999999997,21.167772,9.982358999999999,71.69074,102.84087,234304.11,553.25214,166556.38,0.0
11052,Non,Highlands,1006,83.15790233750764,99.0,99.0,0.5360925,99.0,MG_Hybrid_HighLands2025,0.5360925,284.32468,20.144432000000002,9.508811999999999,69.83325,99.486496,226107.12,569.03845,161791.69,0.0
11124,SA_Diesel2012,Highlands,861,69.09422208285622,99.0,99.0,0.5540791,99.0,MG_Hybrid_HighLands2025,0.5540791,236.23963999999998,14.942754,8.146519999999999,52.029213,75.118484,198736.36,620.5673,146602.6,0.0
11141,SA_PV2012,Highlands,3493,50.337697532275136,99.0,99.0,0.59247047,99.0,MG_Hybrid_HighLands2025,0.59247047,172.10933,12.086786,6.328862,48.2065,66.62215,160603.58,738.4503,127094.19,0.0
11168,SA_PV2012,Highlands,2808,67.90355470798157,99.0,99.0,0.5665945,99.0,MG_Hybrid_HighLands2025,0.5665945,232.16863999999998,14.363296,8.029808000000001,48.797626,71.19073,198980.8,650.06934,150925.72,0.0
11263,SA_Diesel2012,Highlands,3977,125.42085538419205,99.0,99.0,0.48330188,99.0,MG_Hybrid_HighLands2025,0.48330188,428.8257,28.325236999999998,13.598211,82.509476,124.43292,300668.75,496.00417999999996,212699.34,0.0
11266,SA_PV2012,Highlands,3837,60.93277171750353,99.0,99.0,0.5543276,99.0,MG_Hybrid_HighLands2025,0.5543276,208.33488,12.99882,7.353560400000001,44.415805999999996,64.76819,176702.81,655.9544,136658.19,0.0
11283,SA_PV2012,Highlands,3806,110.26741845561615,99.0,99.0,0.46511722,99.0,MG_Hybrid_HighLands2025,0.46511722,377.01468,22.335417,12.1317,61.41295600000001,95.88006999999999,258290.53,478.74877999999995,180495.31,0.0
11308,Non,Lowlands,405,50.13932345874071,99.0,0.66625816,99.0,99.0,MG_Hybrid_LowLands2025,0.66625816,171.43106,6.046476999999999,5.219158999999999,14.808520000000001,26.074156,147147.84,814.4807,139627.3,0.0
11363,Non,Lowlands,322,61.14551642807885,99.0,0.6343969,99.0,99.0,MG_Hybrid_LowLands2025,0.6343969,209.06226999999998,7.5855064,6.028346,17.227043,30.840897,165081.83,750.15753,156829.64,0.0
11445,SA_Diesel2012,Lowlands,220,51.362092802003524,99.0,0.67925745,99.0,99.0,MG_Hybrid_LowLands2025,0.67925745,175.61183,5.9620457,5.3090285999999995,13.075687,24.346762,152660.94,823.6727,144646.67,0.0
11458,SA_PV2012,Lowlands,192,65.40936960921397,99.0,0.6384866,99.0,99.0,MG_Hybrid_LowLands2025,0.6384866,223.6408,8.518182000000001,6.341794999999999,17.200695,32.060673,175793.9,747.0962,167081.17,0.0
11592,SA_PV2012,Lowlands,250,51.362092802003524,99.0,0.6770691999999999,99.0,99.0,MG_Hybrid_LowLands2025,0.6770691999999999,175.61183,7.0107174,5.3091526,21.415526999999997,33.735397,152160.1,820.82074,144145.83,0.0
11659,SA_Diesel2012,Lowlands,377,89.3760157373039,99.0,0.62953013,99.0,99.0,MG_Hybrid_LowLands2025,0.62953013,305.585,11.551989,8.103925,25.909243,45.565155,229295.95,709.5955,216841.75,0.0
11697,Non,Lowlands,209,64.81424741785824,99.0,0.635092,99.0,99.0,MG_Hybrid_LowLands2025,0.635092,221.606,9.449299,6.298125700000001,24.533405,40.28083,174306.11,748.2705,165821.25,0.0
11754,Non,Highlands,4811,51.36223379841635,99.0,99.0,0.5863161,99.0,MG_Hybrid_HighLands2025,0.5863161,175.6123,11.610151,6.4294996,46.08902,64.12867,162683.62,711.3056,124914.016,0.0
11773,SA_Diesel2012,Lowlands,183,75.20891471915216,99.0,0.6065451,99.0,99.0,MG_Hybrid_LowLands2025,0.6065451,257.14636,9.081553999999999,7.062253500000001,16.592821,32.73663,188512.66,696.93005,179213.02,0.0
11824,SA_PV2012,Lowlands,135,50.96026265964444,99.0,0.6761789,99.0,99.0,MG_Hybrid_LowLands2025,0.6761789,174.23793,5.7000823,5.279458999999999,11.312177,22.291718,150792.86,820.3745,142940.36,0.0
11951,SA_PV2012,Lowlands,692,59.31907069186917,99.0,0.6808529999999999,99.0,99.0,MG_Hybrid_LowLands2025,0.6808529999999999,202.81749,10.594662,5.8942175,35.69194,52.180820000000004,173440.22,812.19574,164727.48,0.0
11974,SA_PV2012,Lowlands,688,60.778837471170384,99.0,0.68837285,99.0,99.0,MG_Hybrid_LowLands2025,0.68837285,207.80856,10.528748,6.001532599999999,34.561890000000005,51.09217,178757.19,815.796,169529.4,0.0
12019,SA_PV2012,Highlands,2095,66.63532913377979,99.0,99.0,0.54512966,99.0,MG_Hybrid_HighLands2025,0.54512966,227.83246,14.231438,7.907559399999999,49.387352,71.52635,188986.36,621.6014,141620.97,0.0
12029,SA_PV2012,Highlands,2356,131.0679335139419,99.0,99.0,0.44762250000000003,99.0,MG_Hybrid_HighLands2025,0.44762250000000003,448.1336,26.898165000000002,14.144345000000001,70.52942,111.57193000000001,292691.38,454.11697000000004,203505.08,0.0
12042,SA_PV2012,Lowlands,634,57.703477855172316,99.0,0.6472323,99.0,99.0,MG_Hybrid_LowLands2025,0.6472323,197.29362,7.7494535,5.775471,25.657454,39.18238,157869.73,757.17035,149384.88,0.0
12054,SA_PV2012,Highlands,1082,66.23945642620806,99.0,99.0,0.5459440999999999,99.0,MG_Hybrid_HighLands2025,0.5459440999999999,226.47893,13.264935500000002,7.869560000000001,44.886528000000006,66.02103000000001,188499.64,619.55145,140315.34,0.0
12078,SA_PV2012,Highlands,3846,81.54826693267339,99.0,99.0,0.51111597,99.0,MG_Hybrid_HighLands2025,0.51111597,278.8212,17.490246,9.349037,55.834274,82.67355,211425.62,569.4912,158786.23,0.0
12131,SA_Diesel2012,Lowlands,179,65.2552943635433,99.0,0.6639957,99.0,99.0,MG_Hybrid_LowLands2025,0.6639957,223.11397999999997,7.799806599999999,6.330457,15.016263,29.146526,181983.53,772.076,172260.95,0.0
12149,SA_Diesel2012,Highlands,979,79.33131250625533,99.0,99.0,0.51649636,99.0,MG_Hybrid_HighLands2025,0.51649636,271.2412,15.350132,9.138747,48.33842,72.8273,210918.95,548.1519,148681.4,0.0
12326,SA_Diesel2012,Lowlands,187,58.72584031450067,99.0,0.67414236,99.0,99.0,MG_Hybrid_LowLands2025,0.67414236,200.78916999999998,7.286999000000001,5.8504095000000005,14.822248000000002,27.959658,169097.1,798.02576,160234.94,0.0
12525,SA_PV2012,Lowlands,225,63.79566858357963,99.0,0.6419571999999999,99.0,99.0,MG_Hybrid_LowLands2025,0.6419571999999999,218.1234,8.723697,6.2232666,23.84254,38.789505,173136.9,753.12756,164274.73,0.0
12531,SA_PV2012,Highlands,1874,59.112706375487136,99.0,99.0,0.5582255,99.0,MG_Hybrid_HighLands2025,0.5582255,202.11191000000002,11.650389,7.180968300000001,42.281673,61.11303,175549.45,636.9667400000001,128738.56,0.0
12541,SA_Diesel2012,Lowlands,426,128.6353261270514,99.0,0.5256057,99.0,99.0,MG_Hybrid_LowLands2025,0.5256057,439.81628,18.198304999999998,10.990309,38.571358000000004,67.75997,271895.0,590.15314,259558.97,0.0
12563,SA_Diesel2012,Lowlands,220,189.85199090743302,99.0,0.47202203,99.0,99.0,MG_Hybrid_LowLands2025,0.47202203,649.1218,27.651077,15.490954,49.717976,92.86001,355552.12,524.45374,340434.38,0.0
12567,SA_PV2012,Lowlands,221,68.32396213969147,99.0,0.62669903,99.0,99.0,MG_Hybrid_LowLands2025,0.62669903,233.60605,8.317971,6.556172,20.827448,35.70159,178885.64,725.6428,169514.56,0.0
12573,SA_Diesel2012,Lowlands,282,89.71710196467346,99.0,0.9209629,99.0,99.0,MG_Hybrid_LowLands2025,0.9209629,306.75122000000005,12.207681,8.129041,30.027431,50.36415,334238.84,1009.54614,309679.5,0.0
12664,SA_PV2012,Highlands,3851,77.49281087773541,99.0,99.0,0.52808064,99.0,MG_Hybrid_HighLands2025,0.52808064,264.9552,17.170607,8.956468,57.196163,83.323235,207999.03,596.53595,158055.3,0.0
12787,SA_Diesel2012,Highlands,2653,55.83869069371399,99.0,99.0,0.57163584,99.0,MG_Hybrid_HighLands2025,0.57163584,190.91773999999998,11.849003999999999,6.8620663,43.565346000000005,62.276417,169676.03,682.70166,130339.85,0.0
12906,Non,Highlands,826,67.26006806796198,99.0,99.0,0.5318625,99.0,MG_Hybrid_HighLands2025,0.5318625,229.9685,13.286066,7.968702,44.659325,65.91409,186623.38,596.9133,137271.27,0.0
12957,SA_PV2012,Highlands,3152,50.96026265964444,99.0,99.0,0.58858407,99.0,MG_Hybrid_HighLands2025,0.58858407,174.23793,11.217733,6.389525,43.04868,60.65594,161585.89,724.13605,126171.97,0.0
12976,Non,Highlands,3816,66.03715775753386,99.0,99.0,0.5459695999999999,99.0,MG_Hybrid_HighLands2025,0.5459695999999999,225.78726,15.102726,7.8484115999999995,54.03572,76.98686,186723.67,634.2119,143196.97,0.0
12977,SA_PV2012,Highlands,2460,57.67515951212636,99.0,99.0,0.5593533,99.0,MG_Hybrid_HighLands2025,0.5593533,197.1968,12.201558,7.0395837,43.9386,63.17974,170681.75,663.4913,130838.35,0.0
13092,SA_PV2012,Lowlands,321,70.76673360198029,99.0,0.634829,99.0,99.0,MG_Hybrid_LowLands2025,0.634829,241.95811,8.724875,6.735656,16.048166000000002,31.508696,186745.45,732.4931,177232.66,0.0
13264,SA_PV2012,Highlands,3403,80.91350497595343,99.0,99.0,0.5063135999999999,99.0,MG_Hybrid_HighLands2025,0.5063135999999999,276.65088,17.412556,9.286308,56.080326,82.77919,206212.98,567.0263,156868.33,0.0
13298,SA_Diesel2012,Highlands,2811,55.83869069371399,99.0,99.0,0.5690308000000001,99.0,MG_Hybrid_HighLands2025,0.5690308000000001,190.91773999999998,11.521652,6.8621955,41.97437,60.358215,169006.34,677.4464,129336.53,0.0
13428,Non,Lowlands,211,56.25387512787135,99.0,0.6651978000000001,99.0,99.0,MG_Hybrid_LowLands2025,0.6651978000000001,192.3373,8.910889,5.668776,25.56798,40.147644,162346.03,802.8205,154412.31,0.0
13485,SA_PV2012,Lowlands,275,62.002225027899115,99.0,0.83602077,99.0,99.0,MG_Hybrid_LowLands2025,0.83602077,211.99143999999998,8.611841,6.091435400000001,24.957320000000003,39.660595,218462.9,962.4830300000001,204038.17,0.0
13547,SA_PV2012,Highlands,3853,58.096301348606346,99.0,99.0,0.5645766999999999,99.0,MG_Hybrid_HighLands2025,0.5645766999999999,198.63672,11.806463,7.0821133000000005,43.310894,62.199467000000006,174492.92,652.93097,129696.06,0.0
13591,SA_Diesel2012,Lowlands,145,58.12854431633206,99.0,0.67697746,99.0,99.0,MG_Hybrid_LowLands2025,0.67697746,198.74696,6.5557240000000006,5.806472,12.100284,24.46248,167886.25,799.3909,158876.52,0.0
13649,SA_PV2012,Highlands,3099,74.27791713978812,99.0,99.0,0.5970385,99.0,MG_Hybrid_HighLands2025,0.5970385,253.96318,16.630876999999998,8.648776,57.457947,82.737595,227439.89,662.1492,168161.52,0.0
13729,SA_PV2012,Lowlands,295,53.44354929549974,99.0,0.6803912,99.0,99.0,MG_Hybrid_LowLands2025,0.6803912,182.72852,7.155888,5.462162999999999,20.643314,33.261364,158010.56,818.71564,149602.7,0.0
13813,SA_Diesel2012,Highlands,2030,63.17920188741046,99.0,99.0,0.55231833,99.0,MG_Hybrid_HighLands2025,0.55231833,216.01564,13.468724,7.572399000000001,47.120308,68.16143000000001,182310.75,641.72455,138622.53,0.0
13816,SA_PV2012,Highlands,3516,51.79557249729663,99.0,99.0,0.58509827,99.0,MG_Hybrid_HighLands2025,0.58509827,177.09393,12.004207000000001,6.469776,46.254284000000006,64.728264,162485.8,722.8745,128016.69,0.0
13941,SA_Diesel2012,Highlands,2241,54.24342598675547,99.0,99.0,0.5731641,99.0,MG_Hybrid_HighLands2025,0.5731641,185.46338,10.931623,6.70937,41.473263,59.11425799999999,167362.25,671.6722,124570.59,0.0
14117,SA_Diesel2012,Lowlands,127,53.0889262104283,99.0,0.7369604999999999,99.0,99.0,MG_Hybrid_LowLands2025,0.7369604999999999,181.51604,6.1241517,5.435964,12.166058,23.726173,169472.7,880.0882,159750.12,0.0
14291,SA_PV2012,Highlands,2699,68.53120185988865,99.0,99.0,0.566249,99.0,MG_Hybrid_HighLands2025,0.566249,234.31462000000002,14.393782999999999,8.089967,47.98036,70.4641,200154.5,651.77527,152720.47,0.0
14311,SA_PV2012,Lowlands,236,50.37807173575154,99.0,0.7073403,99.0,99.0,MG_Hybrid_LowLands2025,0.7073403,172.24736000000001,7.59991,5.236821,24.363424,37.200153,156813.58,861.5848,148405.72,0.0
14315,SA_Diesel2012,Lowlands,258,54.160860154525864,99.0,1.0289873999999999,99.0,99.0,MG_Hybrid_LowLands2025,1.0289873999999999,185.18108,7.6582656,5.5149364,23.679596,36.8528,238869.36,1194.144,221132.89,0.0
14321,SA_Diesel2012,Lowlands,199,57.67515951212636,99.0,0.6493745,99.0,99.0,MG_Hybrid_LowLands2025,0.6493745,197.1968,7.7364335,5.7732425,20.16338,33.673058000000005,161081.33,775.80945,152987.12,0.0
14401,SA_Diesel2012,Lowlands,271,75.67370002598041,99.0,0.86896056,99.0,99.0,MG_Hybrid_LowLands2025,0.86896056,258.7355,10.600579,7.096571400000001,28.523265999999996,46.220417,270374.88,972.5613400000001,251636.14,0.0
14428,Non,Lowlands,205,116.17648121627457,99.0,0.5282846,99.0,99.0,MG_Hybrid_LowLands2025,0.5282846,397.21832,14.888157999999999,10.074274,27.915546000000003,52.87798000000001,247417.23,594.2668,236053.66,0.0
14434,SA_PV2012,Highlands,1254,58.946434306022866,99.0,99.0,0.58919364,99.0,MG_Hybrid_HighLands2025,0.58919364,201.54341000000002,12.350423,7.162966,44.255035,63.76841999999999,182787.02,696.06445,140287.2,0.0
14522,SA_Diesel2012,Lowlands,206,59.944826029789,99.0,0.6581307,99.0,99.0,MG_Hybrid_LowLands2025,0.6581307,204.957,7.9859279999999995,5.940073,18.607779999999998,32.533783,168547.2,780.5826400000001,159985.88,0.0
14559,SA_PV2012,Lowlands,203,57.88064839047365,99.0,0.6470604999999999,99.0,99.0,MG_Hybrid_LowLands2025,0.6470604999999999,197.89938,7.630136500000001,5.788367299999999,20.596556,34.01506,160757.56,771.01843,152584.08,0.0
14675,SA_Diesel2012,Lowlands,324,146.38473426559466,99.0,0.50738484,99.0,99.0,MG_Hybrid_LowLands2025,0.50738484,500.50317,20.729416,12.295258,42.609295,75.63396999999999,297520.06,567.82916,284200.3,0.0
14717,SA_PV2012,Highlands,3041,62.58712891223972,99.0,99.0,0.55304044,99.0,MG_Hybrid_HighLands2025,0.55304044,213.99129,13.238149,7.5165243,47.481342,68.23601500000001,182052.5,631.8149,135202.88,0.0
14770,SA_Diesel2012,Highlands,2032,111.31287626950464,99.0,99.0,0.47813123,99.0,MG_Hybrid_HighLands2025,0.47813123,380.5892,22.949453,12.231862,64.04766,99.22896999999999,267059.12,500.17822,190362.42,0.0
15103,SA_Diesel2012,Lowlands,175,73.80389278651025,99.0,0.6060999,99.0,99.0,MG_Hybrid_LowLands2025,0.6060999,252.34245,8.556936,6.958939599999999,14.786741000000001,30.302618,184936.23,696.5959,175780.72,0.0
15235,SA_PV2012,Highlands,2916,52.413055600420655,99.0,99.0,0.5829998000000001,99.0,MG_Hybrid_HighLands2025,0.5829998000000001,179.20516999999998,11.043872,6.530510400000001,41.565933,59.140316000000006,164037.77,707.43164,126775.41,0.0
15291,SA_Diesel2012,Lowlands,218,56.4735936778491,99.0,0.6784359999999999,99.0,99.0,MG_Hybrid_LowLands2025,0.6784359999999999,193.08853,10.268459,5.684961299999999,31.985203000000002,47.93862,166706.89,821.8646,158692.62,0.0
15312,SA_PV2012,Lowlands,210,135.60856492301735,99.0,0.51157165,99.0,99.0,MG_Hybrid_LowLands2025,0.51157165,463.65845,18.091228,11.502942,33.59915,63.193325,278400.3,573.3286,265828.66,0.0
15344,SA_PV2012,Lowlands,209,103.38667251969112,99.0,0.54540026,99.0,99.0,MG_Hybrid_LowLands2025,0.54540026,353.48877000000005,12.782272,9.133977,25.625320000000002,47.54157,228256.61,615.012,217399.83,0.0
15356,SA_Diesel2012,Lowlands,244,54.46896097189054,99.0,0.6866995,99.0,99.0,MG_Hybrid_LowLands2025,0.6866995,186.2345,6.929007,5.537527,18.680603,31.147139000000003,161879.28,822.0367,153091.6,0.0
15386,SA_Diesel2012,Lowlands,168,84.09649198348636,99.0,0.6559053,99.0,99.0,MG_Hybrid_LowLands2025,0.6559053,287.5338,10.090368,7.715699000000001,19.047455,36.853522999999996,225431.58,739.8889999999999,212743.1,0.0
15397,SA_Diesel2012,Highlands,3001,50.76697061064778,99.0,99.0,0.58924645,99.0,MG_Hybrid_HighLands2025,0.58924645,173.57703999999998,11.716232000000002,6.370104,45.1369,63.223240000000004,160923.83,732.4013,127128.055,0.0
15409,SA_PV2012,Highlands,4347,66.93898633840527,99.0,99.0,0.5632807,99.0,MG_Hybrid_HighLands2025,0.5632807,228.8707,14.181420000000001,7.9342464999999995,46.313198,68.42886,194093.45,656.5748,150270.73,0.0
15471,SA_PV2012,Lowlands,152,78.56952008090134,99.0,0.75102735,99.0,99.0,MG_Hybrid_LowLands2025,0.75102735,268.63657,9.484394,7.309303999999999,15.791310000000001,32.58501,241272.3,842.25305,226259.98,0.0
15476,SA_Diesel2012,Lowlands,200,66.23945642620806,99.0,0.63345414,99.0,99.0,MG_Hybrid_LowLands2025,0.63345414,226.47893,8.665548,6.4029093,21.895714,36.964172,176506.83,739.5703,167497.1,0.0
15553,SA_PV2012,Highlands,1570,70.50548341415606,99.0,99.0,0.56337893,99.0,MG_Hybrid_HighLands2025,0.56337893,241.06488,16.943507999999998,8.284049000000001,61.843185,87.07075,205181.83,619.0223,149224.53,0.0
15563,Non,Lowlands,721,66.03715775753386,99.0,0.63314414,99.0,99.0,MG_Hybrid_LowLands2025,0.63314414,225.78726,10.2882395,6.388091999999999,30.178755,46.855087,176534.6,743.9448,167973.27,0.0
15671,SA_PV2012,Highlands,2455,72.79561900035222,99.0,99.0,0.5256711,99.0,MG_Hybrid_HighLands2025,0.5256711,248.89507000000003,15.145823499999999,8.503032000000001,49.364909999999995,73.01375999999999,196966.08,592.1633,147386.53,0.0
15763,SA_Diesel2012,Lowlands,527,50.23910161407735,99.0,0.7589604,99.0,99.0,MG_Hybrid_LowLands2025,0.7589604,171.77222,5.906911,5.2264676,13.203192999999999,24.336570000000002,167035.06,915.4173,157243.25,0.0
15928,SA_Diesel2012,Highlands,1327,69.09422208285622,99.0,99.0,0.5503114,99.0,MG_Hybrid_HighLands2025,0.5503114,236.23963999999998,13.994756,8.147768,47.91936,70.06188,198240.02,602.1884,142260.78,0.0
15972,SA_Diesel2012,Lowlands,161,80.34147810610814,99.0,0.6093276999999999,99.0,99.0,MG_Hybrid_LowLands2025,0.6093276999999999,274.69507000000004,9.984077000000001,7.4395957,17.519665,34.943335999999995,200739.83,694.3787,190742.42,0.0
15974,SA_Diesel2012,Lowlands,267,55.07337180499696,99.0,0.6862208000000001,99.0,99.0,MG_Hybrid_LowLands2025,0.6862208000000001,188.30104,6.8967643,5.5818915,15.1281,27.606756,163348.98,821.61896,154711.7,0.0
16073,SA_Diesel2012,Highlands,3774,75.39305909356345,99.0,99.0,0.5172408,99.0,MG_Hybrid_HighLands2025,0.5172408,257.77597000000003,15.962022,8.751889,50.785959999999996,75.49987,197692.67,586.4465299999999,151171.83,0.0
16215,SA_PV2012,Lowlands,208,107.84395871611078,99.0,0.55886686,99.0,99.0,MG_Hybrid_LowLands2025,0.55886686,368.72864,16.637798,9.461704,37.579227,63.678726,244369.4,632.9437,233384.48,0.0
16228,Non,Lowlands,223,61.14551642807885,99.0,0.6581481,99.0,99.0,MG_Hybrid_LowLands2025,0.6581481,209.06226999999998,10.519069,6.028438599999999,31.306602,47.85411,172551.92,785.8889999999999,164299.73,0.0
16271,SA_Diesel2012,Lowlands,253,95.81237887900022,99.0,0.63896775,99.0,99.0,MG_Hybrid_LowLands2025,0.63896775,327.59152,12.128604,8.577113,25.347277,46.052994,248176.58,715.0454,234242.81,0.0
16311,SA_PV2012,Highlands,2545,52.413055600420655,99.0,99.0,0.58650815,99.0,MG_Hybrid_HighLands2025,0.58650815,179.20516999999998,11.381658999999999,6.5305343,43.42797,61.340164,164986.61,712.9212,127759.164,0.0
