,Total PV Energy
9376,524.1167320000001
9377,550.284778
9378,531.95408
9379,531.139612
9380,518.4142410000001
9381,561.458328
9382,581.850372
9383,527.14654
9384,531.3319079999999
9385,522.319826
9386,534.774806
9387,549.505501
9388,551.492441
9389,540.9187099999999
9390,554.114144
9391,596.5732119999999
9392,521.094956
9393,543.3107249999999
9394,564.919202
9395,519.219314
9396,528.638168
9397,578.7092749999999
9398,528.8279889999999
9399,554.779595
9400,571.5673039999999
9401,598.759854
9402,563.135607
9403,560.718116
9404,566.3169710000001
9405,594.9337820000002
9406,568.069344
9407,558.768058
9408,560.077613
9409,538.508
9410,570.134291
9411,526.6274109999999
9412,541.9311720000001
9413,538.19199
9414,554.404696
9415,528.9524710000001
9416,535.4716010000001
9417,570.631275
9418,570.0511980000001
9419,534.20071
9420,565.731217
9421,529.132289
9422,512.016163
9423,580.2110270000001
9424,592.677474
9425,436.777445
9426,516.467215
9427,551.4323890000001
9428,448.843521
9429,606.5211269999999
9430,447.512437
9431,582.5808059999999
9432,475.664681
9433,615.2740749999999
9434,609.068446
9435,574.041609
9436,592.2054650000001
9437,450.89039299999996
9438,550.033226
9439,586.4467550000002
9440,527.055968
9441,539.226018
9442,431.63180100000005
9443,478.887056
9444,588.908803
9445,521.86959
9446,538.3186680000001
9447,543.1670919999999
9448,571.9672059999999
9449,549.958933
9450,416.007246
9451,573.721744
9452,606.353113
9453,568.484742
9454,540.062811
9455,550.518505
9456,586.15063
9457,448.63942699999996
9458,561.610628
9459,460.410064
9460,589.2476560000001
9461,452.498688
9462,561.2228319999999
9463,604.267841
9464,452.51471899999996
9465,592.850504
9466,568.506255
9467,434.391019
9468,447.5971410000001
9469,448.118719
9470,582.4939499999999
9471,573.797251
9472,583.436655
9473,525.732772
9474,555.471151
9475,596.620051
9476,549.334636
9477,605.7383669999999
9478,543.74862
9479,425.76165499999996
9480,545.092835
9481,558.73379
9482,575.000964
9483,566.8856089999999
9484,615.506416
9485,620.0412089999999
9486,582.456516
9487,523.0578119999999
9488,598.635976
9489,557.723734
9490,523.727979
9491,566.40656
9492,576.179553
9493,449.402621
9494,545.9118129999999
9495,568.381289
9496,575.469299
9497,613.711888
9498,446.508912
9499,455.928243
9500,621.031337
9501,572.2009810000001
9502,424.16447999999997
9503,500.665752
9504,446.07776
9505,441.381467
9506,518.021059
9507,586.5158929999999
9508,498.878604
9509,576.4023490000001
9510,574.962593
9511,441.9712110000001
9512,556.7501959999998
9513,577.0460070000001
9514,564.028775
9515,588.412425
9516,563.222091
9517,600.60847
9518,545.766948
9519,449.814406
9520,563.974715
9521,570.130934
9522,549.75214
9523,430.71939000000003
9524,590.4291850000001
9525,546.0108349999999
9526,585.353966
9527,447.320144
9528,609.22699
9529,489.291037
9530,613.67237
9531,563.509097
9532,451.79931799999997
9533,418.62418
9534,449.122083
9535,572.496025
9536,440.83091200000007
9537,536.595128
9538,441.47829500000006
9539,566.212344
9540,561.997217
9541,443.117189
9542,612.115235
9543,597.052596
9544,440.827733
9545,433.50577699999997
9546,605.700143
9547,551.9357950000001
9548,610.452751
9549,437.616798
9550,585.6582040000001
9551,476.041459
9552,449.063552
9553,603.858917
9554,585.260136
9555,446.704951
9556,617.7717150000001
9557,583.499116
9558,612.7247610000001
9559,597.7162239999999
9560,602.9560730000001
9561,452.89446
9562,609.015632
9563,622.051134
9564,482.386978
9565,418.172722
9566,541.550218
9567,565.1165119999998
9568,592.9518769999999
9569,578.54285
9570,570.336943
9571,571.9977000000001
9572,449.24344
9573,596.6760469999999
9574,614.322837
9575,618.4686859999999
9576,500.286015
9577,421.56912200000005
9578,504.95565700000003
9579,621.4443949999999
9580,592.0307209999999
9581,535.0208769999999
9582,473.40094
9583,551.436738
9584,564.740059
9585,435.536876
9586,573.4044469999999
9587,589.010018
9588,533.2024220000001
9589,600.208681
9590,556.0833879999999
9591,560.513183
9592,576.1715389999999
9593,616.5328740000001
9594,535.942114
9595,549.198179
9596,586.26496
9597,450.085305
9598,465.69619900000004
9599,618.5698060000001
9600,535.065743
9601,445.293177
9602,557.4938860000001
9603,579.7731009999999
9604,603.10263
9605,453.79893699999997
9606,618.0493680000001
9607,525.044267
9608,550.943652
9609,521.128392
9610,513.98259
9611,577.805494
9612,558.9617539999999
9613,452.074201
9614,448.106767
9615,574.1797229999999
9616,549.481343
9617,620.1948560000001
9618,449.432114
9619,565.2626249999998
9620,489.63440299999996
9621,618.3012969999999
9622,448.201385
9623,611.837534
9624,635.3768289999999
9625,628.445786
9626,647.4130849999999
9627,648.985679
9628,644.175945
9629,650.7006100000001
9630,628.399519
9631,620.4462889999999
9632,618.1302469999999
9633,620.656964
9634,610.85143
9635,627.7101329999999
9636,650.564323
9637,621.0390990000001
9638,607.907653
9639,653.338515
9640,608.415336
9641,657.7277050000001
9642,645.152712
9643,642.8839919999999
9644,638.47872
9645,609.5079140000001
9646,623.2868239999999
9647,642.146944
9648,638.0359879999999
9649,645.8173400000001
9650,610.8089329999999
9651,619.386786
9652,646.374376
9653,613.9475819999999
9654,645.418556
9655,656.384535
9656,615.5742049999999
9657,613.449107
9658,623.850414
9659,625.661375
9660,646.851111
9661,641.607257
9662,658.4762000000001
9663,634.4533749999999
9664,626.6023030000001
9665,659.060789
9666,642.643408
9667,615.886788
9668,652.623905
9669,423.424892
9670,414.218652
9671,423.430285
9672,417.271937
9673,420.09419799999995
9674,412.888203
9675,417.05918799999995
9676,414.27806300000003
9677,420.445616
9678,418.14175499999993
9679,412.049374
9680,419.198913
9681,417.73462600000005
9682,414.08622699999995
9683,419.384729
9684,420.070956
9685,423.084642
9686,423.498598
9687,415.63622499999997
9688,411.899447
9689,605.061384
9690,572.506355
9691,593.812755
9692,572.7690569999999
9693,600.585477
9694,621.542802
9695,627.0804149999999
9696,608.8560160000001
9697,597.7503119999999
9698,619.03702
9699,613.198291
9700,603.225576
9701,604.55997
9702,567.418558
9703,599.715309
9704,599.32727
9705,598.8600059999999
9706,629.8445930000001
9707,660.342803
9708,603.523391
9709,573.3701679999999
9710,572.8829499999999
9711,625.989969
9712,603.334919
9713,619.0147089999999
9714,592.64661
9715,609.339282
9716,604.4398630000001
9717,598.377039
9718,659.6060029999999
9719,578.6347450000001
9720,571.114629
9721,592.560747
9722,599.567833
9723,618.249572
9724,607.902791
9725,589.64218
9726,583.235562
9727,587.551867
9728,594.612326
9729,614.6676849999999
9730,589.9125519999999
9731,579.658844
9732,615.0775179999999
9733,599.0164350000002
9734,619.06785
9735,622.1390939999999
9736,601.078904
9737,594.4883800000001
9738,666.4995960000001
9739,592.646012
9740,657.2920630000001
9741,610.7646510000001
9742,595.579917
9743,603.672493
9744,654.040046
9745,569.360246
9746,609.5596109999999
9747,573.5585520000001
9748,586.8308810000001
9749,598.434363
9750,604.42758
9751,599.55502
9752,598.942846
9753,651.100848
9754,593.921142
9755,646.7639239999999
9756,600.893838
9757,559.9206740000001
9758,588.8650339999999
9759,597.5309440000001
9760,596.608552
9761,608.983654
9762,595.078511
9763,661.884694
9764,610.8742420000001
9765,614.800977
9766,599.2202900000001
9767,590.533919
9768,607.484922
9769,607.999248
9770,647.239135
9771,597.0129129999999
9772,587.193316
9773,595.219532
9774,594.2463240000001
9775,609.64461
9776,588.4421920000001
9777,606.8618850000001
9778,627.2117039999999
9779,618.1179529999999
9780,580.587215
9781,622.673527
9782,585.0956440000001
9783,599.1205939999999
9784,649.3159579999999
9785,614.637689
9786,621.3010650000001
9787,602.8044330000001
9788,625.7908820000001
9789,621.16903
9790,607.085648
9791,628.536066
9792,636.707753
9793,650.150489
9794,599.811748
9795,606.4623180000001
9796,610.3322830000001
9797,627.326359
9798,608.2050680000001
9799,592.943803
9800,617.0712420000001
9801,613.169987
9802,571.392402
9803,617.3696300000001
9804,646.666478
9805,618.468701
9806,600.3236780000001
9807,599.2367800000001
9808,611.8544790000001
9809,681.802337
9810,580.176814
9811,613.2904370000001
9812,608.253433
9813,612.84553
9814,612.1166200000001
9815,603.492719
9816,623.5134280000001
9817,651.09789
9818,591.3295270000001
9819,618.873547
9820,598.014783
9821,572.99752
9822,622.879221
9823,606.025256
9824,664.985445
9825,615.899806
9826,597.827466
9827,605.334778
9828,584.877074
9829,509.42754599999995
9830,657.978511
9831,606.581943
9832,572.3516119999999
9833,603.3201369999999
9834,624.26802
9835,507.20825
9836,471.39791700000006
9837,448.85097400000006
9838,475.94267199999996
9839,515.141637
9840,472.67186
9841,478.56191199999995
9842,460.614719
9843,476.21208800000005
9844,493.24840400000005
9845,504.943125
9846,479.67140599999993
9847,447.605728
9848,482.3124389999999
9849,478.119986
9850,505.05129700000003
9851,475.868601
9852,492.049326
9853,446.5054799999999
9854,448.698558
9855,471.392565
9856,467.370477
9857,461.99140099999994
9858,466.25316100000003
9859,446.184392
9860,467.34525899999994
9861,499.76797199999993
9862,446.604329
9863,466.692197
9864,506.27197600000005
9865,475.634801
9866,510.30402599999996
9867,448.16970200000003
9868,468.57198800000003
9869,461.28005700000006
9870,494.289556
9871,510.32505599999996
9872,469.391435
9873,492.823392
9874,503.083707
9875,477.599692
9876,496.533665
9877,480.300643
9878,495.08000699999997
9879,462.377593
9880,503.74624800000004
9881,478.44994
9882,509.392835
9883,480.79785100000004
9884,474.375565
9885,482.5941470000001
9886,470.160468
9887,501.919359
9888,467.19980999999996
9889,480.08181999999994
9890,466.97838
9891,508.170004
9892,470.766183
9893,474.30725000000007
9894,493.170711
9895,466.651861
9896,477.41792200000003
9897,470.84857800000003
9898,465.33513899999997
9899,437.084823
9900,483.51863299999997
9901,456.82141599999994
9902,479.65753600000005
9903,475.98034199999995
9904,509.891189
9905,482.52831799999996
9906,457.937304
9907,473.507897
9908,482.38170999999994
9909,479.98361499999993
9910,481.58515600000004
9911,473.683821
9912,460.19250100000005
9913,468.1679189999999
9914,513.922002
9915,473.64772
9916,469.241387
9917,474.29737299999994
9918,607.9364139999999
9919,489.38793799999996
9920,509.409322
9921,464.05543000000006
9922,465.46604599999995
9923,514.159035
9924,516.006247
9925,473.272985
9926,472.28185699999995
9927,510.162453
9928,465.44948999999997
9929,479.8826839999999
9930,509.1239790000001
9931,465.15701
9932,485.47784200000007
9933,463.10413800000003
9934,446.98836800000004
9935,465.108042
9936,465.72659600000003
9937,480.83789
9938,509.66469200000006
9939,500.29793299999994
9940,467.549146
9941,468.30083200000007
9942,495.370065
9943,475.692757
9944,465.157673
9945,468.713912
9946,468.20905899999997
9947,474.36192299999993
9948,450.489941
9949,444.227274
9950,459.214686
9951,459.20649399999996
9952,465.35547299999996
9953,509.660468
9954,460.282053
9955,466.42551899999995
9956,514.446977
9957,585.4280259999999
9958,572.160628
9959,567.2783219999999
9960,551.033991
9961,598.667945
9962,511.122854
9963,564.8335830000001
9964,579.1770979999999
9965,531.421562
9966,529.572529
9967,566.956614
9968,525.339993
9969,557.124106
9970,525.466311
9971,534.5270919999999
9972,597.603802
9973,529.617899
9974,601.83437
9975,511.912527
9976,599.290643
9977,545.169199
9978,536.127432
9979,511.380792
9980,520.4942699999999
9981,556.477913
9982,568.284416
9983,569.1444869999999
9984,564.934733
9985,591.400262
9986,501.894326
9987,537.223
9988,597.6520409999999
9989,427.64757700000007
9990,438.05262999999997
9991,429.792547
9992,462.859042
9993,449.15429099999994
9994,552.161796
9995,576.493848
9996,496.08885599999996
9997,571.9188300000001
9998,564.857271
9999,617.940838
10000,591.3886029999999
10001,612.3359869999999
10002,619.41644
10003,560.694394
10004,606.5723220000001
10005,594.4344509999999
10006,561.9364420000002
10007,413.93238599999995
10008,418.989255
10009,622.5116009999999
10010,633.060575
10011,420.36521799999997
10012,420.682549
10013,593.2834959999999
10014,595.5848759999999
10015,663.962821
10016,579.133031
10017,651.971032
10018,616.2690480000001
10019,599.6517590000001
10020,621.9458490000001
10021,634.9020409999999
10022,470.090039
10023,459.93368999999996
10024,493.335083
10025,499.37554500000005
10026,454.290344
10027,507.795657
10028,464.95799500000004
10029,471.60572200000007
10030,441.86194900000004
10031,415.613066
10032,412.67624400000005
10033,410.780527
10034,430.43788599999993
10035,425.96136500000006
10036,415.74840500000005
10037,426.486112
10038,428.861984
10039,414.86602300000004
10040,439.286292
10041,427.4000359999999
10042,413.456219
10043,418.66041
10044,429.46980199999996
10045,415.663402
10046,411.732328
10047,416.05214599999994
10048,412.29073800000003
10049,429.598793
10050,428.917077
10051,430.334902
10052,437.147486
10053,429.42119899999994
10054,429.908926
10055,449.185735
10056,529.58129
10057,447.03642399999995
10058,590.6072680000001
10059,449.419821
10060,530.2924110000001
10061,527.7311060000001
10062,514.263051
10063,454.62236099999996
10064,520.8679999999999
10065,589.201073
10066,458.31721
10067,559.3013940000001
10068,566.946851
10069,580.0419489999999
10070,502.227693
10071,565.0444109999999
10072,476.14282099999997
10073,564.65837
10074,594.411969
10075,587.996029
10076,593.776593
10077,522.516975
10078,451.59158699999995
10079,558.763485
10080,546.520166
10081,540.128902
10082,564.3683100000001
10083,572.735032
10084,561.1808389999999
10085,460.59805200000005
10086,555.233415
10087,549.823933
10088,592.1182190000001
10089,566.2228189999998
10090,570.726807
10091,497.43013499999995
10092,587.9731089999999
10093,547.878538
10094,572.636885
10095,514.075876
10096,581.4432580000001
10097,552.358567
10098,510.485163
10099,530.123449
10100,474.34107300000005
10101,518.062207
10102,580.676304
10103,586.2881440000001
10104,544.959167
10105,503.51627499999995
10106,535.0357809999999
10107,447.999375
10108,547.8202210000001
10109,588.2356729999999
10110,458.162075
10111,567.893994
10112,530.478036
10113,576.31832
10114,446.960737
10115,459.55173199999996
10116,592.141556
10117,502.15242799999993
10118,460.37367000000006
10119,603.9293150000001
10120,577.118105
10121,529.223643
10122,584.513327
10123,597.118902
10124,532.894825
10125,609.8779669999999
10126,451.404386
10127,442.37123099999997
10128,504.95806200000004
10129,527.836186
10130,452.378281
10131,450.821331
10132,508.467714
10133,576.6941529999999
10134,563.798644
10135,458.190919
10136,532.7615069999999
10137,562.771301
10138,538.362059
10139,447.172907
10140,583.2471229999999
10141,528.774489
10142,541.696716
10143,507.29841899999997
10144,543.536169
10145,495.657417
10146,509.994602
10147,453.502488
10148,539.442314
10149,521.536704
10150,447.84580200000005
10151,577.4283010000001
10152,520.775456
10153,577.0515039999999
10154,459.86425899999995
10155,534.3333240000001
10156,513.548185
10157,578.862818
10158,558.084943
10159,581.6643730000001
10160,500.210869
10161,451.098509
10162,446.82257500000003
10163,514.761261
10164,512.913286
10165,446.76993200000004
10166,596.7938720000001
10167,584.566307
10168,461.82998200000003
10169,537.611962
10170,550.1287110000001
10171,460.85292300000003
10172,577.458211
10173,583.0463090000001
10174,523.730752
10175,554.369303
10176,456.83666300000004
10177,456.64193900000004
10178,490.967016
10179,572.358138
10180,529.6039010000001
10181,515.449521
10182,556.1412669999999
10183,448.60961100000003
10184,537.3702920000001
10185,535.765344
10186,460.25374899999997
10187,508.85638900000004
10188,451.62479399999995
10189,563.697806
10190,535.813618
10191,582.6670330000001
10192,520.775543
10193,589.185909
10194,449.23886799999997
10195,576.17932
10196,541.05915
10197,449.989708
10198,595.128542
10199,558.9824310000001
10200,530.18976
10201,538.32748
10202,589.3460160000001
10203,556.0196950000001
10204,503.18687200000005
10205,594.650003
10206,447.845044
10207,574.8418150000001
10208,447.150997
10209,550.8537249999999
10210,451.59142699999995
10211,507.22783
10212,501.606858
10213,534.5394590000001
10214,545.70689
10215,502.044453
10216,505.473021
10217,519.153549
10218,510.22236599999997
10219,530.3780159999999
10220,588.7782569999999
10221,581.986184
10222,490.295727
10223,600.0312190000001
10224,525.9090570000001
10225,588.7922900000001
10226,587.378442
10227,527.454801
10228,458.24410400000005
10229,533.647281
10230,449.349147
10231,539.4298050000001
10232,526.067277
10233,583.116531
10234,503.58388
10235,457.460206
10236,586.907131
10237,520.973271
10238,593.869261
10239,507.689874
10240,539.072867
10241,560.207779
10242,525.942218
10243,566.826158
10244,571.29148
10245,538.2163099999999
10246,511.766208
10247,509.755738
10248,590.47313
10249,569.1943319999998
10250,560.30831
10251,562.750671
10252,500.368397
10253,570.226528
10254,508.93190699999997
10255,562.0290799999999
10256,513.9889860000001
10257,564.0756409999999
10258,565.3145279999999
10259,572.914703
10260,574.9989519999999
10261,518.042465
10262,540.6502800000001
10263,561.644124
10264,597.432071
10265,530.8208119999999
10266,560.4450510000001
10267,562.1115170000002
10268,518.713733
10269,538.671037
10270,544.542767
10271,533.6534200000001
10272,565.7908070000001
10273,529.4442349999999
10274,532.2926339999999
10275,560.097759
10276,544.0940790000001
10277,571.343211
10278,539.7103219999999
10279,552.2727849999999
10280,586.2150050000001
10281,571.50491
10282,551.1461380000001
10283,549.6516
10284,514.460657
10285,542.477829
10286,546.889907
10287,566.75593
10288,576.7040610000001
10289,544.069923
10290,551.2785309999999
10291,568.5643039999999
10292,572.6777589999999
10293,557.5137050000001
10294,548.449122
10295,548.3840670000001
10296,554.7850510000001
10297,572.7603160000001
10298,553.2212490000001
10299,569.28755
10300,571.258372
10301,525.9404549999999
10302,517.249515
10303,559.939363
10304,528.769745
10305,554.017329
10306,553.4986059999999
10307,536.68201
10308,567.8109919999999
10309,562.582215
10310,582.6686910000001
10311,562.579701
10312,570.009417
10313,556.336001
10314,556.17513
10315,583.608712
10316,530.466444
10317,570.279826
10318,569.613165
10319,545.593132
10320,574.562616
10321,500.563478
10322,553.40937
10323,546.0617020000001
10324,530.3722039999999
10325,615.681915
10326,605.70212
10327,517.157917
10328,454.049658
10329,611.6115
10330,546.762356
10331,576.965501
10332,603.4700109999999
10333,594.064434
10334,550.040104
10335,567.9473059999999
10336,585.190802
10337,544.44084
10338,571.774662
10339,515.181102
10340,622.944101
10341,527.527184
10342,617.937642
10343,618.085396
10344,599.478902
10345,578.058024
10346,439.55471099999994
10347,543.4531680000001
10348,574.6069459999999
10349,564.6862199999999
10350,595.53948
10351,574.4470560000001
10352,553.17677
10353,595.245263
10354,609.32849
10355,433.54112
10356,581.24321
10357,588.923495
10358,463.9694
10359,444.894807
10360,578.119754
10361,543.753552
10362,608.445762
10363,443.940435
10364,577.2900569999999
10365,444.494959
10366,549.039325
10367,571.9973350000001
10368,443.50998300000003
10369,539.914831
10370,575.731355
10371,568.0928459999999
10372,449.02708
10373,608.7708299999999
10374,573.019461
10375,443.610198
10376,537.8077850000001
10377,459.712207
10378,586.126377
10379,607.0402760000001
10380,562.8067810000001
10381,556.864664
10382,612.854506
10383,456.64234700000003
10384,445.070589
10385,453.976243
10386,602.4539
10387,598.006785
10388,613.1742949999999
10389,442.295243
10390,573.027004
10391,601.0268269999999
10392,588.231628
10393,580.0452530000001
10394,424.470316
10395,578.1823160000001
10396,581.7818560000001
10397,544.472071
10398,569.9365140000001
10399,577.8540170000001
10400,575.026915
10401,535.80422
10402,423.49702399999995
10403,619.7853649999998
10404,564.501107
10405,617.305808
10406,557.6106419999999
10407,580.8041509999999
10408,539.661376
10409,621.0888739999998
10410,434.43979
10411,439.634483
10412,620.305488
10413,415.86407800000006
10414,523.076402
10415,451.383236
10416,438.89403000000004
10417,557.5715560000001
10418,518.088252
10419,443.72637499999996
10420,577.41335
10421,452.48955299999994
10422,453.474063
10423,566.595377
10424,522.554291
10425,539.813072
10426,435.472138
10427,575.9819699999999
10428,611.128877
10429,618.579912
10430,562.349918
10431,472.31764999999996
10432,546.7834349999999
10433,608.8891090000001
10434,578.928927
10435,415.047573
10436,582.0181600000001
10437,576.9531689999999
10438,524.580075
10439,561.533037
10440,605.473957
10441,619.434364
10442,462.142701
10443,618.1291370000001
10444,449.631197
10445,554.057373
10446,461.800207
10447,535.0025330000001
10448,549.086302
10449,546.123061
10450,558.5787130000001
10451,619.1925630000001
10452,540.8450110000001
10453,531.64857
10454,448.39903100000004
10455,573.443569
10456,619.231326
10457,579.803607
10458,517.0778220000001
10459,458.639038
10460,603.6117549999999
10461,605.468999
10462,563.007566
10463,598.563998
10464,566.423723
10465,562.785235
10466,547.8898519999999
10467,540.649406
10468,498.099704
10469,570.623104
10470,450.65663399999994
10471,449.452876
10472,577.000313
10473,577.412875
10474,419.72066799999993
10475,577.3807220000001
10476,527.9569550000001
10477,628.3085819999999
10478,620.872515
10479,578.3050220000001
10480,613.8999929999999
10481,518.6899490000001
10482,419.1659600000001
10483,590.5410749999999
10484,446.757152
10485,447.951952
10486,549.2015289999999
10487,552.39666
10488,592.170093
10489,560.2864739999999
10490,440.412756
10491,603.67712
10492,605.5463799999999
10493,531.11491
10494,571.607133
10495,535.640547
10496,490.980685
10497,447.3202559999999
10498,558.415029
10499,439.95151699999997
10500,570.433379
10501,542.2056899999999
10502,571.55377
10503,453.033162
10504,575.8834180000001
10505,586.86083
10506,552.5772209999999
10507,582.782193
10508,531.498682
10509,465.86296799999997
10510,540.796876
10511,451.412074
10512,566.2785900000001
10513,534.2688330000001
10514,627.809269
10515,630.74866
10516,661.937489
10517,640.636855
10518,631.9513969999999
10519,632.094877
10520,642.6720710000001
10521,627.6996140000001
10522,604.7099890000001
10523,629.0767679999999
10524,626.4645120000001
10525,620.391358
10526,625.36002
10527,600.098547
10528,645.609015
10529,632.37884
10530,622.106333
10531,651.4626539999999
10532,630.581164
10533,619.388537
10534,634.4644709999999
10535,604.383608
10536,646.1952249999999
10537,628.8846749999999
10538,625.897473
10539,625.885441
10540,631.040305
10541,609.3015429999999
10542,627.7970779999999
10543,591.532417
10544,615.481401
10545,655.5647019999999
10546,619.4878360000001
10547,622.1358200000001
10548,618.3072139999999
10549,648.0026029999999
10550,625.05803
10551,644.234811
10552,649.818628
10553,421.43927399999995
10554,423.455358
10555,423.381263
10556,423.719184
10557,411.55762699999997
10558,416.94521900000007
10559,416.95362500000005
10560,422.76020500000004
10561,423.50917499999997
10562,412.339301
10563,419.87966800000004
10564,420.282459
10565,417.767753
10566,420.90133399999996
10567,418.18857
10568,418.277148
10569,423.33961600000004
10570,416.928175
10571,422.7232189999999
10572,594.808623
10573,587.714622
10574,609.1232409999998
10575,610.078341
10576,614.7319870000001
10577,606.938631
10578,603.702862
10579,610.981356
10580,591.501193
10581,590.496185
10582,621.7469130000001
10583,579.321162
10584,603.74861
10585,580.065675
10586,593.9318890000001
10587,598.9587240000001
10588,596.6142510000001
10589,606.8400090000001
10590,570.7121579999999
10591,594.3310620000001
10592,611.3063709999999
10593,583.962737
10594,615.211117
10595,566.0399229999999
10596,611.010218
10597,611.802998
10598,577.129373
10599,656.562232
10600,613.924761
10601,615.2024270000001
10602,590.0224420000001
10603,573.540468
10604,618.509169
10605,605.992117
10606,627.195646
10607,639.4851399999999
10608,579.7230030000001
10609,618.368657
10610,597.646623
10611,604.0030969999999
10612,595.732922
10613,591.243149
10614,645.652666
10615,597.708771
10616,620.8452749999999
10617,571.2483409999999
10618,603.267137
10619,667.8558850000001
10620,595.5953119999999
10621,576.901541
10622,658.483609
10623,568.24221
10624,609.622729
10625,621.818667
10626,649.578716
10627,588.00481
10628,594.816497
10629,607.2162509999999
10630,600.539556
10631,583.3107889999999
10632,638.7705159999999
10633,607.536422
10634,617.6086199999999
10635,618.585363
10636,576.3487540000001
10637,602.012931
10638,619.9630369999999
10639,644.06307
10640,612.4449369999999
10641,590.377116
10642,609.2299499999999
10643,625.636987
10644,616.280992
10645,638.5620559999999
10646,584.647695
10647,610.129206
10648,600.413409
10649,662.893871
10650,592.980082
10651,598.6831430000001
10652,619.5238569999999
10653,586.078186
10654,608.517298
10655,616.044958
10656,632.4573069999999
10657,621.091724
10658,587.7722669999999
10659,599.626011
10660,590.799929
10661,577.582022
10662,615.5589890000001
10663,580.8961820000001
10664,616.446563
10665,607.752068
10666,655.8446440000001
10667,566.427872
10668,591.9560700000001
10669,607.4344080000001
10670,569.490165
10671,611.1763070000001
10672,619.029838
10673,613.4857650000001
10674,590.7783320000001
10675,608.8671989999999
10676,622.075216
10677,603.25978
10678,628.174609
10679,625.220324
10680,657.875144
10681,577.145409
10682,617.571868
10683,646.779205
10684,596.810799
10685,608.384387
10686,589.5017960000001
10687,644.13111
10688,626.4645189999999
10689,572.2792780000001
10690,567.130218
10691,608.323923
10692,617.1629180000001
10693,597.371654
10694,592.205188
10695,599.300271
10696,592.095415
10697,571.926949
10698,617.6362750000001
10699,590.368167
10700,618.108471
10701,605.7489479999999
10702,621.2506920000001
10703,627.289288
10704,609.289516
10705,656.6256679999999
10706,582.8243750000001
10707,587.352342
10708,627.672556
10709,576.609284
10710,589.589935
10711,602.3949080000001
10712,584.078018
10713,597.1548839999999
10714,592.3198229999999
10715,645.1897279999998
10716,621.461238
10717,646.0741680000001
10718,600.362609
10719,573.620997
10720,586.3149750000001
10721,642.4831229999999
10722,608.993223
10723,609.8650879999999
10724,612.4551610000001
10725,582.3553059999999
10726,588.6396880000001
10727,597.754483
10728,599.716487
10729,466.4703879999999
10730,462.365256
10731,492.38069
10732,464.15920200000005
10733,463.048028
10734,510.087656
10735,453.827811
10736,478.92405400000007
10737,471.74528999999995
10738,472.484222
10739,512.114207
10740,471.5991120000001
10741,464.29587300000003
10742,471.923639
10743,467.46354199999996
10744,455.71710199999995
10745,469.95975500000003
10746,455.009386
10747,457.258975
10748,457.05757200000005
10749,504.897603
10750,495.027793
10751,482.9005650000001
10752,460.17300900000004
10753,468.018303
10754,446.874355
10755,473.07996900000006
10756,514.899749
10757,467.8275
10758,465.760216
10759,464.912456
10760,484.833148
10761,498.00002499999994
10762,494.39484000000004
10763,465.716323
10764,478.01428000000004
10765,475.8339600000001
10766,467.29363800000004
10767,457.598065
10768,484.940975
10769,513.7616
10770,447.746124
10771,471.216429
10772,508.67166399999996
10773,479.683784
10774,427.05162000000007
10775,455.960799
10776,466.63952599999993
10777,510.844413
10778,466.83680599999997
10779,465.344755
10780,475.380766
10781,457.018026
10782,474.344781
10783,463.548823
10784,510.426234
10785,465.138455
10786,460.34734100000003
10787,461.86618200000004
10788,496.811744
10789,471.156048
10790,450.99033199999997
10791,458.77757299999996
10792,465.951302
10793,495.554319
10794,465.309463
10795,458.75831000000005
10796,479.435807
10797,472.50326399999994
10798,452.67978500000004
10799,449.871334
10800,468.843076
10801,466.9412519999999
10802,456.00638699999996
10803,471.25717499999996
10804,497.74300800000003
10805,466.341865
10806,447.30663699999997
10807,459.089427
10808,444.83208300000007
10809,463.68559
10810,508.58449
10811,501.08897400000006
10812,468.14072
10813,453.515808
10814,473.239889
10815,491.53113900000005
10816,466.45730000000003
10817,502.248778
10818,477.876059
10819,514.207671
10820,492.00110199999995
10821,507.53747699999997
10822,465.46473
10823,500.85935400000005
10824,484.79105400000003
10825,473.70226399999996
10826,481.1955060000001
10827,530.697525
10828,448.27514399999995
10829,475.7650770000001
10830,462.181409
10831,473.61074699999995
10832,484.867746
10833,502.26835800000003
10834,454.30703500000004
10835,464.187285
10836,501.35048
10837,461.175541
10838,444.49645000000004
10839,472.944283
10840,476.26612399999993
10841,537.1994910000001
10842,578.532647
10843,531.218611
10844,606.720053
10845,520.072808
10846,511.305059
10847,534.592637
10848,594.461005
10849,517.30773
10850,529.976123
10851,578.175305
10852,536.1587949999999
10853,564.1435799999999
10854,577.797419
10855,603.8923560000001
10856,570.115583
10857,534.872771
10858,517.6850830000001
10859,572.866644
10860,584.2764569999999
10861,513.503243
10862,564.910157
10863,529.160496
10864,527.6401450000001
10865,568.3934689999999
10866,534.8164350000001
10867,562.3853620000001
10868,531.073142
10869,531.0871109999999
10870,532.7164799999999
10871,552.220378
10872,545.5030820000001
10873,582.9016039999999
10874,548.5882910000001
10875,521.457732
10876,538.5495599999999
10877,512.2484469999999
10878,503.467383
10879,578.709444
10880,503.515387
10881,521.719246
10882,597.7694959999999
10883,595.714703
10884,609.224806
10885,563.2944529999999
10886,591.801147
10887,491.202654
10888,446.97423299999997
10889,547.371446
10890,543.88457
10891,516.2355110000001
10892,560.1513719999999
10893,546.204445
