,FinalElecCode2012,Demand_Name2025,Elevation,HouseHolds,LCOE_SHS2025,LCOE_MG_Hybrid_LowLands2025,LCOE_MG_Hybrid_HighLands2025,LCOE_Grid2025,MinimumOverall2025,MinimumOverallLCOE2025,NewConnections2025,PVcapacity2025,GenSetcapacity2025,Batterycapacity2025,NewCapacity2025,NPC2025,InvestmentCapita2025,InvestmentCost2025,MinGridDist2025
13298,SA_Diesel2012,Highlands,2811,55.83869069371399,99.0,99.0,0.65806234,99.0,MG_Hybrid_HighLands2025,0.65806234,190.91773999999998,2.893694,6.8620324,14.29665,24.052376000000002,177779.98,649.77563,124053.695,0.0
13428,Non,Lowlands,211,56.25387512787135,99.0,0.7182043,99.0,99.0,MG_Hybrid_LowLands2025,0.7182043,192.3373,3.4639924,5.6681247,9.915506,19.047623,162938.72,805.9019999999999,155005.02,0.0
13485,SA_PV2012,Lowlands,275,62.002225027899115,99.0,0.8879382,99.0,99.0,MG_Hybrid_LowLands2025,0.8879382,211.99143999999998,4.1540813,6.090783999999999,10.660746000000001,20.905610999999997,222096.92,979.6253,207672.17,0.0
13547,SA_PV2012,Highlands,3853,58.096301348606346,99.0,99.0,0.6562898,99.0,MG_Hybrid_HighLands2025,0.6562898,198.63672,2.7507200000000003,7.08195,14.071434,23.904104,186252.2,624.2743,124003.805,0.0
13591,SA_Diesel2012,Lowlands,145,58.12854431633206,99.0,0.7325539000000001,99.0,99.0,MG_Hybrid_LowLands2025,0.7325539000000001,198.74696,3.074965,5.8058205,11.275112,20.155897,165523.8,787.5042,156514.06,0.0
13649,SA_PV2012,Highlands,3099,74.27791713978812,99.0,99.0,0.6895164,99.0,MG_Hybrid_HighLands2025,0.6895164,253.96318,5.127957299999999,8.648613000000001,13.930841000000001,27.70741,245232.11,619.6829,157376.64,0.0
13941,SA_Diesel2012,Highlands,2241,54.24342598675547,99.0,99.0,0.6654388000000001,99.0,MG_Hybrid_HighLands2025,0.6654388000000001,185.46338,2.2676005,6.709207000000001,13.763154,22.739962,178575.33,644.01117,119440.49,0.0
14117,SA_Diesel2012,Lowlands,127,53.0889262104283,99.0,0.79188544,99.0,99.0,MG_Hybrid_LowLands2025,0.79188544,181.51604,2.6797473,5.4353127,10.752352,18.867413,167332.42,868.2971,157609.84,0.0
14311,SA_PV2012,Lowlands,236,50.37807173575154,99.0,0.75863624,99.0,99.0,MG_Hybrid_LowLands2025,0.75863624,172.24736000000001,3.1014984,5.2361699999999995,9.484637,17.822306,160717.53,884.24963,152309.67,0.0
14315,SA_Diesel2012,Lowlands,258,54.160860154525864,99.0,1.080215,99.0,99.0,MG_Hybrid_LowLands2025,1.080215,185.18108,3.4589612,5.514285,9.891558,18.864805,243215.02,1217.6111,225478.55,0.0
14321,SA_Diesel2012,Lowlands,199,57.67515951212636,99.0,0.7023365,99.0,99.0,MG_Hybrid_LowLands2025,0.7023365,197.1968,3.4521043,5.772591,10.642503,19.867199,161726.19,779.0796,153632.0,0.0
14401,SA_Diesel2012,Lowlands,271,75.67370002598041,99.0,0.92199665,99.0,99.0,MG_Hybrid_LowLands2025,0.92199665,258.7355,5.444262,7.09592,12.028512,24.568693,273172.34,983.37354,254433.64,0.0
14434,SA_PV2012,Highlands,1254,58.946434306022866,99.0,99.0,0.67851096,99.0,MG_Hybrid_HighLands2025,0.67851096,201.54341000000002,3.3315654,7.1628027,14.3986435,24.893010999999998,192499.27,666.18604,134265.4,0.0
14522,SA_Diesel2012,Lowlands,206,59.944826029789,99.0,0.7117796999999999,99.0,99.0,MG_Hybrid_LowLands2025,0.7117796999999999,204.957,3.5298222999999997,5.9394217000000005,10.985289999999999,20.454535,167335.05,774.6684,158773.72,0.0
14559,SA_PV2012,Lowlands,203,57.88064839047365,99.0,0.6997214,99.0,99.0,MG_Hybrid_LowLands2025,0.6997214,197.89938,3.5350970999999998,5.7877160000000005,10.598006,19.920820000000003,162506.16,779.8542,154332.67,0.0
15103,SA_Diesel2012,Lowlands,175,73.80389278651025,99.0,0.6621855,99.0,99.0,MG_Hybrid_LowLands2025,0.6621855,252.34245,4.476789,6.9582880000000005,12.777545,24.212622,182518.67,687.0154,173363.16,0.0
15291,SA_Diesel2012,Lowlands,218,56.4735936778491,99.0,0.733427,99.0,99.0,MG_Hybrid_LowLands2025,0.733427,193.08853,3.5874337999999995,5.68431,9.048998,18.320742000000003,167858.62,827.8294,159844.36,0.0
15312,SA_PV2012,Lowlands,210,135.60856492301735,99.0,0.56767875,99.0,99.0,MG_Hybrid_LowLands2025,0.56767875,463.65845,10.88791,11.502291,19.816175,42.206375,282325.38,581.794,269753.7,0.0
15344,SA_PV2012,Lowlands,209,103.38667251969112,99.0,0.6007851,99.0,99.0,MG_Hybrid_LowLands2025,0.6007851,353.48877000000005,7.600478,9.133326,15.583449,32.317253,228898.67,616.8283700000001,218041.89,0.0
15356,SA_Diesel2012,Lowlands,244,54.46896097189054,99.0,0.7394691,99.0,99.0,MG_Hybrid_LowLands2025,0.7394691,186.2345,3.1664734,5.5368757,10.367635,19.070984,163615.9,831.36163,154828.22,0.0
15386,SA_Diesel2012,Lowlands,168,84.09649198348636,99.0,0.71167076,99.0,99.0,MG_Hybrid_LowLands2025,0.71167076,287.5338,5.5674795999999995,7.7150479999999995,13.6929,26.975428000000004,224125.02,735.3449,211436.53,0.0
15397,SA_Diesel2012,Highlands,3001,50.76697061064778,99.0,99.0,0.6805783000000001,99.0,MG_Hybrid_HighLands2025,0.6805783000000001,173.57703999999998,3.3408508,6.369940799999999,13.298156,23.008947,168019.56,694.44855,120540.33,0.0
15409,SA_PV2012,Highlands,4347,66.93898633840527,99.0,99.0,0.6516746,99.0,MG_Hybrid_HighLands2025,0.6516746,228.8707,5.530387999999999,7.934083,15.708661,29.173132,205708.92,628.6836,143887.25,0.0
15471,SA_PV2012,Lowlands,152,78.56952008090134,99.0,0.8068708,99.0,99.0,MG_Hybrid_LowLands2025,0.8068708,268.63657,4.94475,7.308653,13.227077,25.48048,238489.02,831.8923,223476.69,0.0
15476,SA_Diesel2012,Lowlands,200,66.23945642620806,99.0,0.686724,99.0,99.0,MG_Hybrid_LowLands2025,0.686724,226.47893,4.283544,6.402258,11.4279785,22.113781,177668.5,744.6996,168658.77,0.0
15553,SA_PV2012,Highlands,1570,70.50548341415606,99.0,99.0,0.65638304,99.0,MG_Hybrid_HighLands2025,0.65638304,241.06488,5.1468263,8.283886,12.292832,25.723545,223497.22,565.6062,136347.78,0.0
15763,SA_Diesel2012,Lowlands,527,50.23910161407735,99.0,0.8132849,99.0,99.0,MG_Hybrid_LowLands2025,0.8132849,171.77222,2.4994442,5.225816200000001,10.404012,18.129272,165849.66,908.5163,156057.86,0.0
15928,SA_Diesel2012,Highlands,1327,69.09422208285622,99.0,99.0,0.6449335,99.0,MG_Hybrid_HighLands2025,0.6449335,236.23963999999998,3.9482616999999998,8.147605,14.602108,26.697975,215512.5,572.34625,135210.88,0.0
15972,SA_Diesel2012,Lowlands,161,80.34147810610814,99.0,0.66487396,99.0,99.0,MG_Hybrid_LowLands2025,0.66487396,274.69507000000004,5.187425,7.4389443,13.339591,25.965961,198184.67,685.0769700000001,188187.27,0.0
15974,SA_Diesel2012,Lowlands,267,55.07337180499696,99.0,0.74024624,99.0,99.0,MG_Hybrid_LowLands2025,0.74024624,188.30104,2.9728084,5.58124,10.727466,19.281515,161618.25,812.4276,152980.97,0.0
16215,SA_PV2012,Lowlands,208,107.84395871611078,99.0,0.61530405,99.0,99.0,MG_Hybrid_LowLands2025,0.61530405,368.72864,8.5667515,9.461053,15.609914000000002,33.63772,245747.06,636.68,234762.16,0.0
16228,Non,Lowlands,223,61.14551642807885,99.0,0.71263754,99.0,99.0,MG_Hybrid_LowLands2025,0.71263754,209.06226999999998,4.0319095,6.027787,9.836568,19.896265,173610.34,790.95166,165358.14,0.0
16271,SA_Diesel2012,Lowlands,253,95.81237887900022,99.0,0.6940154000000001,99.0,99.0,MG_Hybrid_LowLands2025,0.6940154000000001,327.59152,6.947972,8.576462,14.705632000000001,30.230065999999997,248535.3,716.1404,234601.53,0.0
16311,SA_PV2012,Highlands,2545,52.413055600420655,99.0,99.0,0.67679197,99.0,MG_Hybrid_HighLands2025,0.67679197,179.20516999999998,2.7672946,6.530371,13.58491,22.882576,172871.8,679.8471,121832.12,0.0
16368,Non,Lowlands,232,72.15170939741701,99.0,0.6784673000000001,99.0,99.0,MG_Hybrid_LowLands2025,0.6784673000000001,246.69348,5.060148000000001,6.8369584,11.369113,23.266218,189131.88,730.4436599999999,180195.69,0.0
16551,SA_PV2012,Highlands,1609,52.80966274815195,99.0,99.0,0.7236271,99.0,MG_Hybrid_HighLands2025,0.7236271,180.5612,3.0782857000000003,6.570969,10.943581,20.592836,191633.86,688.9456,124396.85,0.0
16751,SA_PV2012,Highlands,3799,71.67220483781138,99.0,99.0,0.68453914,99.0,MG_Hybrid_HighLands2025,0.68453914,245.05402,6.412321599999999,8.392037,15.528482,30.332842,230761.1,654.1336,160298.06,0.0
16867,SA_Diesel2012,Lowlands,129,61.177759395804564,99.0,0.71361357,99.0,99.0,MG_Hybrid_LowLands2025,0.71361357,209.17252,3.2868370000000002,6.029994,11.617693,20.934525,167760.62,758.9472,158750.89,0.0
16871,SA_Diesel2012,Lowlands,175,64.66641160272525,99.0,0.7160989000000001,99.0,99.0,MG_Hybrid_LowLands2025,0.7160989000000001,221.10054,3.8705037000000004,6.286512,11.3938465,21.550863,177091.95,759.5478,167936.42,0.0
17078,SA_Diesel2012,Lowlands,229,63.87466617880754,99.0,0.7149416000000001,99.0,99.0,MG_Hybrid_LowLands2025,0.7149416000000001,218.3935,4.1757984,6.22842,11.044271,21.44849,180901.83,784.4498,171318.73,0.0
17112,SA_Diesel2012,Lowlands,215,114.57686886702778,99.0,0.6086725000000001,99.0,99.0,MG_Hybrid_LowLands2025,0.6086725000000001,391.74908,9.2154665,9.956069,16.659544,35.831078000000005,257995.25,628.46344,246199.98,0.0
17143,SA_PV2012,Lowlands,517,66.12603741193645,99.0,0.7142122,99.0,99.0,MG_Hybrid_LowLands2025,0.7142122,226.09114,4.9089313,6.3940363,10.53003,21.832998,190102.02,796.6018,180104.61,0.0
17484,SA_PV2012,Highlands,1338,59.790468805916454,99.0,99.0,0.74537295,99.0,MG_Hybrid_HighLands2025,0.74537295,204.42924,4.2286277000000005,7.2465910000000004,10.417034,21.892254,219715.9,690.20294,141097.66,0.0
17538,SA_PV2012,Lowlands,753,65.01552970911756,99.0,0.68125755,99.0,99.0,MG_Hybrid_LowLands2025,0.68125755,222.29422000000002,4.183125,6.312288,11.192502000000001,21.687916,174300.0,743.89624,165363.83,0.0
18020,SA_PV2012,Highlands,3068,60.55214505429754,99.0,99.0,0.6670792,99.0,MG_Hybrid_HighLands2025,0.6670792,207.03348,3.1003304,7.3202453,13.841388,24.261963,197636.45,620.8558,128537.93,0.0
18178,SA_PV2012,Highlands,3126,77.51068321134495,99.0,99.0,0.6471316999999999,99.0,MG_Hybrid_HighLands2025,0.6471316999999999,265.01633,5.0054110000000005,8.961834,15.184698999999998,29.151943,239337.61,569.4371,150910.12,0.0
18558,SA_Diesel2012,Highlands,2692,50.76697061064778,99.0,99.0,0.67964077,99.0,MG_Hybrid_HighLands2025,0.67964077,173.57703999999998,2.8813004,6.370628,13.316907999999998,22.568835999999997,168322.77,690.4231,119841.6,0.0
18576,SA_PV2012,Highlands,1127,105.3302001088412,99.0,99.0,0.64005274,99.0,MG_Hybrid_HighLands2025,0.64005274,360.13385,7.861785,11.653195,18.603977,38.118958,316935.53,566.3629,203966.47,0.0
