,FinalElecCode2012,Demand_Name2025,Elevation,HouseHolds,LCOE_SHS2025,LCOE_MG_Hybrid_LowLands2025,LCOE_MG_Hybrid_HighLands2025,LCOE_Grid2025,MinimumOverall2025,MinimumOverallLCOE2025,NewConnections2025,PVcapacity2025,GenSetcapacity2025,Batterycapacity2025,NewCapacity2025,NPC2025,InvestmentCapita2025,InvestmentCost2025,MinGridDist2025,Pop2025,ElecPopCalib,X_deg,Y_deg
6516,Non,Highlands,2280,52.58514413809196,99.0,99.0,0.605036,0.57610154,Grid2025,0.57610154,179.79355,0.0,0.0,0.0,10.684981,152463.69,713.48724,128280.41,4.205446,179.79355,0.0,-64.99989000000001,-18.302244
6523,SA_Diesel2012,Lowlands,332,56.4735936778491,99.0,0.6861984999999999,99.0,0.59861845,Grid2025,0.59861845,193.08853,0.0,0.0,0.0,9.295067999999999,141187.06,615.2172,118791.39,3.5629182,196.51854,3.430007,-64.65046,-17.284122
6528,SA_PV2012,Lowlands,280,71.36213775632919,99.0,0.63036036,99.0,0.50695735,Grid2025,0.50695735,243.99387000000002,0.0,0.0,0.0,11.118197,147246.55,497.41284,121365.68,2.6621273,250.87472999999997,6.880864999999999,-65.0364,-17.04501
6537,SA_PV2012,Highlands,4007,51.57991956753403,99.0,99.0,0.60804635,0.40969405,Grid2025,0.40969405,176.3566,0.0,0.0,0.0,10.527426,106577.625,490.65857,86530.875,0.017298513999999997,179.79355,3.4369574000000003,-66.78588,-17.730995
6541,Non,Lowlands,449,112.50775022649519,99.0,0.5547181999999999,99.0,0.41411623,Grid2025,0.41411623,384.6746,0.0,0.0,0.0,15.969744,182763.44,377.80618,145332.44,2.573823,384.6746,0.0,-65.271416,-17.05953
6552,Non,Highlands,3813,62.36842676775448,99.0,99.0,0.5750376,0.38131678,Grid2025,0.38131678,213.24352000000002,0.0,0.0,0.0,12.214144000000001,117643.12,441.4962,94146.2,0.0,213.24352000000002,0.0,-66.50158,-17.648643
6554,Non,Highlands,3660,57.476785438299466,99.0,99.0,0.60740703,0.43805775,Grid2025,0.43805775,196.51854,0.0,0.0,0.0,11.450191,125539.76,521.6304299999999,102510.05,1.3415335,196.51854,0.0,-66.59052,-17.287252
6572,Non,Highlands,3032,57.476785438299466,99.0,99.0,0.5850201999999999,0.45796773,Grid2025,0.45796773,196.51854,0.0,0.0,0.0,11.450191,131245.61,548.1952,107730.516,1.9215858000000001,196.51854,0.0,-66.26224,-17.809568
6589,Non,Highlands,2701,52.58514413809196,99.0,99.0,0.59997666,0.58441013,Grid2025,0.58441013,179.79355,0.0,0.0,0.0,10.684981,154662.53,724.67676,130292.21,4.4086576,179.79355,0.0,-65.48599,-18.236843
6623,SA_PV2012,Highlands,2935,94.44525060650736,99.0,99.0,0.5400411,0.38346827,Grid2025,0.38346827,322.9172,0.0,0.0,0.0,17.256945,173465.31,426.76007000000004,137808.17,1.1761993,409.76205,86.84486,-65.37299,-19.106663
6624,Non,Highlands,2851,53.80805444852008,99.0,99.0,0.60466385,0.49234796,Grid2025,0.49234796,183.97481000000002,0.0,0.0,0.0,10.876489,132998.5,598.9257,110187.24,2.5094569,183.97481000000002,0.0,-65.32058,-18.69642
6627,Non,Highlands,2217,63.59133707818261,99.0,99.0,0.56950927,0.38398048,Grid2025,0.38398048,217.42476000000002,0.0,0.0,0.0,12.405101,120570.61,444.01505,96539.87,0.16414058,217.42476000000002,0.0,-65.29364,-18.600817000000003
6632,SA_Diesel2012,Highlands,1035,117.33885502337942,99.0,99.0,0.52710503,0.35558626,Grid2025,0.35558626,401.1926,0.0,0.0,0.0,20.905724,197357.44,385.0113,154463.67,0.04541303,606.2806,205.08801,-64.15116,-20.519735
6637,SA_PV2012,Highlands,3172,51.57991956753403,99.0,99.0,0.6089389000000001,0.48318052,Grid2025,0.48318052,176.3566,0.0,0.0,0.0,10.527426,125694.37,589.8356,104021.39,1.960689,179.79355,3.4369574000000003,-65.009026,-20.147087
6640,SA_Diesel2012,Highlands,1360,119.13449719361373,99.0,99.0,0.5167019,0.32619753,Grid2025,0.32619753,407.33206,0.0,0.0,0.0,21.192528,183672.7,347.47067000000004,141535.94,0.026583236,476.662,69.329926,-64.1983,-19.822101999999997
6658,SA_PV2012,Highlands,1916,121.87686485791028,99.0,99.0,0.48401403,0.35786784,Grid2025,0.35786784,416.70847000000003,0.0,0.0,0.0,21.630470000000003,205906.23,386.97607,161256.2,2.6869214,430.66827,13.959816,-64.32629,-19.371374
6662,SA_PV2012,Highlands,2523,72.55150673025345,99.0,99.0,0.55702895,0.3742335,Grid2025,0.3742335,248.06042000000002,0.0,0.0,0.0,13.8059025,132546.64,424.95025999999996,105413.34,0.31384975,255.05597000000003,6.9955463,-64.48161,-19.948225
6666,SA_PV2012,Highlands,2471,76.2497134658615,99.0,99.0,0.5548145999999999,0.44016546,Grid2025,0.44016546,260.70496,0.0,0.0,0.0,14.385618,163198.12,508.62085,132599.97,3.0411713,267.5997,6.894766000000001,-64.59143,-19.360556
6668,SA_PV2012,Highlands,1328,56.302380575872746,99.0,99.0,0.63023937,0.42521805,Grid2025,0.42521805,192.50314,0.0,0.0,0.0,11.266649000000001,119620.78,505.79857999999996,97367.81,0.21731259,234.14975,41.646609999999995,-64.08578,-20.219261
6700,SA_PV2012,Highlands,3783,50.337697532275136,99.0,99.0,0.6128667,0.41423279999999996,Grid2025,0.41423279999999996,172.10933,0.0,0.0,0.0,10.332526,105450.875,498.4487,85787.664,0.04216513,175.6123,3.502986,-68.01146999999999,-16.878057000000002
6782,SA_PV2012,Highlands,4123,65.83748528743618,99.0,99.0,0.5846868000000001,0.40425357,Grid2025,0.40425357,225.10455,0.0,0.0,0.0,12.755912,131008.164,468.9668,105566.56,0.40975857,263.41846,38.313908000000005,-68.37959000000001,-17.172642
6852,SA_PV2012,Highlands,4365,124.85741216613657,99.0,99.0,0.53043205,0.47949797,Grid2025,0.47949797,426.89923,0.0,0.0,0.0,22.106254999999997,282297.28,539.87573,230472.55,7.9431267000000005,635.5493,208.65007,-68.29123,-16.32682
6863,Non,Highlands,1594,53.80805444852008,99.0,99.0,0.62321323,0.52021563,Grid2025,0.52021563,183.97481000000002,0.0,0.0,0.0,10.876489,140526.42,636.36316,117074.78,3.2747387999999997,183.97481000000002,0.0,-67.435074,-15.94749
6922,SA_PV2012,Highlands,3708,50.76697061064778,99.0,99.0,0.6137988,0.5683609000000001,Grid2025,0.5683609000000001,173.57703999999998,0.0,0.0,0.0,10.399904,145781.22,706.2444,122587.81,3.6168040999999995,183.97481000000002,10.397752,-67.19744,-18.265268
6925,SA_PV2012,Highlands,3933,75.09637111805486,99.0,99.0,0.5796343,0.39651126,Grid2025,0.39651126,256.76157,0.0,0.0,0.0,14.2047,144961.94,452.49094,116182.27,0.15909588,347.04337000000004,90.28181500000001,-67.78384399999999,-18.208706
6936,SA_PV2012,Highlands,3723,188.7195700754939,99.0,99.0,0.44846532,0.29456059999999995,Grid2025,0.29456059999999995,645.24994,0.0,0.0,0.0,32.14974,257772.86,299.55062999999996,193285.03,0.02545534,815.3429,170.0929,-67.49562,-17.945398
6940,MG_Diesel2012,Lowlands,200,51.96650363510994,99.0,0.88094383,99.0,0.60085124,Grid2025,0.60085124,177.67836,0.0,0.0,0.0,8.719095,131783.03,624.97705,111044.91,329.6178,188.15605,10.477681,-67.72329,-11.657397
6976,SA_Diesel2012,Highlands,3897,68.69950674618742,99.0,99.0,0.5746756,0.38370597,Grid2025,0.38370597,234.89007999999998,0.0,0.0,0.0,13.20318,129273.72,439.83884000000006,103313.77,0.13470118,259.2372,24.347141,-65.69684000000001,-19.38997
7007,SA_PV2012,Highlands,2802,71.96118456680767,99.0,99.0,0.5710482,0.38071950000000004,Grid2025,0.38071950000000004,246.04205,0.0,0.0,0.0,13.713467999999999,133836.05,433.78795999999994,106730.086,0.056722987,284.32468,38.28263,-65.428185,-18.766037
7028,SA_PV2012,Highlands,2938,52.779452562456186,99.0,99.0,0.6126528,0.43140188,Grid2025,0.43140188,180.45792,0.0,0.0,0.0,10.715422,114545.21,518.36194,93542.51,0.69085944,183.97481000000002,3.5168866999999997,-66.035645,-18.153029999999998
7062,SA_PV2012,Highlands,3341,50.1868125293272,99.0,99.0,0.6344911,0.43813393,Grid2025,0.43813393,171.59343,0.0,0.0,0.0,10.308836,111238.92,531.01245,91118.25,0.028110087000000002,213.24352000000002,41.650085,-65.51238000000001,-18.787931
7077,SA_PV2012,Highlands,3130,57.88064839047365,99.0,99.0,0.6062597,0.47321218,Grid2025,0.47321218,197.89938,0.0,0.0,0.0,11.51329,136471.4,568.0552,112417.77,2.296284,204.88103,6.981645599999999,-66.01590999999999,-18.290077
7105,SA_PV2012,Highlands,3175,56.4735936778491,99.0,99.0,0.6008247,0.5206175999999999,Grid2025,0.5206175999999999,193.08853,0.0,0.0,0.0,11.293412,146857.94,633.1196,122248.13,3.564651,196.51854,3.430007,-65.59073000000001,-18.625395
7126,SA_Diesel2012,Lowlands,390,78.67201580112177,99.0,0.61882865,99.0,0.41387075,Grid2025,0.41387075,268.98703,0.0,0.0,0.0,11.983386999999999,131303.42,391.3543,105269.23,0.04973323,296.86843999999996,27.881404999999997,-63.08671999999999,-17.970295
7131,MG_Diesel2012,Lowlands,419,74.75191208205892,99.0,0.6395598000000001,99.0,0.39149362,Grid2025,0.39149362,255.58382000000003,0.0,0.0,0.0,11.521003,118576.34,369.49567,94437.12,0.016217356999999998,422.3058,166.72197,-60.953136,-16.409311
7135,MG_Diesel2012,Lowlands,250,79.41151173813113,99.0,0.52667135,99.0,0.28564435,Grid2025,0.28564435,305.08617999999996,0.0,0.0,0.0,12.070293,91397.29,224.8678,68604.055,0.029686882999999997,1210.7678,905.68164,-63.18598000000001,-15.896326
7140,MG_Diesel2012,Highlands,1781,52.65383668783157,99.0,99.0,0.66102433,0.41969445,Grid2025,0.41969445,180.02843000000001,0.0,0.0,0.0,10.695742999999998,111200.266,502.76093,90511.26,0.07208703,242.51224,62.483814,-63.8442,-18.131832
7165,SA_Diesel2012,Lowlands,403,52.60126562195483,99.0,0.69156045,99.0,0.47899030000000004,Grid2025,0.47899030000000004,179.84868,0.0,0.0,0.0,8.80103,106170.55,486.47485,87491.86,0.11244035,200.69978,20.851107,-60.66669,-16.758064
7167,SA_Diesel2012,Lowlands,702,104.82467182833855,99.0,0.59008133,99.0,0.3946878,Grid2025,0.3946878,358.40542999999997,0.0,0.0,0.0,15.052546,163069.06,359.61118,128886.586,0.044945255,455.75577000000004,97.35034,-63.261790000000005,-19.224281
7198,SA_Diesel2012,Lowlands,242,114.57686886702778,99.0,0.56546164,99.0,0.3659485,Grid2025,0.3659485,391.74908,0.0,0.0,0.0,16.218752,164282.05,326.7474,128003.0,0.07878442,426.48703,34.73794,-63.78099399999999,-16.947454
7214,SA_Diesel2012,Lowlands,201,76.62003505403919,99.0,0.625738,99.0,0.41067892,Grid2025,0.41067892,261.9711,0.0,0.0,0.0,11.741742,127200.57,389.1317,101941.266,0.020552458,275.9622,13.991093,-60.968742000000006,-15.389382000000001
7215,MG_Diesel2012,SHS,255,34.99234606578969,0.35,99.0,99.0,0.30168068,Grid2025,0.30168068,119.64211999999999,0.0,0.0,0.0,5.567146299999999,46148.348,289.96783,34692.367,0.112001,668.99927,549.3572,-61.174643999999994,-17.709057
7216,SA_PV2012,Lowlands,796,169.8881429968815,99.0,0.53442925,99.0,0.35638776,Grid2025,0.35638776,580.8635,0.0,0.0,0.0,23.006214,232275.45,308.51425,179204.67,0.085297145,827.8866,247.02306000000002,-63.424126,-18.299263
7233,MG_Diesel2012,Highlands,2583,65.66209039441378,99.0,99.0,0.5247404,0.29950556,Grid2025,0.29950556,224.50487,0.0,0.0,0.0,12.728513000000001,96826.47,331.09955,74333.46,0.029525936000000003,589.5556,365.05075,-64.611465,-17.868542
7236,SA_Diesel2012,Lowlands,232,50.96026265964444,99.0,0.6878846,99.0,0.5228170999999999,Grid2025,0.5228170999999999,174.23793,0.0,0.0,0.0,8.588638000000001,112738.87,538.3961,93809.03,1.0584514999999999,188.15605,13.918114000000001,-62.863080000000004,-16.412755999999998
7249,MG_Diesel2012,Highlands,1671,67.72408954965401,99.0,99.0,0.5032595999999999,0.27949232,Grid2025,0.27949232,231.55504,0.0,0.0,0.0,13.050702000000001,92940.766,303.59292999999997,70298.47,0.014891885,752.6242,521.06915,-64.428955,-17.949543
7253,SA_Diesel2012,Lowlands,216,163.24670930607002,99.0,0.55956924,99.0,0.35565695,Grid2025,0.35565695,558.1559,0.0,0.0,0.0,22.201957999999998,223137.36,308.4876,172184.17,0.005590355,773.5304,215.37456,-63.207330000000006,-16.365566
7254,MG_Diesel2012,Highlands,1568,64.09689479630751,99.0,99.0,0.51783377,0.29126078,Grid2025,0.29126078,219.15332,0.0,0.0,0.0,12.48405,92116.74,321.18518,70388.8,0.032434713,639.7305,420.57724,-64.2471,-17.866613
7257,SA_Diesel2012,Highlands,1065,91.5399466914578,99.0,99.0,0.54027545,0.34887168,Grid2025,0.34887168,312.9837,0.0,0.0,0.0,16.796309,153270.08,383.39212000000003,119995.484,0.032007184,351.2246,38.24093,-63.42514,-19.7861
7260,MG_Diesel2012,Lowlands,276,61.73512895530379,99.0,0.6429831,99.0,0.38198766,Grid2025,0.38198766,211.07822000000002,0.0,0.0,0.0,9.951699000000001,97463.78,368.39114,77759.34,383.60315,405.5808,194.5026,-59.897372999999995,-16.297054
7272,MG_Diesel2012,SHS,542,45.12485833723704,0.35,99.0,99.0,0.32721290000000003,Grid2025,0.32721290000000003,154.28613,0.0,0.0,0.0,7.179189699999999,64547.855,319.8355,49346.187999999995,0.14494845,522.6557,368.36954,-64.40681500000001,-22.546442000000003
7273,MG_Diesel2012,Highlands,1095,83.34091414875691,99.0,99.0,0.5214919,0.31135840000000004,Grid2025,0.31135840000000004,284.95044,0.0,0.0,0.0,15.500732000000001,125341.74,338.04483,96326.02,0.24257202,577.0119,292.06146,-64.23292,-21.775387
7310,SA_PV2012,Highlands,4110,58.194781095680725,99.0,99.0,0.6708377,0.48160607,Grid2025,0.48160607,198.97343,0.0,0.0,0.0,11.562366,139570.56,578.8722,115180.18,0.17349175,376.3121,177.33865,-66.23485,-17.247436999999998
7319,SA_PV2012,Highlands,1014,71.78082382329562,99.0,99.0,0.5949300999999999,0.39450017,Grid2025,0.39450017,245.42538,0.0,0.0,0.0,13.685231,138361.34,451.91867,110912.31,0.0074038993999999995,321.9559,76.53050999999999,-67.61766999999999,-15.657934
7338,MG_Diesel2012,Highlands,949,68.78290159684569,99.0,99.0,0.4973545999999999,0.27577004,Grid2025,0.27577004,235.17522000000002,0.0,0.0,0.0,13.216219,93012.336,298.15085,70117.69,0.041574362999999996,794.43665,559.2614,-63.529675,-19.422886
7339,SA_Diesel2012,Lowlands,245,316.35548329599783,99.0,0.47079608,99.0,0.29672194,Grid2025,0.29672194,1081.6492,0.0,0.0,0.0,40.548946,352757.62,239.95471,259546.81,0.037333667,1442.5297,360.88052000000005,-64.29535,-17.081570000000003
7346,SA_Diesel2012,Lowlands,242,67.52699369482322,99.0,0.6898469,99.0,0.4679526,Grid2025,0.4679526,230.88115,0.0,0.0,0.0,10.65806,129336.47,458.07327000000004,105760.484,0.0707918,317.77466,86.89350999999999,-64.309715,-17.08
7354,SA_PV2012,Lowlands,194,98.27836185556599,99.0,0.586101,99.0,0.37460566,Grid2025,0.37460566,336.02297999999996,0.0,0.0,0.0,14.279417,145779.33,340.51974,114422.46,0.0044109602,342.86212,6.839163,-66.53647,-14.9928255
7358,SA_Diesel2012,Lowlands,198,57.88064839047365,99.0,0.67124164,99.0,0.62327754,Grid2025,0.62327754,197.89938,0.0,0.0,0.0,9.472233000000001,150218.97,640.6422,126782.695,4.282909,204.88103,6.981645599999999,-66.64683000000001,-14.78716
7367,MG_Diesel2012,Lowlands,158,62.094742722003794,99.0,0.5570541999999999,99.0,0.2940639,Grid2025,0.2940639,212.30777,0.0,0.0,0.0,9.996021,75417.91,270.9163,57517.633,0.001098049,886.424,674.1163,-63.802080000000004,-14.231125
7382,SA_Diesel2012,Lowlands,171,58.52441702682854,99.0,0.693815,99.0,0.6778791000000001,Grid2025,0.6778791000000001,200.1005,0.0,0.0,0.0,9.552896,164979.02,700.45746,140161.88,4.7609167,238.331,38.230503000000006,-65.88308,-15.156139999999999
7407,SA_PV2012,Highlands,4006,50.76697061064778,99.0,99.0,0.61804247,0.4171777,Grid2025,0.4171777,173.57703999999998,0.0,0.0,0.0,10.399904,107003.62,501.846,87108.945,0.03638833,183.97481000000002,10.397752,-66.6527,-17.905209
7439,Non,Highlands,2535,56.25387512787135,99.0,99.0,0.5885068,0.5115394,Grid2025,0.5115394,192.3373,0.0,0.0,0.0,11.259067,143793.11,621.2791,119495.14,3.33315,192.3373,0.0,-65.602554,-17.993776
7464,SA_PV2012,Lowlands,213,83.3989654218388,99.0,0.6057751,99.0,0.39403084,Grid2025,0.39403084,285.1489,0.0,0.0,0.0,12.537691,131839.16,367.43712999999997,104774.3,0.0055137007,288.50595,3.3570282,-65.00166,-16.953096
7481,SA_Diesel2012,Lowlands,218,101.87391168351992,99.0,0.57520914,99.0,0.3705506,Grid2025,0.3705506,348.3165,0.0,0.0,0.0,14.703207,149086.98,335.0492,116703.16,0.0119816875,355.40585,7.089376,-65.06002,-16.80869
7511,Non,Lowlands,505,51.36223379841635,99.0,0.698551,99.0,0.6091762,Grid2025,0.6091762,175.6123,0.0,0.0,0.0,8.640838,132259.06,635.45447,111593.625,3.2331697999999998,175.6123,0.0,-64.69124000000001,-17.293667000000003
7520,Non,Lowlands,296,100.27864694672891,99.0,0.5756236,99.0,0.44454706,Grid2025,0.44454706,342.86212,0.0,0.0,0.0,14.514942999999999,176258.11,413.84933,141893.27,3.0116591,342.86212,0.0,-65.13816,-17.07893
7565,SA_PV2012,Highlands,2595,83.98988099481174,99.0,99.0,0.54989976,0.36069757,Grid2025,0.36069757,287.1693,0.0,0.0,0.0,15.603034,146253.61,401.53836,115309.484,0.12903927,321.9559,34.786594,-64.417366,-20.171732000000002
7568,SA_PV2012,Highlands,1904,50.212081658527936,99.0,99.0,0.655323,0.45149064,Grid2025,0.45149064,171.67982,0.0,0.0,0.0,10.312803,114681.25,549.0563400000001,94261.9,0.05471353,234.14975,62.469913,-64.227554,-19.213808
7588,Non,Highlands,2159,62.36842676775448,99.0,99.0,0.580854,0.38373956,Grid2025,0.38373956,213.24352000000002,0.0,0.0,0.0,12.214144000000001,118390.586,444.70328,94830.086,0.0759874,213.24352000000002,0.0,-64.48068,-20.235879999999998
7591,SA_PV2012,Highlands,2478,55.90040943710086,99.0,99.0,0.62102926,0.43233946,Grid2025,0.43233946,191.12875,0.0,0.0,0.0,11.203807000000001,120844.836,515.78436,98581.23,0.17606206,246.69348,55.564724,-64.945854,-18.919373999999998
7603,Non,Highlands,2814,57.476785438299466,99.0,99.0,0.58874947,0.39339375,Grid2025,0.39339375,196.51854,0.0,0.0,0.0,11.450191,112739.83,462.03775,90798.984,0.04030429,196.51854,0.0,-65.5446,-18.440168
7608,SA_PV2012,Highlands,3339,83.42468695333228,99.0,99.0,0.5797459,0.52873284,Grid2025,0.52873284,285.23685,0.0,0.0,0.0,15.513936,213047.53,618.9647,176551.55,6.0239677,393.03708,107.80022,-64.78215,-19.947542000000002
7612,SA_Diesel2012,Highlands,2825,54.24342598675547,99.0,99.0,0.60668933,0.48580617,Grid2025,0.48580617,185.46338,0.0,0.0,0.0,10.94463,132179.8,589.53455,109337.07,2.2646384,192.3373,6.873914699999999,-65.08845500000001,-19.044795999999998
7624,SA_PV2012,Highlands,2602,60.12911140178299,99.0,99.0,0.58478016,0.4785473,Grid2025,0.4785473,205.58708000000001,0.0,0.0,0.0,11.86448,142835.08,572.58765,117716.63,2.7516,209.06226999999998,3.4751844,-64.875534,-18.861975
7626,SA_Diesel2012,Highlands,2138,104.93924824568536,99.0,99.0,0.5053748,0.32771307,Grid2025,0.32771307,358.79715,0.0,0.0,0.0,18.926361,163665.4,352.4305,126451.07,0.016834931,376.3121,17.514929000000002,-64.53618,-20.27874
7630,SA_PV2012,Highlands,2436,54.92539501099968,99.0,99.0,0.6507331999999999,0.46372774,Grid2025,0.46372774,187.79509,0.0,0.0,0.0,11.051328,127590.77,559.01337,104979.97,0.3127562,288.50595,100.71084599999999,-64.647896,-18.762836
7631,SA_PV2012,Highlands,1492,61.80119992464925,99.0,99.0,0.6198478000000001,0.42295107,Grid2025,0.42295107,211.30412,0.0,0.0,0.0,12.125575,129412.234,497.13297,105046.24,0.17344631,284.32468,73.02058000000001,-64.13916,-19.3335
7632,SA_Diesel2012,Highlands,3032,64.00638051534222,99.0,99.0,0.5737445999999999,0.5121772,Grid2025,0.5121772,218.84384,0.0,0.0,0.0,12.469914,161777.88,612.9716,134145.06,4.200897,225.78726,6.9434185,-64.62618,-19.769823000000002
7702,Non,Highlands,1530,53.80805444852008,99.0,99.0,0.6016052,0.5946844,Grid2025,0.5946844,183.97481000000002,0.0,0.0,0.0,10.876489,160642.77,736.4045,135479.86,4.836134400000001,183.97481000000002,0.0,-67.67771,-15.960666
7718,SA_Diesel2012,Highlands,3349,51.8045791435894,99.0,99.0,0.62270063,0.5878488000000001,Grid2025,0.5878488000000001,177.12473,0.0,0.0,0.0,10.56265,153514.94,730.6899,129423.24,4.3676699999999995,204.88103,27.756297999999997,-68.589966,-15.564328
7727,SA_PV2012,Highlands,4023,80.55219000628341,99.0,99.0,0.54162985,0.36796084,Grid2025,0.36796084,275.41553,0.0,0.0,0.0,15.061608999999999,143526.38,412.49258,113606.86,0.44543675,292.6872,17.271666,-67.70645,-17.139495999999998
7728,SA_Diesel2012,Highlands,3216,62.39849593159211,99.0,99.0,0.60898113,0.5222456,Grid2025,0.5222456,213.34633,0.0,0.0,0.0,12.218839,161192.61,628.01184,133984.03,3.4895747000000004,275.9622,62.615869999999994,-68.975365,-15.423495
7757,Non,Highlands,943,79.48917134772826,99.0,99.0,0.54459834,0.35347596,Grid2025,0.35347596,271.78094,0.0,0.0,0.0,14.894425,136191.45,394.2197,107141.41,0.054945573,271.78094,0.0,-67.397766,-15.639469
7829,SA_PV2012,Highlands,3706,54.84043998975866,99.0,99.0,0.6162474,0.60680866,Grid2025,0.60680866,187.50462,0.0,0.0,0.0,11.038038,166727.11,750.95105,140806.8,4.7409596,225.78726,38.28263,-67.17973,-18.331116
7841,SA_PV2012,Highlands,3976,54.4194391201515,99.0,99.0,0.60126555,0.5313326999999999,Grid2025,0.5313326999999999,186.06519,0.0,0.0,0.0,10.972172,144986.19,650.3804,121013.15,3.4888942000000003,196.51854,10.453355,-68.121895,-17.774496
7843,SA_PV2012,Highlands,3832,86.2774198054299,99.0,99.0,0.56519395,0.3802533,Grid2025,0.3802533,294.9906,0.0,0.0,0.0,15.963976,158083.56,425.79935,125606.81,0.06788090599999999,409.76205,114.77143999999998,-67.870834,-18.283382
7854,SA_PV2012,Highlands,3708,63.79072755633211,99.0,99.0,0.57258165,0.45199937,Grid2025,0.45199937,218.1065,0.0,0.0,0.0,12.436237,142332.81,533.7042,116404.36,2.3005264,221.606,3.4995108,-67.11681,-18.216135
7856,SA_PV2012,Highlands,3705,131.5014132095275,99.0,99.0,0.46664113,0.30472496,Grid2025,0.30472496,449.6157,0.0,0.0,0.0,23.165575,188481.08,318.33295,143127.5,0.024866614,459.93699999999995,10.321297999999999,-67.32121,-18.384888
7858,SA_PV2012,Highlands,3702,102.92676629182964,99.0,99.0,0.50644124,0.33122057,Grid2025,0.33122057,351.9163,0.0,0.0,0.0,18.605636999999998,162428.02,357.40448,125776.46,0.0032434715,376.3121,24.395794,-67.431496,-18.760153
7884,SA_Diesel2012,Lowlands,172,334.0924467017698,99.0,0.46559414,99.0,0.29416594,Grid2025,0.29416594,1283.529,0.0,0.0,0.0,42.5855,368852.03,210.74792000000002,270501.1,0.051381145,1729.0132,445.48407000000003,-67.24746,-11.486019
7899,SA_Diesel2012,Highlands,2474,50.53098958068684,99.0,99.0,0.6127344,0.5345354999999999,Grid2025,0.5345354999999999,172.7702,0.0,0.0,0.0,10.362867999999999,136539.56,660.9181,114186.95,3.1216814999999998,179.79355,7.0233479999999995,-65.64542,-18.558172
7913,Non,Highlands,3704,58.699695777975094,99.0,99.0,0.59371877,0.47362533,Grid2025,0.47362533,200.69978,0.0,0.0,0.0,11.641237,138330.1,567.65234,113927.7,2.5063299999999997,200.69978,0.0,-66.543945,-18.100065
7920,Non,Highlands,3956,51.36223379841635,99.0,99.0,0.615107,0.49578232,Grid2025,0.49578232,175.6123,0.0,0.0,0.0,10.493288,128488.63,607.18066,106628.4,2.3270423,175.6123,0.0,-65.94001,-19.162638
7921,Non,Highlands,2977,59.922606088403214,99.0,99.0,0.59965193,0.5087077,Grid2025,0.5087077,204.88103,0.0,0.0,0.0,11.8322315,151366.16,612.89264,125570.07,3.6966263999999995,204.88103,0.0,-65.884476,-18.273386
7924,SA_PV2012,Highlands,3752,52.18622221345778,99.0,99.0,0.61289144,0.42859372,Grid2025,0.42859372,178.4296,0.0,0.0,0.0,10.622472,112659.45,515.356,91954.77,0.39491153,192.3373,13.907688,-65.70519,-19.137941
7948,SA_PV2012,Highlands,3606,54.04259611416753,99.0,99.0,0.63994455,0.43886876,Grid2025,0.43886876,184.77671999999998,0.0,0.0,0.0,10.913199,119013.68,526.7851,97337.62,0.031565495,250.87472999999997,66.09801,-65.744934,-19.151257
7986,Non,Highlands,3374,83.15790233750764,99.0,99.0,0.5340655,0.34747540000000005,Grid2025,0.34747540000000005,284.32468,0.0,0.0,0.0,15.471891000000001,139596.0,384.80606,109409.86,0.018030867,284.32468,0.0,-65.79113000000001,-18.569001999999998
7987,SA_PV2012,Highlands,3830,70.51550646681876,99.0,99.0,0.5771480999999999,0.3807288,Grid2025,0.3807288,241.09915,0.0,0.0,0.0,13.487206,131371.12,434.72003,104810.63,0.005405786,275.9622,34.86305,-68.55158,-19.798347
7990,SA_PV2012,Highlands,3039,53.42612941507361,99.0,99.0,0.6381026,0.43580870000000005,Grid2025,0.43580870000000005,182.66896,0.0,0.0,0.0,10.816697,116979.09,523.4565,95619.26,0.046020538,238.331,55.66203,-65.83922,-18.153682999999997
7998,SA_PV2012,Highlands,3257,65.85897078866242,99.0,99.0,0.5949485,0.5038871,Grid2025,0.5038871,225.17802000000003,0.0,0.0,0.0,12.759267999999999,163345.39,600.18256,135147.9,4.003719,242.51224,17.334219,-65.945564,-18.252892000000003
8024,SA_PV2012,Highlands,3746,106.26758271578959,99.0,99.0,0.51163286,0.3373337,Grid2025,0.3373337,363.33887000000004,0.0,0.0,0.0,19.138170000000002,170479.48,364.35323999999997,132383.69,0.058335155,422.3058,58.966930000000005,-67.68164,-20.588493
8032,SA_Diesel2012,Highlands,3205,59.112706375487136,99.0,99.0,0.59176785,0.3925907,Grid2025,0.3925907,202.11191000000002,0.0,0.0,0.0,11.705747,115389.69,459.36255,92842.64,0.018194165,209.06226999999998,6.950369,-65.582275,-18.888258
8036,SA_Diesel2012,Highlands,3212,129.48893125567176,99.0,99.0,0.47195983,0.30807832,Grid2025,0.30807832,442.73483,0.0,0.0,0.0,22.844934,187774.97,322.85492,142939.12,0.065284945,459.93699999999995,17.202164,-65.48661,-18.866552
8043,MG_Hydro2012,SHS,4026,29.972296833534447,0.35,99.0,99.0,0.34922183,Grid2025,0.34922183,102.4781,0.0,0.0,0.0,4.768476000000001,45756.937999999995,345.58167000000003,35414.555,0.16519277,401.39957000000004,298.92145,-67.480736,-21.756695
8059,SA_Diesel2012,Highlands,4046,52.20423550838316,99.0,99.0,0.64862216,0.438417,Grid2025,0.438417,178.4912,0.0,0.0,0.0,10.625295,115276.99,528.5721,94345.47,0.004208733,234.14975,55.658554,-67.18289,-21.73272
