,FinalElecCode2012,Demand_Name2025,Elevation,HouseHolds,LCOE_SHS2025,LCOE_MG_Hybrid_LowLands2025,LCOE_MG_Hybrid_HighLands2025,LCOE_Grid2025,MinimumOverall2025,MinimumOverallLCOE2025,NewConnections2025,PVcapacity2025,GenSetcapacity2025,Batterycapacity2025,NewCapacity2025,NPC2025,InvestmentCapita2025,InvestmentCost2025,MinGridDist2025,X_deg,Y_deg
12737,SA_PV2012,SHS,137,2.4629585464785184,0.35,99.0,99.0,99.0,SHS2025,0.35,8.421087,0.9851834,0.0,2.7092544999999997,3.6944377,3918.5671,378.17035,3184.6055,0.0,-66.37088,-11.388437
12742,SA_PV2012,SHS,3853,19.770021345990678,0.35,99.0,99.0,99.0,SHS2025,0.35,67.595566,7.9080086,0.0,21.747023000000002,29.655031,31454.104,378.17035,25562.637000000002,0.0,-66.57573000000001,-17.406784
12743,SA_PV2012,SHS,3846,21.651805374946218,0.35,99.0,99.0,99.0,SHS2025,0.35,74.02956,8.660722,0.0,23.816986,32.477707,34448.023,378.17035,27995.785,0.0,-66.587654,-17.860838
12744,Non,SHS,209,23.23529624325491,0.35,99.0,99.0,99.0,SHS2025,0.35,79.443665,9.294119,0.0,25.558826,34.852942999999996,36967.355,378.17035,30043.237999999998,0.0,-64.98479499999999,-16.939407
12745,SA_PV2012,SHS,3557,31.39674661153237,0.35,99.0,99.0,99.0,SHS2025,0.35,107.34843000000001,12.558699,0.0,34.536423,47.09512,49952.223,378.17035,40595.992,0.0,-66.64475,-17.556784
12748,SA_PV2012,SHS,3970,40.17073905159169,0.35,99.0,99.0,99.0,SHS2025,0.35,137.34753,16.068296,0.0,44.187813,60.25610699999999,63911.645,378.17035,51940.765999999996,0.0,-66.62319000000001,-16.863453
12749,Non,SHS,476,3.668730986854632,0.35,99.0,99.0,99.0,SHS2025,0.35,12.543736,1.4674923,0.0,4.035604,5.503096599999999,5836.951,378.17035,4743.669,0.0,-64.9183,-17.242207999999998
12752,Non,SHS,3210,4.891641314831258,0.35,99.0,99.0,99.0,SHS2025,0.35,16.724981,1.9566566000000003,0.0,5.3808055,7.3374619999999995,7782.6016,378.17035,6324.892,0.0,-66.72391999999999,-17.139936
12753,Non,SHS,3276,18.343654928423657,0.35,99.0,99.0,99.0,SHS2025,0.35,62.718680000000006,7.3374619999999995,0.0,20.17802,27.515482000000002,29184.756,378.17035,23718.346,0.0,-66.65561,-17.52506
12757,Non,SHS,3408,34.24148918919505,0.35,99.0,99.0,99.0,SHS2025,0.35,117.074875,13.696596,0.0,37.665638,51.362232,54478.21,378.17035,44274.246,0.0,-65.737724,-17.851198
12758,SA_Diesel2012,SHS,2692,41.20224915918267,0.35,99.0,99.0,99.0,SHS2025,0.35,140.87436,16.4809,0.0,45.322475,61.803375,65552.78,378.17035,53274.508,0.0,-65.07344,-17.842365
12759,SA_PV2012,SHS,2782,7.750472577655759,0.35,99.0,99.0,99.0,SHS2025,0.35,26.499596,3.100189,0.0,8.525519000000001,11.625709,12331.002,378.17035,10021.360999999999,0.0,-66.36398,-17.371626000000003
12764,Non,SHS,2627,15.897834272470405,0.35,99.0,99.0,99.0,SHS2025,0.35,54.356190000000005,6.3591337,0.0,17.487617,23.846752,25293.455,378.17035,20555.9,0.0,-65.12541999999999,-18.238972
12765,SA_PV2012,SHS,290,28.38892214804819,0.35,99.0,99.0,99.0,SHS2025,0.35,97.06439,11.355569000000001,0.0,31.227814000000002,42.58338,45166.773,378.17035,36706.875,0.0,-64.41693000000001,-17.322895000000003
12768,SA_PV2012,SHS,4072,30.0562106520712,0.35,99.0,99.0,99.0,SHS2025,0.35,102.765015,12.022484,0.0,33.061832,45.084315999999994,47819.43,378.17035,38862.68,0.0,-66.58001,-16.882284
12770,SA_PV2012,SHS,2403,22.44151802063616,0.35,99.0,99.0,99.0,SHS2025,0.35,76.72966,8.976607000000001,0.0,24.685669,33.662277,35704.457,378.17035,29016.882999999998,0.0,-65.3382,-17.730816
12771,Non,SHS,228,48.91641314831258,0.35,99.0,99.0,99.0,SHS2025,0.35,167.24982,19.566565,0.0,53.80805600000001,73.37462,77826.016,378.17035,63248.92,0.0,-64.46287,-17.173151
12773,Non,SHS,228,45.2476821585332,0.35,99.0,99.0,99.0,SHS2025,0.35,154.70609,18.099073,0.0,49.77245,67.87151999999999,71989.06,378.17035,58505.254,0.0,-64.64214,-17.00923
12782,Non,SHS,224,46.47059249820883,0.35,99.0,99.0,99.0,SHS2025,0.35,158.88733,18.588238,0.0,51.117653000000004,69.70589,73934.71,378.17035,60086.477,0.0,-65.05934,-16.831295
12783,Non,SHS,2656,20.78947558730166,0.35,99.0,99.0,99.0,SHS2025,0.35,71.08117,8.31579,0.0,22.868423,31.184214,33076.055,378.17035,26880.791,0.0,-66.331024,-17.804523
12784,Non,SHS,3868,18.343654928423657,0.35,99.0,99.0,99.0,SHS2025,0.35,62.718680000000006,7.3374619999999995,0.0,20.17802,27.515482000000002,29184.756,378.17035,23718.346,0.0,-66.606415,-17.46494
12785,SA_PV2012,SHS,3488,18.542028990259077,0.35,99.0,99.0,99.0,SHS2025,0.35,63.396942,7.416811500000001,0.0,20.396233,27.813044,29500.367000000002,378.17035,23974.843999999997,0.0,-66.58369,-17.558897
12792,SA_Diesel2012,SHS,3067,45.055265519786126,0.35,99.0,99.0,99.0,SHS2025,0.35,154.04818999999998,18.022106,0.0,49.560790000000004,67.5829,71682.93,378.17035,58256.457,0.0,-65.54720999999999,-17.961897
12795,Non,SHS,323,15.897834272470405,0.35,99.0,99.0,99.0,SHS2025,0.35,54.356190000000005,6.3591337,0.0,17.487617,23.846752,25293.455,378.17035,20555.9,0.0,-65.05464,-17.034359
12798,SA_PV2012,SHS,3587,11.653886220721139,0.35,99.0,99.0,99.0,SHS2025,0.35,39.845734,4.6615543,0.0,12.819275,17.480829999999997,18541.332,378.17035,15068.475,0.0,-66.55211,-17.852327
12802,SA_PV2012,SHS,2119,22.83434150529593,0.35,99.0,99.0,99.0,SHS2025,0.35,78.07276,9.133737,0.0,25.117775,34.251509999999996,36329.437999999995,378.17035,29524.803,0.0,-64.485916,-18.41292
12804,SA_PV2012,SHS,4004,25.27609654337383,0.35,99.0,99.0,99.0,SHS2025,0.35,86.42135,10.110438,0.0,27.803707,37.914146,40214.27,378.17035,32681.992000000002,0.0,-66.56286999999999,-17.67904
12807,Non,SHS,2893,33.01857887876693,0.35,99.0,99.0,99.0,SHS2025,0.35,112.89363,13.207432,0.0,36.320440000000005,49.52787,52532.56,378.17035,42693.023,0.0,-65.516304,-17.995586
12808,SA_PV2012,SHS,328,23.718891213853016,0.35,99.0,99.0,99.0,SHS2025,0.35,81.09711999999999,9.487556,0.0,26.09078,35.578340000000004,37736.758,378.17035,30668.525,0.0,-64.6102,-17.267408
12813,SA_PV2012,SHS,458,36.901946392816406,0.35,99.0,99.0,99.0,SHS2025,0.35,126.17123000000001,14.760778,0.0,40.59214,55.35292,58710.996,378.17035,47714.215,0.0,-64.97949,-17.210062
12816,SA_PV2012,SHS,3177,32.220875997248804,0.35,99.0,99.0,99.0,SHS2025,0.35,110.16621,12.8883505,0.0,35.442963,48.331314,51263.414000000004,378.17035,41661.594,0.0,-66.627975,-17.124899
12826,SA_PV2012,SHS,3595,12.468867966364279,0.35,99.0,99.0,99.0,SHS2025,0.35,42.632233,4.9875474,0.0,13.715754500000001,18.703301999999997,19837.968999999997,378.17035,16122.246000000001,0.0,-66.44241,-17.697329
12827,Non,SHS,3634,22.012385915278287,0.35,99.0,99.0,99.0,SHS2025,0.35,75.26241999999999,8.804955,0.0,24.213625,33.018578000000005,35021.707,378.17035,28462.016,0.0,-66.70018,-17.487173000000002
12834,Non,SHS,2584,39.13313051865006,0.35,99.0,99.0,99.0,SHS2025,0.35,133.79985,15.653253,0.0,43.046444,58.699695999999996,62260.812000000005,378.17035,50599.137,0.0,-65.82083,-17.907654
12835,Non,SHS,2182,28.126937558086173,0.35,99.0,99.0,99.0,SHS2025,0.35,96.16865,11.250775,0.0,30.939629999999998,42.190407,44749.957,378.17035,36368.13,0.0,-64.759796,-17.76324
12836,SA_PV2012,SHS,3904,23.51732695024135,0.35,99.0,99.0,99.0,SHS2025,0.35,80.40795,9.406931,0.0,25.86906,35.27599,37416.066,378.17035,30407.904,0.0,-66.30964,-17.099752
12858,SA_PV2012,SHS,3504,23.441801545228163,0.35,99.0,99.0,99.0,SHS2025,0.35,80.14973,9.376719999999999,0.0,25.785982,35.1627,37295.906,378.17035,30310.25,0.0,-66.660164,-17.502518
12859,SA_Diesel2012,SHS,2409,44.42355277574151,0.35,99.0,99.0,99.0,SHS2025,0.35,151.8883,17.76942,0.0,48.86591,66.63533000000001,70677.875,378.17035,57439.652,0.0,-65.47802,-18.105536999999998
12862,Non,SHS,216,29.34984788898755,0.35,99.0,99.0,99.0,SHS2025,0.35,100.34989,11.739939,0.0,32.284832,44.024772999999996,46695.61,378.17035,37949.35,0.0,-64.92209,-16.997882999999998
12864,Non,SHS,3358,26.90402723010955,0.35,99.0,99.0,99.0,SHS2025,0.35,91.987404,10.761611,0.0,29.594428999999998,40.35604,42804.31,378.17035,34786.906,0.0,-66.71365,-17.251831
12865,SA_PV2012,SHS,228,43.00023555242389,0.35,99.0,99.0,99.0,SHS2025,0.35,147.02185,17.200094,0.0,47.300259999999994,64.50035,68413.375,378.17035,55599.305,0.0,-64.44425,-17.181707
12866,Non,SHS,3146,28.126937558086173,0.35,99.0,99.0,99.0,SHS2025,0.35,96.16865,11.250775,0.0,30.939629999999998,42.190407,44749.957,378.17035,36368.13,0.0,-65.30727399999999,-18.316945999999998
12867,SA_Diesel2012,SHS,333,45.055265519786126,0.35,99.0,99.0,99.0,SHS2025,0.35,154.04818999999998,18.022106,0.0,49.560790000000004,67.5829,71682.93,378.17035,58256.457,0.0,-65.12692,-17.10952
12872,Non,SHS,2717,4.891641314831258,0.35,99.0,99.0,99.0,SHS2025,0.35,16.724981,1.9566566000000003,0.0,5.3808055,7.3374619999999995,7782.6016,378.17035,6324.892,0.0,-65.39936999999999,-18.275129999999997
12877,SA_Diesel2012,SHS,285,8.975415715447486,0.35,99.0,99.0,99.0,SHS2025,0.35,30.687790000000003,3.5901663,0.0,9.872957000000001,13.463123000000001,14279.886999999999,378.17035,11605.213,0.0,-64.86711,-17.2502
12881,SA_PV2012,SHS,3882,25.897786254351576,0.35,99.0,99.0,99.0,SHS2025,0.35,88.54697,10.359115,0.0,28.487564000000003,38.84668,41203.38,378.17035,33485.836,0.0,-66.439415,-17.76197
12890,SA_PV2012,SHS,3924,45.466384332558434,0.35,99.0,99.0,99.0,SHS2025,0.35,155.45383999999999,18.186554,0.0,50.013023,68.19958000000001,72337.016,378.17035,58788.035,0.0,-66.58229,-18.026386
12892,SA_PV2012,SHS,2981,18.359776415211265,0.35,99.0,99.0,99.0,SHS2025,0.35,62.773804000000005,7.3439107,0.0,20.195755,27.539665000000003,29210.404,378.17035,23739.191000000003,0.0,-65.84793,-17.849588
12894,SA_PV2012,SHS,2834,29.14726719824023,0.35,99.0,99.0,99.0,SHS2025,0.35,99.65725,11.658907000000001,0.0,32.061993,43.7209,46373.3,378.17035,37687.418,0.0,-64.82473,-18.359653
12895,Non,SHS,246,8.56037229876114,0.35,99.0,99.0,99.0,SHS2025,0.35,29.268719,3.424149,0.0,9.4164095,12.840558,13619.553,378.17035,11068.562,0.0,-64.87767,-17.136606
12897,SA_PV2012,SHS,2617,44.232293537437364,0.35,99.0,99.0,99.0,SHS2025,0.35,151.23438000000002,17.692917,0.0,48.65552,66.34844,70373.58,378.17035,57192.355,0.0,-65.82907,-17.891481
12899,SA_PV2012,SHS,2533,18.957072407530372,0.35,99.0,99.0,99.0,SHS2025,0.35,64.81602,7.582828999999999,0.0,20.85278,28.435608000000002,30160.702999999998,378.17035,24511.494,0.0,-65.213264,-17.859802
12901,SA_PV2012,SHS,1004,14.272952799872387,0.35,99.0,99.0,99.0,SHS2025,0.35,48.800568,5.709181299999999,0.0,15.700248,21.40943,22708.267999999996,378.17035,18454.928,0.0,-63.413826,-20.512295
12910,SA_Diesel2012,SHS,1262,20.60112457812896,0.35,99.0,99.0,99.0,SHS2025,0.35,70.43718,8.24045,0.0,22.661238,30.901688,32776.39,378.17035,26637.254,0.0,-63.96196,-19.736573999999997
12914,Non,SHS,2844,11.006192957639144,0.35,99.0,99.0,99.0,SHS2025,0.35,37.631209999999996,4.4024773,0.0,12.1068125,16.509289000000003,17510.854,378.17035,14231.008,0.0,-64.64078,-20.675074
12916,SA_Diesel2012,SHS,1886,48.097365761688565,0.35,99.0,99.0,99.0,SHS2025,0.35,164.44942,19.238947,0.0,52.9071,72.14605,76522.91,378.17035,62189.895,0.0,-64.449394,-19.611694
12918,SA_Diesel2012,SHS,2800,48.331314009619554,0.35,99.0,99.0,99.0,SHS2025,0.35,165.24931,19.332525,0.0,53.164443999999996,72.49696999999999,76895.12,378.17035,62492.39,0.0,-64.71015,-20.700415
12923,Non,SHS,2046,23.23529624325491,0.35,99.0,99.0,99.0,SHS2025,0.35,79.443665,9.294119,0.0,25.558826,34.852942999999996,36967.355,378.17035,30043.237999999998,0.0,-64.47003000000001,-20.317413000000002
12925,Non,SHS,2397,34.24148918919505,0.35,99.0,99.0,99.0,SHS2025,0.35,117.074875,13.696596,0.0,37.665638,51.362232,54478.21,378.17035,44274.246,0.0,-65.06411999999999,-19.025557
12928,Non,SHS,3057,24.458206571231536,0.35,99.0,99.0,99.0,SHS2025,0.35,83.62491,9.783282,0.0,26.904028000000004,36.68731,38913.008,378.17035,31624.46,0.0,-65.39186,-19.05785
12929,Non,SHS,3114,33.01857887876693,0.35,99.0,99.0,99.0,SHS2025,0.35,112.89363,13.207432,0.0,36.320440000000005,49.52787,52532.56,378.17035,42693.023,0.0,-65.4341,-19.029754999999998
12930,Non,SHS,2550,24.458206571231536,0.35,99.0,99.0,99.0,SHS2025,0.35,83.62491,9.783282,0.0,26.904028000000004,36.68731,38913.008,378.17035,31624.46,0.0,-65.00665,-18.956055
12932,SA_PV2012,SHS,3199,25.910858530218714,0.35,99.0,99.0,99.0,SHS2025,0.35,88.59166,10.364344000000001,0.0,28.501944,38.866287,41224.176,378.17035,33502.74,0.0,-64.985214,-20.429266000000002
12933,SA_PV2012,SHS,3101,27.98607559902671,0.35,99.0,99.0,99.0,SHS2025,0.35,95.68703000000001,11.19443,0.0,30.784683,41.979115,44525.848,378.17035,36185.996,0.0,-64.75501,-19.888417999999998
12937,SA_PV2012,SHS,1275,37.12457318918163,0.35,99.0,99.0,99.0,SHS2025,0.35,126.93241,14.849829999999999,0.0,40.837032,55.686859999999996,59065.195,378.17035,48002.074,0.0,-63.792427,-20.420866
12945,Non,SHS,3102,24.458206571231536,0.35,99.0,99.0,99.0,SHS2025,0.35,83.62491,9.783282,0.0,26.904028000000004,36.68731,38913.008,378.17035,31624.46,0.0,-64.727165,-19.564495
12946,SA_PV2012,SHS,1082,38.74815627399064,0.35,99.0,99.0,99.0,SHS2025,0.35,132.4836,15.499263000000001,0.0,42.62297,58.122234,61648.316,378.17035,50101.367,0.0,-63.552486,-20.470772
12947,SA_PV2012,SHS,996,42.95291233892909,0.35,99.0,99.0,99.0,SHS2025,0.35,146.86005,17.181166,0.0,47.248203000000004,64.42936999999999,68338.086,378.17035,55538.117,0.0,-64.14954,-20.571962
12949,Non,SHS,2587,11.006192957639144,0.35,99.0,99.0,99.0,SHS2025,0.35,37.631209999999996,4.4024773,0.0,12.1068125,16.509289000000003,17510.854,378.17035,14231.008,0.0,-65.29851,-18.638369
12955,SA_PV2012,SHS,1603,36.326729342838014,0.35,99.0,99.0,99.0,SHS2025,0.35,124.20450600000001,14.530692000000002,0.0,39.959404,54.490093,57795.83,378.17035,46970.46,0.0,-64.27255,-20.249247
12956,SA_PV2012,SHS,2081,13.662584535780802,0.35,99.0,99.0,99.0,SHS2025,0.35,46.71366,5.465033999999999,0.0,15.028843,20.493876999999998,21737.172000000002,378.17035,17665.723,0.0,-64.161125,-19.238827
12959,SA_PV2012,SHS,1206,33.84561647869856,0.35,99.0,99.0,99.0,SHS2025,0.35,115.72134399999999,13.538246,0.0,37.23018,50.768425,53848.375,378.17035,43762.383,0.0,-64.28241,-20.381956
12961,SA_PV2012,SHS,1188,18.764655780482308,0.35,99.0,99.0,99.0,SHS2025,0.35,64.15813,7.505862,0.0,20.64112,28.146984000000003,29854.566000000003,378.17035,24262.7,0.0,-64.00355,-20.26482
12966,Non,SHS,2707,40.356040829078175,0.35,99.0,99.0,99.0,SHS2025,0.35,137.9811,16.142416,0.0,44.391644,60.53406,64206.46,378.17035,52180.36,0.0,-64.71251,-20.482224
12968,SA_PV2012,SHS,2206,31.595120685066785,0.35,99.0,99.0,99.0,SHS2025,0.35,108.02668999999999,12.638048,0.0,34.75463,47.39268,50267.835999999996,378.17035,40852.492,0.0,-64.249016,-19.107725
12972,Non,SHS,3225,26.90402723010955,0.35,99.0,99.0,99.0,SHS2025,0.35,91.987404,10.761611,0.0,29.594428999999998,40.35604,42804.31,378.17035,34786.906,0.0,-65.37749000000001,-18.907585
12974,SA_PV2012,SHS,1596,30.791460373440913,0.35,99.0,99.0,99.0,SHS2025,0.35,105.2789,12.316585,0.0,33.870605,46.18719,48989.215,378.17035,39813.36,0.0,-64.13728,-19.061885999999998
12978,SA_PV2012,SHS,1410,42.61960891875788,0.35,99.0,99.0,99.0,SHS2025,0.35,145.72046,17.047844,0.0,46.88157,63.929413000000004,67807.8,378.17035,55107.155999999995,0.0,-64.08445999999999,-19.894716
12992,SA_PV2012,SHS,3843,25.490733097183913,0.35,99.0,99.0,99.0,SHS2025,0.35,87.15521,10.196292999999999,0.0,28.039806,38.2361,40555.758,378.17035,32959.52,0.0,-68.84343,-17.077456
12998,SA_Diesel2012,SHS,1059,15.128308766540457,0.35,99.0,99.0,99.0,SHS2025,0.35,51.72511,6.0513234,0.0,16.64114,22.692463,24069.139,378.17035,19560.902,0.0,-67.72721,-15.863939000000002
13006,SA_PV2012,SHS,4048,3.269809056370946,0.35,99.0,99.0,99.0,SHS2025,0.35,11.179785,1.3079237,0.0,3.59679,4.9047136,5202.266,378.17035,4227.8633,0.0,-69.256004,-17.248884
13019,SA_Diesel2012,SHS,1146,32.428397715536136,0.35,99.0,99.0,99.0,SHS2025,0.35,110.87574,12.971359,0.0,35.671238,48.642596999999995,51593.582,378.17035,41929.918,0.0,-67.60969,-15.597875
13023,Non,SHS,1448,24.458206571231536,0.35,99.0,99.0,99.0,SHS2025,0.35,83.62491,9.783282,0.0,26.904028000000004,36.68731,38913.008,378.17035,31624.46,0.0,-67.457756,-15.658114000000001
13027,SA_Diesel2012,SHS,253,30.98780163657528,0.35,99.0,99.0,99.0,SHS2025,0.35,105.95021000000001,12.395121000000001,0.0,34.086582,46.4817,49301.594000000005,378.17035,40067.227,0.0,-68.0818,-13.765657000000001
13030,Non,SHS,3980,18.343654928423657,0.35,99.0,99.0,99.0,SHS2025,0.35,62.718680000000006,7.3374619999999995,0.0,20.17802,27.515482000000002,29184.756,378.17035,23718.346,0.0,-69.20119,-17.131952
13038,SA_Diesel2012,SHS,3629,27.725982814277682,0.35,99.0,99.0,99.0,SHS2025,0.35,94.79774499999999,11.090392999999999,0.0,30.49858,41.588974,44112.04,378.17035,35849.695,0.0,-68.929146,-15.420922000000001
13042,SA_PV2012,SHS,4123,28.151190271850236,0.35,99.0,99.0,99.0,SHS2025,0.35,96.25157,11.260475999999999,0.0,30.966309000000003,42.226784,44788.543,378.17035,36399.49,0.0,-68.36797,-17.206696
13052,SA_PV2012,SHS,326,25.087886530613922,0.35,99.0,99.0,99.0,SHS2025,0.35,85.77785,10.035153999999999,0.0,27.596676000000002,37.63183,39914.83,378.17035,32438.637000000002,0.0,-67.54395,-15.225357999999998
13055,SA_Diesel2012,SHS,3193,37.56067910381699,0.35,99.0,99.0,99.0,SHS2025,0.35,128.4235,15.024272,0.0,41.316746,56.34101999999999,59759.04,378.17035,48565.957,0.0,-68.93624,-15.528042999999998
13057,Non,SHS,3166,12.229103285615768,0.35,99.0,99.0,99.0,SHS2025,0.35,41.812453999999995,4.891641,0.0,13.452014000000002,18.343655,19456.504,378.17035,15812.23,0.0,-68.94778000000001,-15.458551000000002
13061,SA_PV2012,SHS,352,12.434592182388993,0.35,99.0,99.0,99.0,SHS2025,0.35,42.51504,4.9738370000000005,0.0,13.678051000000002,18.651888,19783.436,378.17035,16077.928,0.0,-67.81588,-14.185292
13064,SA_PV2012,SHS,1648,8.766877603659138,0.35,99.0,99.0,99.0,SHS2025,0.35,29.97478,3.5067510000000004,0.0,9.643564999999999,13.150316,13948.103000000001,378.17035,11335.572,0.0,-67.49116,-16.012863
13066,SA_PV2012,SHS,4093,18.764655780482308,0.35,99.0,99.0,99.0,SHS2025,0.35,64.15813,7.505862,0.0,20.64112,28.146984000000003,29854.566000000003,378.17035,24262.7,0.0,-69.31373,-17.21809
13070,Non,SHS,563,4.891641314831258,0.35,99.0,99.0,99.0,SHS2025,0.35,16.724981,1.9566566000000003,0.0,5.3808055,7.3374619999999995,7782.6016,378.17035,6324.892,0.0,-67.72561999999999,-15.495289999999999
13073,SA_PV2012,SHS,1056,9.990804336543317,0.35,99.0,99.0,99.0,SHS2025,0.35,34.1595,3.9963217,0.0,10.989884,14.986206,15895.37,378.17035,12918.11,0.0,-67.25986999999999,-15.712435999999999
13084,SA_Diesel2012,SHS,183,16.31592690124713,0.35,99.0,99.0,99.0,SHS2025,0.35,55.78569,6.5263705000000005,0.0,17.94752,24.47389,25958.64,378.17035,21096.494,0.0,-67.97137,-11.909514
13088,SA_PV2012,SHS,1151,14.880412841266999,0.35,99.0,99.0,99.0,SHS2025,0.35,50.877533,5.952165,0.0,16.368454,22.32062,23674.736,378.17035,19240.373,0.0,-67.57313,-16.026474
13089,Non,SHS,721,18.343654928423657,0.35,99.0,99.0,99.0,SHS2025,0.35,62.718680000000006,7.3374619999999995,0.0,20.17802,27.515482000000002,29184.756,378.17035,23718.346,0.0,-67.67744,-15.551452
13093,SA_PV2012,SHS,2946,46.10812016143804,0.35,99.0,99.0,99.0,SHS2025,0.35,157.648,18.443248999999998,0.0,50.718933,69.16218,73358.016,378.17035,59617.8,0.0,-68.95243,-15.545817999999999
13095,Non,SHS,299,30.572758228663183,0.35,99.0,99.0,99.0,SHS2025,0.35,104.531136,12.229103,0.0,33.630035,45.859140000000004,48641.258,378.17035,39530.58,0.0,-67.67196,-15.139624
13097,SA_PV2012,SHS,3724,18.191612507776775,0.35,99.0,99.0,99.0,SHS2025,0.35,62.19883299999999,7.276644999999999,0.0,20.010775,27.287418,28942.855,378.17035,23521.756,0.0,-68.958176,-15.605537
13104,SA_PV2012,SHS,3882,30.171803464381433,0.35,99.0,99.0,99.0,SHS2025,0.35,103.16023,12.068722,0.0,33.188984000000005,45.257706,48003.34,378.17035,39012.14,0.0,-69.24455,-17.038412
13105,SA_Diesel2012,SHS,326,22.425396519224783,0.35,99.0,99.0,99.0,SHS2025,0.35,76.67454000000001,8.970158999999999,0.0,24.667935999999997,33.638096000000004,35678.805,378.17035,28996.037,0.0,-67.9704,-14.009329999999999
13108,SA_Diesel2012,SHS,2852,32.83734269283302,0.35,99.0,99.0,99.0,SHS2025,0.35,112.27396399999999,13.134936999999999,0.0,36.12108,49.256015999999995,52244.21,378.17035,42458.684,0.0,-68.62257,-15.551571
13113,SA_PV2012,SHS,838,32.428397715536136,0.35,99.0,99.0,99.0,SHS2025,0.35,110.87574,12.971359,0.0,35.671238,48.642596999999995,51593.582,378.17035,41929.918,0.0,-68.47532,-15.135463
13127,SA_Diesel2012,SHS,213,22.211776382021245,0.35,99.0,99.0,99.0,SHS2025,0.35,75.94415,8.88471,0.0,24.432955,33.317665000000005,35338.937999999995,378.17035,28719.826,0.0,-67.54216,-14.3019495
13132,Non,SHS,2844,15.897834272470405,0.35,99.0,99.0,99.0,SHS2025,0.35,54.356190000000005,6.3591337,0.0,17.487617,23.846752,25293.455,378.17035,20555.9,0.0,-68.70833,-15.765642999999999
13134,Non,SHS,158,1.2229103285615772,0.35,99.0,99.0,99.0,SHS2025,0.35,4.1812453000000005,0.48916414,0.0,1.3452013999999999,1.8343654999999999,1945.6504,378.17035,1581.223,0.0,-64.63156,-12.468675
13143,SA_PV2012,SHS,3757,22.211776382021245,0.35,99.0,99.0,99.0,SHS2025,0.35,75.94415,8.88471,0.0,24.432955,33.317665000000005,35338.937999999995,378.17035,28719.826,0.0,-67.89086999999999,-17.619411
13157,SA_PV2012,SHS,4221,36.4989588476746,0.35,99.0,99.0,99.0,SHS2025,0.35,124.79337,14.599584,0.0,40.148853,54.74844,58069.844000000005,378.17035,47193.152,0.0,-69.15258,-17.298428
13166,SA_PV2012,SHS,3998,25.897786254351576,0.35,99.0,99.0,99.0,SHS2025,0.35,88.54697,10.359115,0.0,28.487564000000003,38.84668,41203.38,378.17035,33485.836,0.0,-68.10754,-17.1947
13171,SA_PV2012,SHS,4010,38.537867330881525,0.35,99.0,99.0,99.0,SHS2025,0.35,131.76459,15.415147,0.0,42.391655,57.8068,61313.746,378.17035,49829.46,0.0,-66.75066,-17.846169
13173,SA_PV2012,SHS,3899,17.533755204393525,0.35,99.0,99.0,99.0,SHS2025,0.35,59.94956,7.013502000000001,0.0,19.287129999999998,26.300632,27896.205,378.17035,22671.145,0.0,-66.86573,-18.278023
13181,SA_PV2012,SHS,4356,21.258981884436952,0.35,99.0,99.0,99.0,SHS2025,0.35,72.68646,8.5035925,0.0,23.38488,31.888474,33823.04,378.17035,27487.862999999998,0.0,-66.58530400000001,-19.198845000000002
13183,SA_PV2012,SHS,3709,20.643531589080673,0.35,99.0,99.0,99.0,SHS2025,0.35,70.58218000000001,8.257413,0.0,22.707884,30.965297999999997,32843.86,378.17035,26692.086,0.0,-67.63178,-19.034071
13184,SA_PV2012,SHS,4277,12.090133131769301,0.35,99.0,99.0,99.0,SHS2025,0.35,41.337303000000006,4.836053400000001,0.0,13.299147,18.1352,19235.402,378.17035,15632.542,0.0,-66.89595,-17.702679999999997
13185,SA_PV2012,SHS,3872,10.005909416961003,0.35,99.0,99.0,99.0,SHS2025,0.35,34.211147,4.0023637,0.0,11.0065,15.008864,15919.402,378.17035,12937.641000000001,0.0,-66.72744,-18.898629999999997
13193,SA_PV2012,SHS,3763,42.415136443270825,0.35,99.0,99.0,99.0,SHS2025,0.35,145.02135,16.966054999999997,0.0,46.65665,63.622704000000006,67482.484,378.17035,54842.77,0.0,-67.52393000000001,-18.49994
13200,SA_PV2012,SHS,4003,2.653342365466329,0.35,99.0,99.0,99.0,SHS2025,0.35,9.072027,1.061337,0.0,2.9186766,3.9800136,4221.468,378.17035,3430.7717,0.0,-66.90694,-18.454810000000002
13203,SA_PV2012,SHS,3674,37.88700867961366,0.35,99.0,99.0,99.0,SHS2025,0.35,129.53925,15.154803,0.0,41.675709999999995,56.830513,60278.23,378.17035,48987.902,0.0,-68.094284,-19.036892
13205,Non,SHS,3750,19.56656525640028,0.35,99.0,99.0,99.0,SHS2025,0.35,66.899925,7.826626299999999,0.0,21.523222,29.349847999999998,31130.406000000003,378.17035,25299.568,0.0,-67.83367,-17.869175
13208,SA_PV2012,SHS,3854,2.8588312628245007,0.35,99.0,99.0,99.0,SHS2025,0.35,9.774613,1.1435325,0.0,3.1447144000000002,4.288247,4548.4004,378.17035,3696.4688,0.0,-66.73231,-18.876488000000002
13209,Non,SHS,3954,17.12074460044703,0.35,99.0,99.0,99.0,SHS2025,0.35,58.537437,6.848298,0.0,18.832819,25.681116,27239.105,378.17035,22137.123,0.0,-66.184296,-19.144144
