,HouseHolds
3024,40.35604082907818
3025,88.65716950373672
3026,16.47626634980694
3027,31.196339730522645
3028,6.974848634676157
3029,16.349045287704225
3030,16.581836112379218
3031,36.901946392816406
3032,15.897834272470403
3033,48.185229041308524
3034,33.84561647869856
3035,13.925444523415981
3036,47.69350280863695
3037,40.25832035330225
3038,54.650338154237254
3039,77.44111522064586
3040,60.12911140178299
3041,21.505720412484713
3042,67.05443819232448
3043,86.2181816869709
3044,11.006192957639144
3045,61.97560327432045
3046,27.158897002682263
3047,19.079070454532037
3048,95.63809175602265
3049,55.89272595445819
3050,58.98071006952488
3051,9.029878610520187
3052,9.212131179718485
3053,25.61287212597462
3054,13.452013613592397
3055,101.69993133069148
3056,26.970686978223355
3057,37.86755598293799
3058,41.97569928599019
3059,16.110438004473906
3060,87.02675821839588
3061,76.62003505403919
3062,27.121712987235753
3063,2.445820657123154
3064,51.57672935873837
3065,46.05540806405147
3066,39.97120757790681
3067,40.35604082907818
3068,41.57895116875382
3069,27.121712987235753
3070,75.26365959184176
3071,16.370248801954347
3072,6.114551642807885
3073,26.904027230109545
3074,59.310064042944106
3075,13.862991410063595
3076,63.59512070615708
3077,12.22910328561577
3078,38.74640545349145
3079,28.857130063243968
3080,11.006192957639144
3081,10.722295253180631
3082,16.755957457525817
3083,53.018482836972254
3084,60.346797170608205
3085,63.591337078182605
3086,12.638048269347115
3087,29.972413016356874
3088,16.578927888804813
3089,49.762621446244786
3090,45.67187321178315
3091,47.31259417892813
3092,30.572758228663183
3093,5.754846530273935
3094,48.38577689240828
3095,57.481585470011616
3096,27.121712987235753
3097,15.897834272470403
3098,35.86216405072213
3099,43.610603817685366
3100,62.392679490292814
3101,13.46813510038001
3102,40.35604082907818
3103,44.024771818857566
3104,25.087886530613922
3105,59.11270637548714
3106,6.146794616383112
3107,55.42263088118682
3108,4.288246891312001
3109,149.24269013279323
3110,52.61247087958416
3111,16.72981292100025
3112,38.74815627399064
3113,11.006192957639144
3114,69.0933466755314
3115,7.8472015071556935
3116,41.57895116875382
3117,10.652586279230096
3118,33.216952922761365
3119,14.717330967144512
3120,30.887031915074353
3121,6.114551642807885
3122,29.434661928439525
3123,30.572758228663183
3124,19.63497580746478
3125,25.96227219886977
3126,17.440100285073186
3127,8.174522640927364
3128,17.401899903033367
3129,10.810727116453378
3130,30.74834371603172
3131,24.937735932728557
3132,55.65719733731908
3133,65.99172630801307
3134,27.415658583392723
3135,35.516829604184124
3136,9.024655572021121
3137,40.62499929266222
3138,14.476408886245558
3139,22.0254581879282
3140,17.634549775166832
3141,18.392019391711248
3142,15.326682837150127
3143,33.01857887876693
3144,36.40298914560186
3145,24.10764911573445
3146,21.12611017933915
3147,17.12074460044703
3148,15.14923027041646
3149,43.66695854370888
3150,112.32434026592067
3151,54.95809039681184
3152,32.93305523029432
3153,17.808671073517413
3154,0.20650530255819843
3155,19.56656525640028
3156,111.2488878488806
3157,25.681116899208174
3158,56.72148960224514
3159,32.00319025767111
3160,21.65180537494622
3161,77.22546229088324
3162,12.293589232766225
3163,23.261440779780482
3164,34.4209993418974
3165,23.544487887579816
3166,28.109965480488874
3167,38.47617342740782
3168,40.971350125096905
3169,4.312358626211771
3170,18.343654928423657
3171,36.07419915783383
3172,40.62499929266222
3173,30.791460373440913
3174,24.708135289356537
3175,26.300632809515037
3176,73.27937980142676
3177,6.980806075313012
3178,11.828148547656784
3179,34.532667576616355
3180,47.48978954887807
3181,55.03096478819571
3182,17.808671073517413
3183,330.7224446848973
3184,13.051058875633412
3185,71.64024384243801
3186,27.523543149190672
3187,14.690029024618985
3188,24.58717847138195
3189,58.557535431126624
3190,16.34308786461588
3191,26.904027230109545
3192,10.250615128759206
3193,11.309427181800448
3194,6.960759961213348
3195,31.032241464361512
3196,37.91414480043698
3197,42.22957746022639
3198,53.50803526897295
3199,7.388875645285063
3200,48.612187298907024
3201,10.466268059984174
3202,38.9433649300917
3203,37.403413679768065
3204,26.970686978223355
3205,9.619043358314329
3206,68.15494765607103
3207,37.12632401260557
3208,20.525764955333834
3209,63.913007577733424
3210,44.050916387555404
3211,63.59512070615708
3212,46.63355818073467
3213,41.67045707437845
3214,34.24148918919505
3215,25.13814281958777
3216,15.543352172112755
3217,51.99787119258607
3218,46.96841713283304
3219,44.40570523875877
3220,12.651120544336823
3221,22.441518020636153
3222,56.116393973708476
3223,49.139180913305466
3224,11.098715255302414
3225,68.5214608029763
3226,30.210144889630076
3227,6.990829116276716
3228,11.856325900431907
3229,35.86216405072213
3230,52.22357198713938
3231,13.522597974394493
3232,61.97560327432045
3233,53.147454754963654
3234,23.59460320938837
3235,67.77401420692233
3236,1.8424262353587468
3237,20.452865820553573
3238,40.40440531283903
3239,28.126937558086173
3240,48.53696871932072
3241,44.157527364530985
3242,2.0489315387943705
3243,31.313396755248856
3244,47.96624487972224
3245,20.434993495718267
3246,33.01857887876693
3247,13.890152359101066
3248,51.57672935873837
3249,12.651120544336823
3250,18.375897916622637
3251,20.489315387943716
3252,20.8407482653894
3253,57.61781320443739
3254,141.6833358002461
3255,172.5949023868131
3256,59.455580389873035
3257,58.99553314805023
3258,4.5149393023353435
3259,24.300065722309252
3260,55.12365287831375
3261,14.674923941569025
3262,15.294439848951145
3263,28.830110128167817
3264,25.467662579612202
3265,14.714140765368258
3266,44.76526937242845
3267,39.586515326073
3268,18.343654928423657
3269,56.0649554943918
3270,4.312358626211771
3271,18.21789804656465
3272,9.024655572021121
3273,20.78947558730166
3274,27.092544046360715
3275,7.971066557478946
3276,35.73118414469535
3277,18.896817879484235
3278,10.399749319982185
3279,6.806684724316912
3280,17.95780527351463
3281,17.60637237852043
3282,5.736833226574319
3283,56.324061292552166
3284,18.39797682942335
3285,27.732956649877927
3286,18.20149457280093
3287,10.629490945143226
3288,28.69783184341875
3289,9.793305685249976
3290,56.77391966585959
3291,15.294439848951145
3292,28.95702439555352
3293,68.15494765607103
3294,28.594270065957115
3295,56.39504386702408
3296,33.43057307078648
3297,27.78030473575064
3298,9.866939263114528
3299,8.364906457575374
3300,54.35119434399319
3301,13.731136099929179
3302,47.729242802103435
3303,67.28522101726507
3304,22.834341505295928
3305,43.56675277510194
3306,73.43783209542075
3307,38.12485673249205
3308,25.691139951870877
3309,16.784134801526697
3310,33.26735021721475
3311,52.97262841605401
3312,113.33802767293244
3313,20.884171706401546
3314,27.358287453631572
3315,25.3649762036259
3316,6.772408954965388
3317,5.125307564379605
3318,24.90230275152756
3319,41.833820929627535
3320,13.051058875633412
3321,13.452013613592397
3322,18.343654928423657
3323,41.517257253581114
3324,40.576775812918534
3325,16.966669366475347
3326,74.63369763670903
3327,32.25718461443719
3328,76.58084303798086
3329,37.16480639624526
3330,18.707027489034466
3331,19.82535964458605
3332,84.97593486853901
3333,49.859068374144854
3334,8.56037229876114
3335,12.690337353512303
3336,8.612802382848836
3337,251.42056572674323
3338,18.986407157531193
3339,23.23529624325491
3340,73.88842484454314
3341,15.168400991815039
3342,13.698752144564905
3343,3.7019903641675103
3344,7.201400060985701
3345,12.896983641661727
3346,32.71246124169688
3347,26.300632809515037
3348,149.2103511630295
3349,66.30263933813966
3350,1.4294156311197752
3351,27.158897002682263
3352,1.4294156311197752
3353,9.416603672754064
3354,24.937735932728557
3355,64.09526016740499
3356,49.21950635851258
3357,9.866939263114528
3358,5.747872688824176
3359,20.601124578128957
3360,33.671213169973875
3361,45.378404855784794
3362,16.32696636320451
3363,50.139323458740705
3364,76.10944492393355
3365,14.880412841266999
3366,137.7712222854242
3367,60.83623339112394
3368,22.447475446649253
3369,80.05365575678903
3370,17.385778416245753
3371,49.56918843008284
3372,22.14963004174273
3373,13.277751283731998
3374,2.445820657123154
3375,0.20650530255819843
3376,33.01857887876693
3377,13.203267115057763
3378,3.097579536910602
3379,8.56037229876114
3380,37.91022017897443
3381,28.126937558086173
3382,34.26560094456808
3383,20.918165506325465
3384,12.277467760602368
3385,9.588833192214404
3386,27.76113400265306
3387,12.638048269347115
3388,14.272952799872387
3389,12.683363523761555
3390,12.22910328561577
3391,24.45820657123154
3392,12.896983641661727
3393,29.205936724564637
3394,25.490733097183913
3395,18.343654928423657
3396,43.545126315484666
3397,25.96227219886977
3398,29.00524785657881
3399,9.588833192214404
3400,4.336611351674848
3401,2.653342365466329
3402,7.750472577655759
3403,20.987849649137075
3404,28.830110128167817
3405,3.490403036194131
3406,23.23529624325491
3407,17.359492889156883
3408,19.56656525640028
3409,31.032241464361512
3410,30.653365633353737
3411,6.783448414290495
3412,13.508509312630698
3413,43.303610761591436
3414,73.08797956934212
3415,25.336657854437973
3416,84.4049244033088
3417,85.60372298761139
3418,77.51228839385098
3419,35.15088507866097
3420,38.12485673249205
3421,12.277467760602368
3422,12.683363523761555
3423,50.530989580686835
3424,35.464399528870686
3425,118.1146696513724
3426,9.402514996366497
3427,45.10682020532324
3428,25.496690526121764
3429,26.14336738839086
3430,40.914144834586466
3431,28.99319198766656
3432,11.653886220721139
3433,50.05729681846035
3434,19.27439532270299
3435,33.401686090857254
3436,11.058482030690282
3437,41.97569928599019
3438,98.17383329248078
3439,15.142256434816213
3440,12.090133131769301
3441,24.45820657123154
3442,58.34653687899686
3443,28.126937558086173
3444,27.121712987235753
3445,8.40818889047571
3446,8.377978730225285
3447,70.6063027546485
3448,41.77021040676548
3449,21.358901024487402
3450,23.441801545228163
3451,14.674923941569025
3452,32.35972994136516
3453,31.321245998173957
3454,13.452013613592397
3455,33.43057307078648
3456,9.85183418298932
3457,52.80065606997939
3458,14.53087176026004
3459,41.57895116875382
3460,39.18047856942576
3461,11.435325048373254
3462,30.144808348745187
3463,33.01857887876693
3464,14.081552579486724
3465,28.126937558086173
3466,16.547560340102947
3467,10.9338825870035
3468,72.59583037375495
3469,21.40899149175903
3470,119.84521220605394
3471,5.527278706076242
3472,42.80186150842945
3473,10.629490945143226
3474,85.04467703668512
3475,2.8910742363997306
3476,36.382067638801104
3477,96.57120119889082
3478,27.793376999626293
3479,14.674923941569025
3480,28.62055558427173
3481,65.77784433127556
3482,31.493475538107568
3483,92.49007778353379
3484,45.788366257292594
3485,87.85296539660311
3486,22.447475446649253
3487,39.13313051865006
3488,16.95258070178679
3489,17.12074460044703
3490,31.795668539091302
3491,30.791460373440913
3492,54.650338154237254
3493,15.407290235991178
3494,19.44066740737599
3495,25.917691372330918
3496,13.889276948851466
3497,18.375897916622637
3498,28.282053988912654
3499,32.0213693775159
3500,15.897834272470403
3501,14.717330967144512
3502,40.576775812918534
3503,35.464399528870686
3504,10.005909416961003
3505,8.803186196572092
3506,29.556353202659803
3507,27.325169077118627
3508,7.5842004959075195
3509,16.34308786461588
3510,30.866110393649837
3511,20.22224875589543
3512,33.910102437548026
3513,19.063089993404727
3514,74.43343174918736
3515,14.674923941569025
3516,28.95281777541586
3517,16.581836112379218
3518,1.222910328561577
3519,37.91022017897443
3520,65.6762952360752
3521,33.81209992215046
3522,29.63783601613759
3523,36.832403243785336
3524,10.443031752882519
3525,36.687309868546315
3526,57.67515951212636
3527,17.40785732904647
3528,23.23529624325491
3529,7.369704944359739
3530,106.39319858661204
3531,66.25382709220402
3532,6.345168678218529
3533,33.216952922761365
3534,45.18756863274936
3535,9.402514996366497
3536,12.55340003053914
3537,46.47059249820883
3538,17.2104996709487
3539,64.95541618625847
3540,22.961139622031492
3541,71.59975345321446
3542,36.719552836272044
3543,11.47366645022389
3544,21.621454229982007
3545,23.957357515586754
3546,5.7176625256490015
3547,71.96671440002378
3548,34.85389026456411
3549,3.269809056370946
3550,72.87552147854906
3551,56.06349129659958
3552,49.3557092822727
3553,23.656297089464065
3554,15.168400991815039
3555,24.55493548610772
3556,17.12074460044703
3557,12.884927787373224
3558,16.52432401837753
3559,45.52070621659458
3560,48.09736576168856
3561,25.623911599923474
3562,31.19924794824754
3563,36.78403876587399
3564,6.539618112741892
3565,7.358665482109882
3566,49.63686457316004
3567,41.3723048864539
3568,19.981608673379103
3569,37.14679310424466
3570,6.539618112741892
3571,18.542028990259073
3572,8.364906457575374
3573,42.144335816278385
3574,12.945489124760133
3575,17.152987576947005
3576,13.803753282830346
3577,17.12074460044703
3578,26.102117739567817
3579,22.447475446649253
3580,29.5826387341358
3581,19.56656525640028
3582,15.326682837150127
3583,6.734067550190005
3584,4.530044385385303
3585,9.588833192214404
3586,59.92260608840322
3587,42.075643263614005
3588,26.15847246851607
3589,11.006192957639144
3590,39.15535043078834
3591,331.11954109965717
3592,38.97106503364147
3593,34.46222417274292
3594,56.45617379362081
3595,83.30872070877045
3596,31.19924794824754
3597,81.37996205222412
3598,33.01857887876693
3599,31.66977065789474
3600,12.325832206341456
3601,8.56037229876114
3602,37.12457318918163
3603,29.5826387341358
3604,38.31001751122594
3605,9.38232788877878
3606,1.8424262353587468
3607,19.981608673379103
3608,33.84561647869856
3609,66.05247833626287
3610,4.947120610131903
3611,44.23229353743737
3612,31.001890307698286
3613,75.73491673872377
3614,27.778553880154423
3615,15.971467841560703
3616,41.074177488721745
3617,8.163483181602254
3618,21.020233616200354
3619,19.398260367176743
3620,156.0632063542626
3621,33.67033775679953
3622,33.4578750098023
3623,41.18612767531979
3624,129.26617605424073
3625,58.926529162598186
3626,2.653342365466329
3627,104.82611119791659
3628,49.147171185985535
3629,33.063018705968226
3630,4.891641314831258
3631,20.1840483563071
3632,5.098146616512031
3633,4.306401188499668
3634,28.126937558086173
3635,2.445820657123154
3636,13.890152359101066
3637,3.0653365633353733
3638,32.10601758941616
3639,30.171803464381433
3640,38.93868106657819
3641,51.17969924224194
3642,15.212840833640078
3643,42.97270123577183
3644,17.12074460044703
3645,20.225438966445935
3646,39.15535043078834
3647,22.38837834215156
3648,15.74768367166027
3649,53.42612941507361
3650,4.947120610131903
3651,39.34979985302773
3652,24.336374316684587
3653,65.65929834781224
3654,14.158235368564235
3655,12.434592182388993
3656,7.337461970784513
3657,98.16702526103427
3658,85.11249418202466
3659,27.126654005709028
3660,33.37774018643396
3661,24.708135289356537
3662,8.40818889047571
3663,16.60594789407502
3664,114.08268223408386
3665,16.64849588974054
3666,2.668447446176491
3667,16.64849588974054
3668,4.497801408885327
3669,24.22631598209555
3670,20.525764955333834
3671,27.126654005709028
3672,19.156346684431544
3673,10.471209093958631
3674,34.27666517361233
3675,29.20274651693888
3676,52.215158793660095
3677,7.778649930430881
3678,19.770021345990678
3679,61.60660950248734
3680,15.310561335738756
3681,43.946528812401226
3682,59.31708747647771
3683,15.543352172112755
3684,20.833915426201948
3685,5.125307564379605
3686,28.388664977587243
3687,26.726881484415635
3688,37.26966658489391
3689,22.0254581879282
3690,22.66007916373652
3691,12.813633788302958
3692,6.114551642807885
3693,29.147267198240225
3694,29.68111844611317
3695,61.22673747484889
3696,37.33195391456586
3697,137.18831650170318
3698,11.016216013226602
3699,22.012385915278287
3700,30.791460373440913
3701,36.4989588476746
3702,0.826021210817744
3703,21.425112993170398
3704,32.968940817882725
3705,26.904027230109545
3706,11.006192957639144
3707,18.986407157531193
3708,32.83734269283302
3709,81.11072161628772
3710,5.736833226574319
3711,49.297541824613496
3712,17.13280046643454
3713,21.207568216078382
3714,26.85698597697562
3715,35.86856930851909
3716,165.40585890236136
3717,7.337461970784513
3718,58.60604088205278
3719,105.98720674537118
3720,39.63705360787245
3721,210.42336376970042
3722,42.427100922477834
3723,29.56275840956609
3724,6.783448414290495
3725,17.634690718934106
3726,31.879043197266217
3727,74.91317658296538
3728,16.391452304505467
3729,52.693053482383306
3730,3.6687309868546314
3731,30.016852840633412
3732,50.50676163722686
3733,26.036922200945206
3734,13.590133159080658
3735,9.588833192214404
3736,17.873438990095458
3737,34.46005036446769
3738,50.60349056380204
3739,36.687309868546315
3740,6.345168678218529
3741,13.092308489359441
3742,61.3361451692539
3743,37.974565147260606
3744,64.99432620071694
3745,238.82696685047415
3746,20.78947558730166
3747,17.322167877297574
3748,99.39736198308562
3749,516.7358960705458
3750,14.918754243117629
3751,1245.812444695234
3752,11.625708862096515
3753,17.035220960748667
3754,1.8585477221463604
3755,6.319024134673557
3756,55.980141449090326
3757,17.4341428883076
3758,6.114551642807885
3759,239.61382537045208
3760,168.84583807079167
3761,296.8210444896058
3762,23.457923045177157
3763,60.235626226388156
3764,44.15199291605729
3765,20.029973113561162
3766,5.336894892352984
3767,19.770021345990678
3768,1.4455371152751137
3769,21.22673892256073
3770,6.539618112741892
3771,49.3557092822727
3772,28.15119027185024
3773,4.288246891312001
3774,50.76697061064778
3775,5.098146616512031
3776,15.897834272470403
3777,25.681116899208174
3778,13.452013613592397
3779,38.53786733088152
3780,75.22692801407752
3781,52.58514413809197
3782,1.6349045287704231
3783,35.68106889220339
3784,0.826021210817744
3785,20.78947558730166
3786,30.8449068501522
3787,65.90095483669847
3788,13.49340423250549
3789,22.11696407892907
3790,10.647645245255644
3791,20.408707968629393
3792,12.079093687067946
3793,23.337841628677932
3794,34.655375223864404
3795,36.901946392816406
3796,50.71586375133749
3797,53.63700715157487
3798,15.897834272470403
3799,50.1868125293272
3800,21.828100529830433
3801,81.20456714165316
3802,106.03342223298488
3803,18.375897916622637
3804,19.44662483338908
3805,48.3621176077672
3806,35.68106889220339
3807,85.11249418202466
3808,23.485083985440372
3809,25.691139951870877
3810,39.38785928311099
3811,17.440100285073186
3812,19.429627930502367
3813,38.38757574828234
3814,17.533755204393525
3815,29.972413016356874
3816,22.226881466826065
3817,92.37434382272372
3818,13.522597974394493
3819,29.693033356634395
3820,15.971467841560703
3821,42.80186150842945
3822,19.56656525640028
3823,16.110438004473906
3824,156.32587576305284
3825,12.434592182388993
3826,65.01552970911756
3827,20.266688580171962
3828,1.4294156311197752
3829,62.85812015785374
3830,19.319992547129992
3831,20.26276396455891
3832,27.325169077118627
3833,63.53763340819732
3834,4.543116658035216
3835,100.71780208135148
3836,86.26985253485714
3837,12.22910328561577
3838,6.146794616383112
3839,227.36837118923583
3840,37.660034258216214
3841,96.15655592509523
3842,144.39334428182227
3843,68.07389243392792
3844,7.337461970784513
3845,10.708940984780345
3846,21.90681613223276
3847,44.23229353743737
3848,13.921519907802937
3849,35.39906295288877
3850,8.260212108177448
3851,83.52604549805781
3852,22.012385915278287
3853,19.91788194517407
3854,28.126937558086173
3855,8.789097520184534
3856,25.917691372330918
3857,64.58887821698853
3858,34.46222417274292
3859,6.179037604582095
3860,18.542028990259073
3861,98.7074939343086
3862,30.652490243577397
3863,13.629349979955151
3864,37.91022017897443
3865,7.640696192021064
3866,45.18756863274936
3867,23.335949811765907
3868,50.67331569717694
3869,37.30377653546797
3870,88.84710552340542
3871,66.25382709220402
3872,118.19487408382273
3873,14.674923941569025
3874,25.37675010603533
3875,40.35604082907818
3876,24.45820657123154
3877,36.974140613094384
3878,17.12074460044703
3879,26.904027230109545
3880,43.57446104501226
3881,15.923978814845473
3882,6.1951590738212
3883,30.895187964415474
3884,13.452013613592397
3885,36.12313225127779
3886,8.612802382848836
3887,30.936694748602445
3888,53.06684728885332
3889,26.367292551779343
3890,40.35604082907818
3891,42.90053185569944
3892,24.45820657123154
3893,25.681116899208174
3894,15.543352172112755
3895,13.798530261879783
3896,44.416180762153466
3897,21.504845005159858
3898,46.47059249820883
3899,9.255413621393071
3900,9.024655572021121
3901,44.423552775741506
3902,20.011818822223002
3903,13.49340423250549
3904,99.47687847482808
3905,7.388875645285063
3906,3.6687309868546314
3907,3.081458050122987
3908,13.370273575545777
3909,9.884952601911165
3910,32.63185381360831
3911,59.750517577054694
3912,6.179037604582095
3913,25.888663425821342
3914,29.76082567697697
3915,22.211776382021252
3916,28.32531162284634
3917,7.771676088981129
3918,111.50070347033532
3919,50.530989580686835
3920,11.28734825730073
3921,22.320702140579343
3922,8.40818889047571
3923,25.087886530613922
3924,16.755957457525817
3925,36.687309868546315
3926,51.721822733977376
3927,36.795953617900196
3928,19.618003738641725
3929,25.27609654337383
3930,41.48123063448287
3931,10.652586279230096
3932,7.409938136799603
3933,46.28224147733713
3934,35.435089571987014
3935,27.017018601863384
3936,43.66695854370888
3937,45.86719806884007
3938,18.236786757589115
3939,15.085901738332694
3940,69.95683385747691
3941,39.586515326073
3942,65.06112693939404
3943,48.369655405620676
3944,17.721396610395093
3945,30.572758228663183
3946,6.114551642807885
3947,53.22877177452436
3948,15.212840833640078
3949,12.053824552017721
3950,45.6787060486308
3951,33.671213169973875
3952,5.361147617816059
3953,15.897834272470403
3954,16.31592690124713
3955,69.0933466755314
3956,87.5494538299708
3957,33.216952922761365
3958,33.216952922761365
3959,41.39655761191697
3960,26.693763121064073
3961,55.22527324180746
3962,48.916413148312586
3963,19.92426234872656
3964,14.880412841266999
3965,23.668352949602063
3966,44.825689704628296
3967,20.932536155065367
3968,33.84561647869856
3969,86.23035373285607
3970,36.719552836272044
3971,7.571128223257608
3972,31.795668539091302
3973,12.245224772403384
3974,14.674923941569025
3975,106.84889819550578
3976,54.03068124459283
3977,38.355332783481366
3978,28.32531162284634
3979,16.194829051470258
3980,103.19049706655994
3981,37.929249880562196
3982,36.9261991156472
3983,28.32531162284634
3984,44.23229353743737
3985,22.226881466826065
3986,20.79949864288912
3987,74.25264801936166
3988,68.6630571612488
3989,65.09452730434546
3990,260.3932864029826
3991,17.587201674670357
3992,64.32370338430376
3993,88.23368804078899
3994,6.960759961213348
3995,30.81557210015137
3996,52.93470998004379
3997,15.500945152386768
3998,68.16107550734503
3999,45.2476821585332
4000,41.93983848917911
4001,51.57672935873837
4002,12.277467760602368
4003,13.68872908312795
4004,16.95258070178679
4005,18.542028990259073
4006,83.88413289552624
4007,25.96227219886977
4008,3.6687309868546314
4009,160.2336369992707
4010,28.75661751161905
4011,59.92260608840322
4012,25.80297397319504
4013,22.211776382021252
4014,7.971066557478946
4015,22.62885260559796
4016,66.47543748483159
4017,47.08996741502765
4018,2.4629585464785184
4019,41.688017954142126
4020,50.55219309259715
4021,30.791460373440913
4022,20.987849649137075
4023,34.85389026456411
4024,28.5721911414574
4025,74.40206419171123
4026,89.7720294676112
4027,28.377882688723084
4028,77.10405300510146
4029,31.23236636131988
4030,18.542028990259073
4031,60.31661180142761
4032,8.995602823620157
4033,21.274821355000952
4034,14.674923941569025
4035,30.017728253807775
4036,6.114551642807885
4037,37.16480639624526
4038,25.490733097183913
4039,54.7619149524549
4040,88.25184233563685
4041,8.377978730225285
4042,23.02285830984809
4043,39.54949712560177
4044,20.79949864288912
4045,54.63291827088639
4046,37.193859194366986
4047,3.0653365633353733
4048,90.53011732394431
4049,105.76337762789211
4050,14.272952799872387
4051,22.211776382021252
4052,39.476879936851105
4053,63.066235294150005
4054,75.83732111603497
4055,6.146794616383112
4056,3.901380832665327
4057,7.337461970784513
4058,8.40818889047571
4059,47.69350280863695
4060,107.75007154608842
4061,18.670125462611377
4062,5.549357633500711
4063,16.72981292100025
4064,28.163105167747702
4065,30.644077003302083
4066,10.293022157259447
4067,31.723217154494353
4068,17.748391749429356
4069,17.047135812774865
4070,13.266711824406894
4071,39.48588659162568
4072,32.22087599724881
4073,16.728937507825897
4074,12.682488107662454
4075,19.770021345990678
4076,13.299830208231716
4077,49.525765009543946
4078,15.539145546125587
4079,26.300632809515037
4080,1.222910328561577
4081,13.662584535780802
4082,5.361147617816059
4083,41.77021040676548
4084,21.728488193271243
4085,51.305169472146446
4086,5.549498626988762
4087,52.54101107343541
4088,152.1898572451535
4089,32.10601758941616
4090,53.38374720016381
4091,1.222910328561577
4092,73.45014512309494
4093,22.012385915278287
4094,31.72496799839155
4095,76.76383004733871
4096,14.12395959043846
4097,96.77576506964016
4098,28.594270065957115
4099,151.05772767750165
4100,2.653342365466329
4101,32.782904638258444
4102,51.58793460759344
4103,30.016852840633412
4104,10.22853620718424
4105,42.465251700734854
4106,62.76607511234058
4107,19.726904719876327
4108,34.07318430582103
4109,13.452013613592397
4110,28.002056106950025
4111,22.012385915278287
4112,51.923552807592266
4113,2.445820657123154
4114,13.051058875633412
4115,30.070017338557893
4116,24.955749230578665
4117,12.638048269347115
4118,15.723571942610006
4119,1.0325265113286157
4120,9.783282629662516
4121,1.222910328561577
4122,20.643390595592628
4123,19.472910363402708
4124,62.02080231724993
4125,35.73118414469535
4126,98.21974197367835
4127,18.440383846224584
4128,15.729529386171611
4129,17.99120563261656
4130,26.970686978223355
4131,26.587745535189725
4132,13.862991410063595
4133,14.294156311197753
4134,5.754846530273935
4135,30.171803464381433
4136,1.4455371152751137
4137,22.42539651922478
4138,90.92932125602779
4139,85.3808142250358
4140,13.051058875633412
4141,83.36256543951308
4142,3.081458050122987
4143,58.90199447297207
4144,28.126937558086173
4145,28.32531162284634
4146,28.388922148048188
4147,11.444331700223067
4148,26.0228334982349
4149,29.56275840956609
4150,100.71780208135148
4151,10.026096524548718
4152,38.17728680809796
4153,15.521132259974493
4154,17.12074460044703
4155,57.368332265743156
4156,33.9250665417337
4157,53.39667849102464
4158,15.326682837150127
4159,62.45631484370876
4160,13.46813510038001
4161,20.78947558730166
4162,10.471209093958631
4163,13.862991410063595
4164,109.42194456859599
4165,7.771676088981129
4166,20.408707968629393
4167,7.337461970784513
4168,60.837083996557396
4169,43.86663098163429
4170,187.21123117555962
4171,30.029643105833966
4172,39.00912445436551
4173,22.48988247222474
4174,23.315028258169125
4175,330.46564560887464
4176,5.527278706076242
4177,9.24437415329371
4178,13.731136099929179
4179,34.85389026456411
4180,79.33687176539466
4181,37.14679310424466
4182,27.40069447335756
4183,11.961327085493373
4184,17.159961406697757
4185,11.114836718692025
4186,33.49929042475729
4187,29.349847888987547
4188,19.15691063498574
4189,23.656297089464065
4190,55.674758246330335
4191,39.74248237988143
4192,53.42612941507361
4193,31.501324781032654
4194,15.539145546125587
4195,33.01857887876693
4196,6.341244050906477
4197,66.03715775753386
4198,15.897834272470403
4199,43.09724647504191
4200,18.915988571635268
4201,59.52165135336899
4202,26.904027230109545
4203,25.674026892484534
4204,18.877647158085647
4205,38.890623415556114
4206,48.356043952135686
4207,18.66315165625864
4208,27.968655721525348
4209,39.34979985302773
4210,32.428397715536136
4211,14.674923941569025
4212,15.82044186852276
4213,14.739409885794725
4214,29.349847888987547
4215,55.45385744254261
4216,135.9267926919114
4217,36.745128751415514
4218,27.126654005709028
4219,18.66315165625864
4220,12.325832206341456
4221,28.440335828398233
4222,12.434592182388993
4223,46.47059249820883
4224,2.0489315387943705
4225,16.755957457525817
4226,30.474021314052614
4227,193.89343277062602
4228,26.134501700781588
4229,12.514324188528947
4230,28.867576105145112
4231,28.772738992557155
4232,17.873438990095458
4233,17.322167877297574
4234,48.86126547009358
4235,45.87665247964742
4236,25.716409078146835
4237,4.119066588914112
4238,26.036922200945206
4239,10.652586279230096
4240,14.476408886245558
4241,26.998864348546984
4242,3.6687309868546314
4243,44.45593674046499
4244,33.46281603792725
4245,138.77751761446865
4246,13.921519907802937
4247,22.0324320147542
4248,33.4596258303015
4249,27.24342904345913
4250,8.789097520184534
4251,60.37093373459957
4252,58.25477379998653
4253,45.9053984684284
4254,35.74687803868592
4255,21.207568216078382
4256,39.00912445436551
4257,42.7313019407445
4258,28.539948176656424
4259,26.904027230109545
4260,54.571672161467255
4261,19.429627930502367
4262,22.012385915278287
4263,48.612187298907024
4264,35.73118414469535
4265,28.280162172000647
4266,5.323822619703072
4267,28.5721911414574
4268,41.517257253581114
4269,16.47626634980694
4270,57.476785438299466
4271,22.005436875719937
4272,18.775695248581666
4273,8.211847656588851
4274,106.27588438265063
4275,51.7527874566766
4276,74.28328116300098
4277,81.28311695452552
4278,33.39036464163127
4279,96.02351841876849
4280,6.539618112741892
4281,20.317226879519925
4282,6.114551642807885
4283,6.319024134673557
4284,41.57895116875382
4285,12.937075902033323
4286,22.62885260559796
4287,100.6976149766885
4288,7.337461970784513
4289,21.274821355000952
4290,104.88639053077888
4291,5.9513287751973465
4292,18.055550592128473
