,FinalElecCode2012,Demand_Name2025,Elevation,HouseHolds,LCOE_SHS2025,LCOE_MG_Hybrid_LowLands2025,LCOE_MG_Hybrid_HighLands2025,LCOE_Grid2025,MinimumOverall2025,MinimumOverallLCOE2025,NewConnections2025,PVcapacity2025,GenSetcapacity2025,Batterycapacity2025,NewCapacity2025,NPC2025,InvestmentCapita2025,InvestmentCost2025,MinGridDist2025,Pop2025,ElecPopCalib,X_deg,Y_deg
9862,SA_PV2012,SHS,202,12.079093687067944,0.36,99.0,99.0,99.0,SHS2025,0.36,41.299557,5.556383,0.0,14.494912,20.051296,19725.16,387.82202,16016.878,0.0,100.34989,59.050335,-60.992946999999994,-15.274106
9864,SA_PV2012,SHS,2382,4.497801408885327,0.36,99.0,99.0,99.0,SHS2025,0.36,15.378407000000001,2.0689886000000004,0.0,5.3973618,7.466350599999999,7344.9097,387.82202,5964.0845,0.0,29.268719,13.890312,-63.966809999999995,-18.476845
9865,SA_PV2012,SHS,447,39.47687993685111,0.36,99.0,99.0,99.0,SHS2025,0.36,134.97517,18.159365,0.0,47.372257,65.531624,64465.746,387.82202,52346.344000000005,0.0,284.32468,149.34951999999998,-63.52336,-17.761822
9866,SA_PV2012,SHS,2051,16.31592690124713,0.36,99.0,99.0,99.0,SHS2025,0.36,55.78569,7.505326299999999,0.0,19.579113,27.084438000000002,26643.908,387.82202,21634.92,0.0,62.718680000000006,6.932993,-64.075195,-18.54729
9867,SA_Diesel2012,Lowlands,193,90.78247703689159,99.0,0.6356614,99.0,99.0,MG_Hybrid_LowLands2025,0.6356614,310.39383,5.929582599999999,8.206996,10.219604499999999,24.356184,230939.8,706.4149,219266.83,0.0,418.12453999999997,107.73071000000002,-64.081795,-16.075035
9869,SA_PV2012,SHS,237,29.993616521832735,0.36,99.0,99.0,99.0,SHS2025,0.36,102.550995,13.797064,0.0,35.992340000000006,49.789402,48979.574,387.82202,39771.535,0.0,133.79985,31.248857,-62.931892000000005,-15.832957
9870,Non,SHS,673,17.12074460044703,0.36,99.0,99.0,99.0,SHS2025,0.36,58.537437,7.875542599999999,0.0,20.544893,28.420437,27958.176,387.82202,22702.107000000004,0.0,58.537437,0.0,-63.178309999999996,-19.303772
9871,MG_Diesel2012,SHS,1001,37.385400399466455,0.36,99.0,99.0,99.0,SHS2025,0.36,127.8242,17.197285,0.0,44.86248,62.059765000000006,61050.36,387.82202,49573.04,0.0,242.51224,114.688034,-63.60315,-19.688389
9872,SA_PV2012,SHS,359,24.490449550656272,0.36,99.0,99.0,99.0,SHS2025,0.36,83.73515,11.265607000000001,0.0,29.388540000000003,40.65415,39992.902,387.82202,32474.336,0.0,125.43736000000001,41.702213,-63.552344999999995,-17.568441
9873,SA_PV2012,Highlands,1748,73.41106929278375,99.0,99.0,0.55867445,0.3975898,Grid2025,0.3975898,250.99936,0.0,0.0,0.0,13.940542,142351.53,454.92026,114184.69,1.0200425,271.78094,20.781603,-63.835762,-18.157297
9874,MG_Diesel2012,SHS,975,0.20650530255819846,0.36,99.0,99.0,99.0,SHS2025,0.36,0.70606107,0.09499244,0.0,0.24780637,0.34279879999999996,337.22314,387.82202,273.82602,0.0,4.1812453000000005,3.4751844,-63.502483,-19.382374
9875,SA_PV2012,SHS,498,11.417170751185589,0.36,99.0,99.0,99.0,SHS2025,0.36,39.03638,5.251899,0.0,13.700604,18.952503,18644.24,387.82202,15139.168,0.0,45.993702,6.9573193,-60.063340000000004,-18.117594
9876,MG_Diesel2012,SHS,1374,14.74841652594553,0.36,99.0,99.0,99.0,SHS2025,0.36,50.426224,6.784271700000001,0.0,17.6981,24.482372,24084.164,387.82202,19556.4,0.0,154.70609,104.27986,-63.964819999999996,-18.182146
9878,MG_Diesel2012,SHS,1751,13.077344411496535,0.36,99.0,99.0,99.0,SHS2025,0.36,44.71267,6.0155783,0.0,15.692813000000001,21.708391,21355.303,387.82202,17340.558999999997,0.0,79.443665,34.730990000000006,-64.41056,-17.930637
9879,SA_PV2012,SHS,349,10.196293233609012,0.36,99.0,99.0,99.0,SHS2025,0.36,34.862087,4.6902947,0.0,12.235552,16.925846,16650.547,387.82202,13520.285,0.0,41.812453999999995,6.950369,-60.651104000000004,-16.882607999999998
9880,MG_Diesel2012,SHS,609,12.293589232766225,0.36,99.0,99.0,99.0,SHS2025,0.36,42.03294,5.655051,0.0,14.752307,20.407358,20075.432,387.82202,16301.3,0.0,125.43736000000001,83.40443,-63.138785999999996,-19.988829
9882,MG_Diesel2012,SHS,1982,11.828148547656784,0.36,99.0,99.0,99.0,SHS2025,0.36,40.44155,5.4409485,0.0,14.193778,19.634726999999998,19315.367,387.82202,15684.125,0.0,54.356190000000005,13.9146385,-64.09581,-18.477312
9883,SA_Diesel2012,SHS,602,38.537867330881525,0.36,99.0,99.0,99.0,SHS2025,0.36,131.76459,17.727419,0.0,46.24544,63.97286,62932.335999999996,387.82202,51101.21,0.0,142.16234,10.397752,-63.329727,-18.02437
9887,SA_PV2012,SHS,1923,22.83434150529593,0.36,99.0,99.0,99.0,SHS2025,0.36,78.07276,10.503798,0.0,27.401209,37.905006,37288.48,387.82202,30278.336,0.0,91.987404,13.9146385,-64.65610500000001,-17.918064
9888,SA_Diesel2012,SHS,224,43.287489280653354,0.36,99.0,99.0,99.0,SHS2025,0.36,148.004,19.912245000000002,0.0,51.944990000000004,71.85723,70688.47,387.82202,57399.21,0.0,238.331,90.326996,-63.046425,-16.497911
9889,SA_PV2012,SHS,595,17.95780527351463,0.36,99.0,99.0,99.0,SHS2025,0.36,61.399426,8.260591,0.0,21.549366,29.809958,29325.096,387.82202,23812.049,0.0,96.16865,34.769220000000004,-63.274956,-18.0303
9891,MG_Diesel2012,SHS,2521,7.788672986018341,0.36,99.0,99.0,99.0,SHS2025,0.36,26.630205,3.5827897000000006,0.0,9.346408,12.929197,12718.903,387.82202,10327.78,0.0,96.16865,69.53844000000001,-64.282875,-18.316433
9894,Non,SHS,948,11.006192957639144,0.36,99.0,99.0,99.0,SHS2025,0.36,37.631209999999996,5.0628486,0.0,13.207432,18.27028,17973.113,387.82202,14594.212,0.0,37.631209999999996,0.0,-63.625119999999995,-18.323467
9895,SA_PV2012,Lowlands,357,87.85901884220281,99.0,0.60684454,99.0,0.40074018,Grid2025,0.40074018,300.39825,0.0,0.0,0.0,13.059121000000001,140638.19,372.48102,111892.65,0.012183983,338.68088,38.28263,-63.80813199999999,-17.513952
9896,Non,SHS,221,31.795668539091306,0.36,99.0,99.0,99.0,SHS2025,0.36,108.71238000000001,14.626007000000001,0.0,38.1548,52.780809999999995,51922.33,387.82202,42161.055,0.0,108.71238000000001,0.0,-59.400013,-18.487114000000002
9898,SA_PV2012,SHS,391,15.971467841560704,0.36,99.0,99.0,99.0,SHS2025,0.36,54.607952000000004,7.346875,0.0,19.165762,26.512635999999997,26081.406000000003,387.82202,21178.166,0.0,137.9811,83.37314599999999,-62.465385,-16.364658
9899,SA_Diesel2012,SHS,365,14.690029024618983,0.36,99.0,99.0,99.0,SHS2025,0.36,50.226593,6.757413400000001,0.0,17.628035,24.385448,23988.818,387.82202,19478.979,0.0,71.08117,20.854582,-67.650536,-15.386447
9900,SA_PV2012,Lowlands,594,51.39840138760461,99.0,0.7193645000000001,99.0,0.5642029000000001,Grid2025,0.5642029000000001,175.73598,0.0,0.0,0.0,8.645529,122569.67,584.52313,102721.734,1.2506018,238.331,62.59502,-63.475285,-18.05067
9901,SA_PV2012,SHS,249,23.65629708946407,0.36,99.0,99.0,99.0,SHS2025,0.36,80.8831,10.881897,0.0,28.387556,39.269455,38630.734,387.82202,31368.25,0.0,108.71238000000001,27.829277,-64.246445,-17.191008
9902,SA_PV2012,SHS,460,7.971066557478946,0.36,99.0,99.0,99.0,SHS2025,0.36,27.253826,3.6666906000000004,0.0,9.56528,13.231971,13016.752,387.82202,10569.633999999998,0.0,58.537437,31.283609999999996,-63.13955,-18.186874
9903,MG_Diesel2012,SHS,277,32.927998013497465,0.36,99.0,99.0,0.32295406,Grid2025,0.32295406,112.58391999999999,0.0,0.0,0.0,5.2387166,46488.082,314.85352,35447.445,0.025947772,522.6557,410.07175,-59.972126,-17.823256
9904,SA_PV2012,SHS,862,38.536709927806314,0.36,99.0,99.0,99.0,SHS2025,0.36,131.76064,17.726886999999998,0.0,46.244053,63.97094,62930.45,387.82202,51099.676,0.0,163.06857,31.307935999999998,-63.347106999999994,-20.3439
9905,SA_PV2012,SHS,635,5.306684728885331,0.36,99.0,99.0,99.0,SHS2025,0.36,18.144054,2.441075,0.0,6.368021499999999,8.809096,8665.815999999999,387.82202,7036.664000000001,0.0,25.087473000000003,6.9434185,-63.493984,-17.997997
9906,SA_Diesel2012,SHS,201,31.032241464361512,0.36,99.0,99.0,99.0,SHS2025,0.36,106.10215,14.274830999999999,0.0,37.238690000000005,51.51352,50675.65,387.82202,41148.754,0.0,154.70609,48.603928,-63.383990000000004,-15.91755
9907,SA_PV2012,SHS,441,10.629490945143226,0.36,99.0,99.0,99.0,SHS2025,0.36,36.34323,4.889566,0.0,12.755389,17.644955,17357.959,387.82202,14094.705,0.0,71.08117,34.73794,-63.634388,-17.688913
9910,Non,SHS,663,29.34984788898755,0.36,99.0,99.0,99.0,SHS2025,0.36,100.34989,13.500929999999999,0.0,35.21982,48.72075,47928.3,387.82202,38917.9,0.0,100.34989,0.0,-63.309321999999995,-18.08902
9911,SA_Diesel2012,SHS,279,10.613369458355617,0.36,99.0,99.0,99.0,SHS2025,0.36,36.288109999999996,4.88215,0.0,12.736042999999999,17.618192999999998,17331.633,387.82202,14073.328000000001,0.0,50.174946000000006,13.886837,-62.45036999999999,-17.354822
9912,SA_Diesel2012,SHS,271,17.13280046643454,0.36,99.0,99.0,99.0,SHS2025,0.36,58.578655000000005,7.8810883,0.0,20.55936,28.440448999999997,27977.862999999998,387.82202,22718.093999999997,0.0,79.443665,20.865007000000002,-63.07390600000001,-15.814107
9913,SA_PV2012,SHS,305,14.690029024618983,0.36,99.0,99.0,99.0,SHS2025,0.36,50.226593,6.757413400000001,0.0,17.628035,24.385448,23988.818,387.82202,19478.979,0.0,71.08117,20.854582,-61.72076800000001,-17.048925
9914,MG_Diesel2012,SHS,1001,15.085901738332696,0.36,99.0,99.0,99.0,SHS2025,0.36,51.580116,6.939514599999999,0.0,18.103082999999998,25.042597,24635.277000000002,387.82202,20003.906000000003,0.0,58.537437,6.9573193,-63.540726,-20.072298
9918,Non,SHS,3982,26.90402723010955,0.36,99.0,99.0,99.0,SHS2025,0.36,91.987404,12.375853,0.0,32.284832,44.660686,43934.277,387.82202,35674.74,0.0,91.987404,0.0,-68.53188,-17.045004000000002
9919,SA_PV2012,Lowlands,429,108.2273526015063,99.0,0.56626576,99.0,0.37114066,Grid2025,0.37114066,370.0395,0.0,0.0,0.0,15.457339000000001,157971.33,333.81125,123523.34,0.037679505,401.39957000000004,31.360064,-62.56231999999999,-19.549129999999998
9920,SA_PV2012,SHS,1901,13.49340423250549,0.36,99.0,99.0,99.0,SHS2025,0.36,46.135220000000004,6.206966,0.0,16.192085000000002,22.399051999999998,22034.729,387.82202,17892.254,0.0,87.80615,41.670937,-64.21619,-18.393545
9921,SA_Diesel2012,SHS,553,39.363888556323026,0.36,99.0,99.0,99.0,SHS2025,0.36,134.58884,18.10739,0.0,47.236668,65.34405500000001,64281.23,387.82202,52196.515999999996,0.0,158.88733,24.298489,-62.753403000000006,-16.135251999999998
9922,SA_PV2012,Lowlands,221,51.38227990374176,99.0,0.7297967,99.0,0.50969565,Grid2025,0.50969565,175.68085,0.0,0.0,0.0,8.643438,110698.17,522.8978,91863.13,0.36423522,217.42476000000002,41.743916,-63.15116,-16.378498
9923,SA_PV2012,SHS,1442,19.160528493903534,0.36,99.0,99.0,99.0,SHS2025,0.36,65.51165,8.813842999999999,0.0,22.992634,31.806477,31289.142999999996,387.82202,25406.861,0.0,79.443665,13.932014,-64.093414,-18.934476999999998
9924,SA_PV2012,SHS,1620,26.76099145546297,0.36,99.0,99.0,99.0,SHS2025,0.36,91.49834399999999,12.310056,0.0,32.11319,44.423244,43700.7,387.82202,35485.074,0.0,171.43106,79.93271999999999,-64.15153000000001,-18.929377
9925,SA_Diesel2012,SHS,281,10.399749319982185,0.36,99.0,99.0,99.0,SHS2025,0.36,35.55772,4.7838845,0.0,12.479699,17.263583999999998,16982.791,387.82202,13790.067,0.0,45.993702,10.435979,-60.99013000000001,-17.918446
9926,SA_Diesel2012,SHS,262,0.6195159073821203,0.36,99.0,99.0,99.0,SHS2025,0.36,2.1181831,0.28497732,0.0,0.7434191,1.0283964,1011.6695,387.82202,821.4781,0.0,12.543736,10.425553,-58.238113,-18.185839
9927,MG_Diesel2012,SHS,2050,14.123959590438462,0.36,99.0,99.0,99.0,SHS2025,0.36,48.291145,6.497021,0.0,16.948751,23.445772,23064.426,387.82202,18728.371,0.0,121.25612,72.96497,-64.06407,-18.56051
9928,SA_PV2012,SHS,469,0.20650530255819846,0.36,99.0,99.0,99.0,SHS2025,0.36,0.70606107,0.09499244,0.0,0.24780637,0.34279879999999996,337.22314,387.82202,273.82602,0.0,4.1812453000000005,3.4751844,-62.404736,-16.269652999999998
9930,SA_Diesel2012,SHS,931,37.50113420233999,0.36,99.0,99.0,99.0,SHS2025,0.36,128.21991,17.250523,0.0,45.00136,62.251884,61239.35,387.82202,49726.504,0.0,142.16234,13.94244,-63.63091,-19.575912
9931,SA_Diesel2012,SHS,243,9.02465557202112,0.36,99.0,99.0,99.0,SHS2025,0.36,30.856146000000003,4.1513414,0.0,10.829587,14.980928,14737.263,387.82202,11966.693000000001,0.0,121.25612,90.39997,-63.19795,-17.023447
9933,SA_PV2012,SHS,353,7.564154378883103,0.36,99.0,99.0,99.0,SHS2025,0.36,25.862555,3.479511,0.0,9.076985,12.556497,12352.264,387.82202,10030.068000000001,0.0,50.174946000000006,24.31239,-62.80434399999999,-16.04844
9934,SA_Diesel2012,SHS,196,34.251512241857746,0.36,99.0,99.0,99.0,SHS2025,0.36,117.109146,15.755695000000001,0.0,41.101814000000005,56.85751,55932.72,387.82202,45417.504,0.0,137.9811,20.871958,-64.784256,-16.824362
9935,SA_PV2012,SHS,502,5.098146616512031,0.36,99.0,99.0,99.0,SHS2025,0.36,17.431044,2.3451473999999997,0.0,6.117776,8.462923,8325.273000000001,387.82202,6760.1426,0.0,20.906226999999998,3.4751844,-62.408173,-16.044857
9936,SA_PV2012,SHS,334,30.98780163657528,0.36,99.0,99.0,99.0,SHS2025,0.36,105.95021000000001,14.254389000000002,0.0,37.185364,51.43975,50603.08,387.82202,41089.824,0.0,112.89363,6.9434185,-63.787890000000004,-17.472977
9937,SA_PV2012,SHS,644,33.216952922761365,0.36,99.0,99.0,99.0,SHS2025,0.36,113.57188400000001,15.279798499999998,0.0,39.860344,55.14014,54243.285,387.82202,44045.68,0.0,117.074875,3.502986,-63.269028000000006,-18.08478
9938,SA_PV2012,SHS,1048,38.537867330881525,0.36,99.0,99.0,99.0,SHS2025,0.36,131.76459,17.727419,0.0,46.24544,63.97286,62932.335999999996,387.82202,51101.21,0.0,142.16234,10.397752,-63.47671,-19.829773
9939,SA_PV2012,SHS,1447,26.50713812464967,0.36,99.0,99.0,99.0,SHS2025,0.36,90.6304,12.193283000000001,0.0,31.808565,44.00185,43286.155999999995,387.82202,35148.465,0.0,104.531136,13.900738,-64.06397,-18.2285
9940,SA_PV2012,SHS,339,21.258981884436952,0.36,99.0,99.0,99.0,SHS2025,0.36,72.68646,9.779132,0.0,25.510778,35.28991,34715.918,387.82202,28189.41,0.0,142.16234,69.47588,-63.39807,-17.470217
9941,SA_PV2012,SHS,425,3.269809056370946,0.36,99.0,99.0,99.0,SHS2025,0.36,11.179785,1.5041121000000002,0.0,3.923771,5.4278830000000005,5339.598000000001,387.82202,4335.7666,0.0,25.087473000000003,13.907688,-62.116592000000004,-16.695501
9942,MG_Diesel2012,SHS,1610,4.3064011884996685,0.36,99.0,99.0,99.0,SHS2025,0.36,14.723989999999999,1.9809444999999999,0.0,5.167681,7.148625999999999,7032.353,387.82202,5710.2880000000005,0.0,45.993702,31.269709000000002,-63.822272999999996,-18.244516
9945,MG_Diesel2012,SHS,140,21.33219248768685,0.36,99.0,99.0,99.0,SHS2025,0.36,72.936775,9.812809,0.0,25.59863,35.411438000000004,34835.47,387.82202,28286.486,0.0,288.50595,215.56917,-57.862885,-18.995086999999998
9946,Non,SHS,380,34.24148918919505,0.36,99.0,99.0,99.0,SHS2025,0.36,117.074875,15.751085,0.0,41.089787,56.840874,55916.35,387.82202,45404.215,0.0,117.074875,0.0,-64.03703,-17.535282000000002
9948,MG_Diesel2012,SHS,123,14.512717477696139,0.36,99.0,99.0,99.0,SHS2025,0.36,49.620346000000005,6.67585,0.0,17.41526,24.09111,23699.267999999996,387.82202,19243.863,0.0,108.71238000000001,59.092037,-58.396667,-16.319277
9949,SA_Diesel2012,SHS,233,17.533755204393525,0.36,99.0,99.0,99.0,SHS2025,0.36,59.94956,8.065527000000001,0.0,21.040506,29.106033,28632.623,387.82202,23249.76,0.0,66.899925,6.950369,-60.32054,-15.629132
9950,SA_Diesel2012,SHS,449,19.981608673379107,0.36,99.0,99.0,99.0,SHS2025,0.36,68.319,9.19154,0.0,23.977929999999997,33.169470000000004,32629.967,387.82202,26495.612999999998,0.0,75.26241999999999,6.9434185,-60.65798,-16.560825
9951,SA_Diesel2012,SHS,376,14.931685501806225,0.36,99.0,99.0,99.0,SHS2025,0.36,51.052837,6.868575,0.0,17.918022,24.786598,24383.443,387.82202,19799.414,0.0,137.9811,86.92826,-61.48000699999999,-15.927810000000001
9952,SA_PV2012,SHS,416,30.410551747241787,0.36,99.0,99.0,99.0,SHS2025,0.36,103.97654,13.988853,0.0,36.49266,50.481518,49660.43,387.82202,40324.39,0.0,163.06857,59.092037,-62.458259999999996,-16.353687
9953,SA_PV2012,SHS,990,27.539664630128783,0.36,99.0,99.0,99.0,SHS2025,0.36,94.160706,12.668244999999999,0.0,33.047596,45.715843,44972.273,387.82202,36517.594,0.0,125.43736000000001,31.276659000000002,-63.62161999999999,-19.62112
9954,Non,SHS,212,34.24148918919505,0.36,99.0,99.0,99.0,SHS2025,0.36,117.074875,15.751085,0.0,41.089787,56.840874,55916.35,387.82202,45404.215,0.0,117.074875,0.0,-63.397625,-16.142670000000003
9955,Non,SHS,408,34.24148918919505,0.36,99.0,99.0,99.0,SHS2025,0.36,117.074875,15.751085,0.0,41.089787,56.840874,55916.35,387.82202,45404.215,0.0,117.074875,0.0,-61.64696,-16.499556
9956,SA_Diesel2012,SHS,659,32.01016409356383,0.36,99.0,99.0,99.0,SHS2025,0.36,109.44576,14.724675,0.0,38.412197,53.136869999999995,52272.598,387.82202,42445.477,0.0,133.79985,24.354092,-63.546616,-21.362844
9959,SA_PV2012,SHS,2616,9.402514996366497,0.36,99.0,99.0,99.0,SHS2025,0.36,32.148083,4.3251567,0.0,11.283017999999998,15.608175,15354.306999999999,387.82202,12467.735,0.0,66.899925,34.751841999999996,-64.74648,-21.067497
9960,MG_Diesel2012,SHS,865,37.13752927315966,0.36,99.0,99.0,0.33656853,Grid2025,0.33656853,126.97671000000001,0.0,0.0,0.0,5.908437,54641.434,330.7798,42001.33,0.12794572,464.11825999999996,337.14153999999996,-64.53744,-22.266407
9961,SA_PV2012,SHS,2685,8.766877603659138,0.36,99.0,99.0,99.0,SHS2025,0.36,29.97478,4.032763500000001,0.0,10.520253,14.553017,14316.312,387.82202,11624.88,0.0,33.449963000000004,3.4751844,-65.14968,-21.281088
9963,SA_PV2012,SHS,2662,22.0254581879282,0.36,99.0,99.0,99.0,SHS2025,0.36,75.30711,10.131711,0.0,26.43055,36.562259999999995,35967.574,387.82202,29205.757999999998,0.0,96.16865,20.861532,-64.71126600000001,-21.093951999999998
9965,MG_Diesel2012,SHS,371,32.511344751666506,0.36,99.0,99.0,0.33750984,Grid2025,0.33750984,111.15935,0.0,0.0,0.0,5.172428599999999,47968.585999999996,331.88092,36891.668,0.0022836064000000002,451.57452,340.41516,-64.310974,-22.80764
9966,MG_Diesel2012,SHS,419,18.05975723273938,0.36,99.0,99.0,99.0,SHS2025,0.36,61.74801,8.307488000000001,0.0,21.67171,29.979196999999996,29491.584,387.82202,23947.237999999998,0.0,200.69978,138.95176999999998,-64.242676,-22.547613000000002
9968,SA_Diesel2012,SHS,578,21.207568216078386,0.36,99.0,99.0,99.0,SHS2025,0.36,72.51066999999999,9.755482,0.0,25.449081,35.204563,34631.957,387.82202,28121.236,0.0,79.443665,6.932993,-63.970146,-21.07443
9969,SA_PV2012,SHS,2548,17.548860284518742,0.36,99.0,99.0,99.0,SHS2025,0.36,60.001205000000006,8.072475,0.0,21.058632,29.131107,28657.29,387.82202,23269.79,0.0,87.80615,27.80495,-64.62288000000001,-21.0694
9970,SA_PV2012,SHS,596,34.887149638952245,0.36,99.0,99.0,99.0,SHS2025,0.36,119.28245,16.048088,0.0,41.86458,57.91267,56970.715,387.82202,46260.36,0.0,171.43106,52.148617,-63.980938,-21.048029999999997
9971,SA_PV2012,SHS,896,45.741300193493025,0.36,99.0,99.0,99.0,SHS2025,0.36,156.39381,21.040998000000002,0.0,54.889559999999996,75.93056,74695.55,387.82202,60652.965,0.0,267.5997,111.2059,-64.11332,-21.823086
9974,SA_PV2012,SHS,2365,4.336611351674848,0.36,99.0,99.0,99.0,SHS2025,0.36,14.827282,1.9948412,0.0,5.2039337,7.198775,7081.6865,387.82202,5750.3467,0.0,87.80615,72.978874,-65.209076,-21.29278
9976,SA_PV2012,SHS,3547,7.564154378883103,0.36,99.0,99.0,99.0,SHS2025,0.36,25.862555,3.479511,0.0,9.076985,12.556497,12352.264,387.82202,10030.068000000001,0.0,50.174946000000006,24.31239,-65.09447,-21.560883
9977,MG_Diesel2012,SHS,956,17.99120563261656,0.36,99.0,99.0,99.0,SHS2025,0.36,61.513626,8.275953999999999,0.0,21.589447,29.865402000000003,29379.639,387.82202,23856.338,0.0,117.074875,55.56125,-64.47008000000001,-22.255217000000002
9978,MG_Diesel2012,SHS,1832,12.538294976736697,0.36,99.0,99.0,99.0,SHS2025,0.36,42.869609999999994,5.767616,0.0,15.045954,20.813570000000002,20475.035,387.82202,16625.78,0.0,192.3373,149.46768,-64.20649,-21.379726
9982,SA_PV2012,SHS,2513,26.154688837616824,0.36,99.0,99.0,99.0,SHS2025,0.36,89.42534,12.031157,0.0,31.385626000000002,43.416782,42710.605,387.82202,34681.117,0.0,158.88733,69.46198000000001,-64.74465,-21.134304
9986,SA_PV2012,SHS,289,22.226881466826068,0.36,99.0,99.0,99.0,SHS2025,0.36,75.9958,10.224364999999999,0.0,26.672258000000003,36.89662,36296.496,387.82202,29472.846,0.0,100.34989,24.354092,-62.7398,-21.857645
9987,MG_Diesel2012,SHS,1742,23.913199666587342,0.36,99.0,99.0,99.0,SHS2025,0.36,81.76148,11.000072,0.0,28.695839000000003,39.69591,39050.254,387.82202,31708.902000000002,0.0,175.6123,93.85083,-64.24891,-21.345963
9990,Non,SHS,257,4.891641314831258,0.36,99.0,99.0,99.0,SHS2025,0.36,16.724981,2.250155,0.0,5.8699694000000004,8.120125,7988.0503,387.82202,6486.3164,0.0,16.724981,0.0,-66.20766,-15.760772
9992,SA_PV2012,Lowlands,565,101.69993133069148,99.0,0.5924381999999999,99.0,0.57190216,Grid2025,0.57190216,347.72162000000003,0.0,0.0,0.0,14.682654999999999,229733.72,547.9251,190525.42,8.273079,351.2246,3.502986,-64.62361,-17.337273
9999,Non,SHS,3879,7.337461970784513,0.36,99.0,99.0,99.0,SHS2025,0.36,25.087473000000003,3.3752324999999996,0.0,8.804955,12.180187,11982.075,387.82202,9729.475,0.0,25.087473000000003,0.0,-69.24768,-17.024231
10007,SA_PV2012,SHS,205,11.212698259612392,0.36,99.0,99.0,99.0,SHS2025,0.36,38.337270000000004,5.157841,0.0,13.455238,18.61308,18310.336,387.82202,14868.038,0.0,41.812453999999995,3.4751844,-67.93598,-13.484945000000002
10010,SA_PV2012,SHS,4074,43.19600819446861,0.36,99.0,99.0,99.0,SHS2025,0.36,147.69122,19.870163,0.0,51.83521,71.705376,70539.08,387.82202,57277.905999999995,0.0,359.5871,211.89588999999998,-68.6962,-17.91225
10011,Non,SHS,176,2.4458206571231544,0.36,99.0,99.0,99.0,SHS2025,0.36,8.362491,1.1250775,0.0,2.9349847000000002,4.0600624,3994.0251,387.82202,3243.1582,0.0,8.362491,0.0,-67.74325999999999,-11.337047
10012,MG_Diesel2012,SHS,191,9.17988820614326,0.36,99.0,99.0,99.0,SHS2025,0.36,31.386902000000003,4.2227488,0.0,11.015866,15.238614000000002,14990.758,387.82202,12172.532,0.0,41.812453999999995,10.425553,-67.99543,-11.475608
10014,Non,SHS,3721,48.91641314831258,0.36,99.0,99.0,99.0,SHS2025,0.36,167.24982,22.50155,0.0,58.699695999999996,81.20125,79880.5,387.82202,64863.164000000004,0.0,167.24982,0.0,-65.69659399999999,-19.008541
10023,Non,Lowlands,227,52.58514413809196,99.0,0.6773265,99.0,99.0,MG_Hybrid_LowLands2025,0.6773265,179.79355,2.4211150000000004,5.398733,9.520108,17.339956,154163.61,814.68787,146475.62,0.0,179.79355,0.0,-63.8537,-16.607008
10024,MG_Diesel2012,SHS,1728,2.4629585464785184,0.36,99.0,99.0,99.0,SHS2025,0.36,8.421087,1.1329608999999998,0.0,2.9555502000000002,4.0885110000000005,4022.0112,387.82202,3265.883,0.0,29.268719,20.847631,-63.846214,-18.166218
10025,MG_Diesel2012,Lowlands,555,136.70941526360846,99.0,0.5141412999999999,99.0,0.30399695,Grid2025,0.30399695,467.42235999999997,0.0,0.0,0.0,18.928679000000002,161143.27,258.25928,120716.164,11.966438,1041.1301,573.70776,-62.899581999999995,-19.930708
10026,Non,SHS,253,20.78947558730166,0.36,99.0,99.0,99.0,SHS2025,0.36,71.08117,9.563158999999999,0.0,24.947370000000003,34.510529999999996,33949.215,387.82202,27566.843999999997,0.0,71.08117,0.0,-64.10493000000001,-16.961292
10027,SA_PV2012,SHS,1061,22.211776382021245,0.36,99.0,99.0,99.0,SHS2025,0.36,75.94415,10.217417,0.0,26.65413,36.871548,36271.832,387.82202,29452.816000000003,0.0,79.443665,3.4995108,-63.473988,-19.715773000000002
10029,SA_Diesel2012,SHS,250,35.86715472328388,0.36,99.0,99.0,99.0,SHS2025,0.36,122.63318000000001,16.498892,0.0,43.040585,59.539480000000005,58571.062000000005,387.82202,47559.848,0.0,685.72424,563.09106,-62.33225,-17.031235000000002
10030,SA_Diesel2012,SHS,181,27.73295664987793,0.36,99.0,99.0,99.0,SHS2025,0.36,94.82159,12.75716,0.0,33.27955,46.03671,45287.918,387.82202,36773.902,0.0,129.6186,34.79702,-63.94195,-15.1496525
10031,MG_Diesel2012,SHS,175,9.029878610520187,0.36,99.0,99.0,99.0,SHS2025,0.36,30.874004,4.1537440000000005,0.0,10.835855,14.989598,14745.792,387.82202,11973.618999999999,0.0,100.34989,69.47588,-65.63722,-11.940014999999999
10032,SA_PV2012,SHS,172,41.234492121058885,0.36,99.0,99.0,99.0,SHS2025,0.36,140.9846,18.967867000000002,0.0,49.481390000000005,68.44926,67335.92,387.82202,54676.937999999995,0.0,217.42476000000002,76.440155,-66.636696,-12.955527
10033,SA_Diesel2012,SHS,145,5.527278706076242,0.36,99.0,99.0,99.0,SHS2025,0.36,18.898287,2.5425482,0.0,6.632734299999999,9.1752825,9026.046,387.82202,7329.1714,0.0,50.174946000000006,31.276659000000002,-64.421936,-13.009701
10034,Non,SHS,262,2.4458206571231544,0.36,99.0,99.0,99.0,SHS2025,0.36,8.362491,1.1250775,0.0,2.9349847000000002,4.0600624,3994.0251,387.82202,3243.1582,0.0,8.362491,0.0,-67.37787,-14.517257999999998
