,FinalElecCode2012,Demand_Name2025,Elevation,HouseHolds,LCOE_SA_PV_2025,LCOE_MG_PV_2025,LCOE_MG_Diesel_2025,LCOE_Grid2025,MinimumOverall2025,MinimumOverallLCOE2025,NewConnections2025,NewCapacity2025,NPC2025,InvestmentCapita2025,InvestmentCost2025,MinGridDist2025,X_deg,Y_deg
15467,SA_Diesel2012,SHS,191,38.55791343913168,0.5269053000000001,99.0,99.0,99.0,SA_PV_2025,0.5269053000000001,131.83313,14.215024,88814.04,646.5531,85237.125,0.0,-67.39994,-14.353666
15468,Non,SHS,187,12.229103285615768,0.52912796,99.0,99.0,99.0,SA_PV_2025,0.52912796,41.812453999999995,4.527483,28287.257999999998,649.28046,27148.012000000002,0.0,-62.63621,-13.611335999999998
15469,Non,SHS,145,3.668730986854632,0.5423131999999999,99.0,99.0,99.0,SA_PV_2025,0.5423131999999999,12.543736,1.3920909,8697.645,665.45984,8347.354,0.0,-64.82113000000001,-12.991055000000001
15470,SA_Diesel2012,SHS,255,9.990804336543317,0.5204574000000001,99.0,99.0,99.0,SA_PV_2025,0.5204574000000001,34.1595,3.638205,22731.139,638.6411,21815.66,0.0,-66.97927,-15.188807
15471,SA_PV2012,Lowlands,152,78.56952008090134,99.0,0.7503062,0.691265,99.0,MG_Diesel_2025,0.691265,268.63657,13.474742,219048.9,497.62903,133681.36,0.0,-65.85840999999999,-12.970864
15472,SA_Diesel2012,SHS,260,37.71475435241243,0.5257389,99.0,99.0,99.0,SA_PV_2025,0.5257389,128.95029,13.8734,86679.61,645.1218,83188.65,0.0,-67.11675,-14.880969
15473,SA_PV2012,SHS,143,21.020233616200358,0.5373876999999999,99.0,99.0,99.0,SA_PV_2025,0.5373876999999999,71.87015500000001,7.903633999999999,49381.11,659.4159,47392.324,0.0,-63.84411600000001,-13.12411
15474,MG_Diesel2012,SHS,142,16.72981292100025,0.54112905,99.0,99.0,99.0,SA_PV_2025,0.54112905,57.20080600000001,6.3342247,39575.6,664.0068,37981.723,0.0,-65.69409,-11.016117999999999
15475,SA_PV2012,SHS,233,17.322167877297574,0.52471876,99.0,99.0,99.0,SA_PV_2025,0.52471876,59.226119999999995,6.359608000000001,39734.19,643.87006,38133.93,0.0,-67.33268000000001,-14.522870999999999
15476,SA_Diesel2012,Lowlands,200,66.23945642620806,99.0,0.5960643,0.57125235,99.0,MG_Diesel_2025,0.57125235,226.47893,11.552077,155190.14,376.8919,85358.07,0.0,-63.573519999999995,-15.756872
15477,SA_PV2012,SHS,244,10.196293233609012,0.52523565,99.0,99.0,99.0,SA_PV_2025,0.52523565,34.862087,3.747124,23411.652000000002,644.5044,22468.767999999996,0.0,-67.17022,-14.645417000000002
15478,SA_PV2012,SHS,3771,12.682488107662456,0.45917854,99.0,99.0,99.0,SA_PV_2025,0.45917854,43.36262,3.5741080999999997,25457.842,563.4472,24432.547000000002,0.0,-66.4918,-17.850752
15479,SA_PV2012,SHS,3621,31.19924794824754,0.41753793,99.0,99.0,99.0,SA_PV_2025,0.41753793,106.67316399999999,9.114683,56947.625,512.351,54654.1,0.0,-66.849976,-17.403276
15481,SA_PV2012,SHS,2381,22.83434150529593,0.44179785,99.0,99.0,99.0,SA_PV_2025,0.44179785,78.07276,7.058519400000001,44100.918,542.11975,42324.79,0.0,-64.42441,-18.529139999999998
15484,SA_PV2012,SHS,2838,5.1253075643796056,0.63620454,99.0,99.0,99.0,SA_PV_2025,0.63620454,17.523909,1.5100712,14254.508,780.6716299999999,13680.419,0.0,-65.92063,-17.856627
15485,SA_PV2012,SHS,4141,24.89546990941536,0.45825106,99.0,99.0,99.0,SA_PV_2025,0.45825106,85.11995999999999,7.982249700000001,49872.293,562.3091400000001,47863.727,0.0,-66.527405,-17.016178
15488,Non,SHS,336,41.57895116875382,0.49316450000000006,99.0,99.0,99.0,SA_PV_2025,0.49316450000000006,142.16234,14.347191,89639.805,605.15063,86029.63,0.0,-64.60919,-17.251023999999997
15489,Non,SHS,558,26.90402723010955,0.4961575,99.0,99.0,99.0,SA_PV_2025,0.4961575,91.987404,9.339817,58354.24,608.82324,56004.066,0.0,-65.13859000000001,-17.13655
15490,Non,SHS,339,48.91641314831258,0.49141923,99.0,99.0,99.0,SA_PV_2025,0.49141923,167.24982,16.819313,105085.38,603.0090299999999,100853.15,0.0,-64.4956,-17.342779999999998
15492,SA_PV2012,Lowlands,388,79.28848250021571,99.0,0.5825726999999999,0.5607525999999999,0.55799043,Grid2025,0.55799043,271.0948,11.641122,178287.8,543.7744,147414.4,4.624931299999999,-65.223816,-17.144165
15495,SA_PV2012,SHS,1468,34.46222417274292,0.49671727,99.0,99.0,99.0,SA_PV_2025,0.49671727,117.82959,11.977167,74832.13,609.51013,71818.33,0.0,-66.58665500000001,-16.52854
15497,SA_PV2012,SHS,385,19.770021345990678,0.49537414,99.0,99.0,99.0,SA_PV_2025,0.49537414,67.595566,6.852389,42813.035,607.862,41088.773,0.0,-64.99709,-17.184772
15498,SA_PV2012,SHS,2380,36.9261991156472,0.44239894,99.0,99.0,99.0,SA_PV_2025,0.44239894,126.25415,11.430105000000001,71414.15,542.85736,68537.99,0.0,-64.383514,-18.542723000000002
15499,SA_PV2012,SHS,3450,21.45735595797137,0.53089905,99.0,99.0,99.0,SA_PV_2025,0.53089905,73.364716,6.9914913,49799.355,651.4538,47793.723,0.0,-66.76649,-16.874025
15501,Non,SHS,4003,37.91022017897443,0.40573555,99.0,99.0,99.0,SA_PV_2025,0.40573555,129.6186,10.762196000000001,67241.12,497.86855999999995,64533.03,0.0,-66.478096,-17.747457999999998
15502,Non,SHS,3663,12.229103285615768,0.4451428,99.0,99.0,99.0,SA_PV_2025,0.4451428,41.812453999999995,3.808864,23797.4,546.2243,22838.979,0.0,-65.72344,-17.68126
15505,Non,SHS,3627,17.12074460044703,0.40201265,99.0,99.0,99.0,SA_PV_2025,0.40201265,58.537437,4.8157496,30088.318,493.3003,28876.535,0.0,-66.517044,-17.864902
15506,SA_PV2012,SHS,3687,32.04763008516487,0.4522420999999999,99.0,99.0,99.0,SA_PV_2025,0.4522420999999999,109.57386000000001,10.140711999999999,63358.145,554.9356700000001,60806.445,0.0,-65.53808599999999,-17.709
15508,Non,SHS,1378,28.126937558086173,0.45357665,99.0,99.0,99.0,SA_PV_2025,0.45357665,96.16865,8.926366,55771.035,556.57324,53524.9,0.0,-64.600426,-18.111454000000002
15512,Non,SHS,3400,26.90402723010955,0.41022506,99.0,99.0,99.0,SA_PV_2025,0.41022506,91.987404,7.722199400000001,48247.523,503.37755999999996,46304.39,0.0,-66.53583499999999,-17.560236
15515,Non,SHS,234,6.114551642807884,0.49383187,99.0,99.0,99.0,SA_PV_2025,0.49383187,20.906226999999998,2.1127362,13200.163,605.96954,12668.536,0.0,-64.5024,-17.209196
15516,Non,SHS,219,12.229103285615768,0.495306,99.0,99.0,99.0,SA_PV_2025,0.495306,41.812453999999995,4.2380857,26479.132999999998,607.7784,25412.705,0.0,-64.69017,-17.155977
15517,SA_PV2012,SHS,2400,5.508108005150924,0.48815534,99.0,99.0,99.0,SA_PV_2025,0.48815534,18.832739,1.6502211,11754.28,599.00397,11280.886,0.0,-65.44469000000001,-18.055785999999998
15518,Non,Lowlands,207,51.36223379841635,99.0,0.61751515,0.5844269,99.0,MG_Diesel_2025,0.5844269,175.6123,9.232225999999999,126885.7,405.88992,71279.266,0.0,-64.92668,-16.967394
15521,SA_PV2012,Highlands,4063,68.50302451588777,99.0,0.49334353,0.5268789,0.41165936,Grid2025,0.41165936,234.21829,12.2426195,138328.73,469.83099999999996,110043.01,0.82491165,-66.67956,-17.91399
15525,SA_PV2012,SHS,2293,33.065785933129824,0.5043823000000001,99.0,99.0,99.0,SA_PV_2025,0.5043823000000001,113.05503,10.235764999999999,72907.84,618.9157,69971.54,0.0,-64.39669,-18.503082
15526,SA_PV2012,SHS,1791,35.093795947574925,0.49395084,99.0,99.0,99.0,SA_PV_2025,0.49395084,119.98898999999999,12.128737,75779.13,606.1155,72727.19,0.0,-66.58671,-16.560722
15528,Non,SHS,3052,15.897834272470405,0.42704090000000006,99.0,99.0,99.0,SA_PV_2025,0.42704090000000006,54.356190000000005,4.7501682999999995,29678.572,524.0119,28483.291,0.0,-65.8981,-17.775536
15534,SA_Diesel2012,SHS,541,36.901946392816406,0.4978665,99.0,99.0,99.0,SA_PV_2025,0.4978665,126.17123000000001,12.854753,80315.2,610.92035,77080.57,0.0,-65.47955999999999,-17.08383
15536,Non,SHS,2926,20.78947558730166,0.41043043,99.0,99.0,99.0,SA_PV_2025,0.41043043,71.08117,5.9701414,37300.844,503.62955,35798.58,0.0,-66.62845,-17.524563
15540,SA_PV2012,Highlands,3327,78.69959973618042,99.0,0.49072546,0.49615237,0.42524588,Grid2025,0.42524588,269.08133,13.908504999999998,162338.17,482.24194000000006,129762.305,2.6972055,-66.828354,-17.163073999999998
15546,SA_PV2012,SHS,2671,49.76262144624479,0.43130597,99.0,99.0,99.0,SA_PV_2025,0.43130597,170.14308,15.017244,93826.234,529.2455,90047.45,0.0,-65.10174,-18.42531
15548,Non,Highlands,3009,55.03096478819572,99.0,0.51430005,0.5237194000000001,0.39904007,Grid2025,0.39904007,188.15605,10.041595,109981.414,462.7907,87076.87,0.032434713,-65.94556999999999,-17.75187
15553,SA_PV2012,Highlands,1570,70.50548341415606,99.0,0.53726053,0.5414679,99.0,MG_PV_2025,0.53726053,241.06488,27.123103999999998,185358.52,679.26025,163745.8,0.0,-66.41444,-16.630095
15558,SA_PV2012,SHS,3102,11.417170751185589,0.46243203,99.0,99.0,99.0,SA_PV_2025,0.46243203,39.03638,3.694094,23080.327999999998,567.4395,22150.785,0.0,-65.16768,-17.73161
15560,Non,SHS,2470,29.34984788898755,0.46838495,99.0,99.0,99.0,SA_PV_2025,0.46838495,100.34989,9.618566,60095.832,574.7442,57675.52,0.0,-64.8915,-17.750818
15561,SA_PV2012,SHS,2859,40.774133481252925,0.41454998,99.0,99.0,99.0,SA_PV_2025,0.41454998,139.4106,11.826689,73891.96,508.68457,70916.02,0.0,-66.1398,-17.757076
15563,Non,Lowlands,721,66.03715775753386,99.0,0.5816316,0.5736641,99.0,MG_Diesel_2025,0.5736641,225.78726,11.520533,155419.78,362.7936,81914.17,0.0,-64.51066,-17.429973999999998
15569,SA_Diesel2012,Highlands,2568,62.17296091194496,99.0,0.5359265999999999,0.52388436,0.39264473,Grid2025,0.39264473,212.5752,11.208433,120793.83,448.75946,95395.13,0.07277666,-64.832245,-17.805967000000003
15570,Non,SHS,3960,35.464399528870686,0.41284440000000006,99.0,99.0,99.0,SA_PV_2025,0.41284440000000006,121.25612,10.244259,64005.098,506.59167,61427.34,0.0,-66.746124,-17.468996
15572,SA_Diesel2012,SHS,2159,14.880412841266999,0.45713076,99.0,99.0,99.0,SA_PV_2025,0.45713076,50.877533,4.7594523,29736.577999999998,560.93445,28538.96,0.0,-65.03206999999999,-17.864231
15573,Non,SHS,223,45.2476821585332,0.49608606,99.0,99.0,0.47847342,Grid2025,0.47847342,154.70609,7.206623,94643.266,496.8686,76868.59,0.01006264,-64.66258,-17.117418
15574,SA_PV2012,SHS,3508,7.5429508675577335,0.4259267,99.0,99.0,99.0,SA_PV_2025,0.4259267,25.790058,2.2479036,14044.675,522.64465,13479.036,0.0,-65.79335999999999,-17.872799
15575,Non,Highlands,3288,57.476785438299466,99.0,0.5065416,0.5247956,0.41238379999999997,Grid2025,0.41238379999999997,196.51854,10.441186,118182.05,478.5337,94040.734,0.5935553000000001,-66.03896999999999,-17.747276
15577,SA_PV2012,SHS,1055,37.71475435241243,0.44400635,99.0,99.0,99.0,SA_PV_2025,0.44400635,128.95029,11.716610000000001,73204.2,544.8298,70255.96,0.0,-64.31427,-18.500985999999997
15578,Non,SHS,580,18.343654928423657,0.51227164,99.0,99.0,99.0,SA_PV_2025,0.51227164,62.718680000000006,6.574878,41079.176,628.5965,39424.746,0.0,-66.88110999999999,-15.856836
15579,SA_PV2012,SHS,2076,20.987849649137075,0.44143796,99.0,99.0,99.0,SA_PV_2025,0.44143796,71.75943000000001,6.4824495,40501.69,541.6781599999999,38870.52,0.0,-65.037056,-18.174057
15580,SA_PV2012,SHS,4035,26.134501700781588,0.47190273,99.0,99.0,99.0,SA_PV_2025,0.47190273,89.35632,8.629154,53914.09,579.0608,51742.74,0.0,-66.43189,-16.8626
15581,SA_PV2012,SHS,2895,36.0757842005021,0.45223100000000005,99.0,99.0,99.0,SA_PV_2025,0.45223100000000005,123.3465,11.415045,71320.055,554.92206,68447.695,0.0,-65.13600000000001,-17.873785
15582,Non,SHS,619,48.91641314831258,0.48989192,99.0,99.0,99.0,SA_PV_2025,0.48989192,167.24982,16.767039999999998,104758.78,601.1349,100539.7,0.0,-64.32647,-17.39515
15587,SA_PV2012,SHS,901,21.625660844270172,0.48737335,99.0,99.0,99.0,SA_PV_2025,0.48737335,73.94017,7.374501700000001,46075.145,598.04443,44219.504,0.0,-64.99414,-17.476710999999998
15588,SA_PV2012,SHS,1785,7.1470781541365005,0.5117491,99.0,99.0,99.0,SA_PV_2025,0.5117491,24.436532999999997,2.2447464,15988.996000000001,627.9553,15345.051000000001,0.0,-65.036804,-17.974258
15590,Non,SHS,3768,28.126937558086173,0.4087234,99.0,99.0,99.0,SA_PV_2025,0.4087234,96.16865,8.043656,50255.957,501.53494000000006,48231.937999999995,0.0,-66.56529,-17.601886999999998
15591,SA_Diesel2012,SHS,3831,43.870837604696696,0.42934412,99.0,99.0,99.0,SA_PV_2025,0.42934412,149.99851999999998,13.179015,82341.164,526.8381,79024.94,0.0,-66.59087,-17.298828
15593,SA_PV2012,SHS,288,12.434592182388993,0.49322343,99.0,99.0,99.0,SA_PV_2025,0.49322343,42.51504,4.2911806,26810.862999999998,605.2229,25731.076,0.0,-64.857376,-17.257572
15594,SA_Diesel2012,SHS,2595,29.760825676976967,0.43612397,99.0,99.0,99.0,SA_PV_2025,0.43612397,101.755066,9.081476,56740.152,535.15753,54454.984000000004,0.0,-65.45554,-17.91696
15595,SA_PV2012,SHS,2350,3.480379977681922,0.51767004,99.0,99.0,99.0,SA_PV_2025,0.51767004,11.899747,1.1057611999999999,7876.173000000001,635.2207599999999,7558.9663,0.0,-65.31251,-17.770979
15598,SA_PV2012,SHS,3337,2.478063629528481,0.8944006,99.0,99.0,99.0,SA_PV_2025,0.8944006,8.472733,0.7115276,9689.025,1097.498,9298.806999999999,0.0,-66.57596,-17.542028
15599,SA_Diesel2012,SHS,3432,22.0254581879282,0.42864186,99.0,99.0,99.0,SA_PV_2025,0.42864186,75.30711,6.6057334,41271.96,525.9764,39609.76,0.0,-65.75206999999999,-17.861883
15604,SA_PV2012,SHS,4160,30.38223339805386,0.45452288,99.0,99.0,99.0,SA_PV_2025,0.45452288,103.879715,9.662221,60368.582,557.7344,57937.285,0.0,-66.36949,-17.072917999999998
15611,Non,SHS,3805,19.56656525640028,0.41909248,99.0,99.0,99.0,SA_PV_2025,0.41909248,66.899925,5.7375435999999995,35847.594,514.25854,34403.86,0.0,-66.46746,-17.42475
15616,SA_PV2012,SHS,2628,21.425112993170398,0.43547344,99.0,99.0,99.0,SA_PV_2025,0.43547344,73.25448,6.528093,40786.867,534.35925,39144.207,0.0,-65.10364,-18.281651999999998
15617,SA_PV2012,SHS,3533,38.537867330881525,0.44391805,99.0,99.0,99.0,SA_PV_2025,0.44391805,131.76459,11.969941,74786.984,544.72144,71775.0,0.0,-65.71206,-17.704092000000003
15621,Non,Lowlands,227,62.36842676775448,99.0,0.5931271,0.56057835,0.50490326,Grid2025,0.50490326,213.24352000000002,9.380562,129998.125,498.40997000000004,106282.695,1.8906581000000002,-64.80849,-17.069477
15624,Non,SHS,799,31.795668539091306,0.4965975,99.0,99.0,99.0,SA_PV_2025,0.4965975,108.71238000000001,11.047754,69025.26,609.36316,66245.32,0.0,-65.39881,-17.108576
15628,SA_PV2012,SHS,3470,15.942133100334134,0.5311720999999999,99.0,99.0,99.0,SA_PV_2025,0.5311720999999999,54.507652,5.1971273,37018.367,651.7888,35527.48,0.0,-66.358345,-16.955555
15629,Non,SHS,3724,11.006192957639144,0.42320117,99.0,99.0,99.0,SA_PV_2025,0.42320117,37.631209999999996,3.2590086,20361.959,519.3002299999999,19541.896,0.0,-66.81985999999999,-17.340933
15635,SA_Diesel2012,SHS,377,29.556353202659803,0.49841174,99.0,99.0,99.0,SA_PV_2025,0.49841174,101.055954,10.307199,64398.34,611.5893599999999,61804.746,0.0,-65.33646999999999,-17.074883
15636,Non,SHS,476,39.13313051865006,0.49613848,99.0,99.0,99.0,SA_PV_2025,0.49613848,133.79985,13.584667999999999,84875.64,608.7999,81457.336,0.0,-65.477135,-17.114136
15637,SA_Diesel2012,SHS,3191,38.12485673249205,0.42359300000000005,99.0,99.0,99.0,SA_PV_2025,0.42359300000000005,130.35248,11.299482000000001,70598.02,519.78107,67754.74,0.0,-65.99328,-17.739501999999998
15638,Non,Highlands,3757,64.81424741785824,99.0,0.49350882,0.52017623,0.45657903,Grid2025,0.45657903,221.606,11.639958,145870.5,531.377,117756.34,2.6031013,-66.62739,-17.409117000000002
15639,Non,Lowlands,312,51.36223379841635,99.0,0.6154498,0.589082,0.55701137,Grid2025,0.55701137,175.6123,7.910108,120933.484,569.28345,99973.18,1.7348521000000001,-65.06869,-17.124743
15640,SA_PV2012,SHS,4009,34.059236625846246,0.40288103,99.0,99.0,99.0,SA_PV_2025,0.40288103,116.45173999999999,9.600928,59985.637,494.36584000000005,57569.76,0.0,-66.791275,-17.706572
15641,SA_PV2012,SHS,3920,49.147171185985535,0.40043140000000005,99.0,99.0,99.0,SA_PV_2025,0.40043140000000005,168.0388,13.769817000000002,86032.44,491.36,82567.55,0.0,-66.61551999999999,-17.864746
15645,SA_Diesel2012,Lowlands,219,50.337697532275136,99.0,0.6201979999999999,0.5934408,0.47589985,Grid2025,0.47589985,172.10933,7.7732277000000005,101535.29,478.82263,82409.836,0.15652995,-64.67094399999999,-17.122889
15646,SA_PV2012,SHS,3108,45.466384332558434,0.40524808,99.0,99.0,99.0,SA_PV_2025,0.40524808,155.45383999999999,12.89178,80546.55,497.2704,77302.59,0.0,-66.29939,-17.87709
15647,Non,SHS,3900,7.337461970784513,0.4018846,99.0,99.0,99.0,SA_PV_2025,0.4018846,25.087473000000003,2.0632353,12890.886999999999,493.14315999999997,12371.716,0.0,-66.41528000000001,-17.936422
15650,Non,SHS,1947,18.343654928423657,0.44020292,99.0,99.0,99.0,SA_PV_2025,0.44020292,62.718680000000006,5.649894000000001,35299.97,540.16266,33878.293,0.0,-64.29203000000001,-19.04457
15651,SA_PV2012,SHS,1684,41.372304886453904,0.43922928,99.0,99.0,99.0,SA_PV_2025,0.43922928,141.4558,12.714595,79439.51,538.96796,76240.14,0.0,-64.144005,-19.297483
15652,SA_PV2012,SHS,2579,38.31001751122594,0.44078386,99.0,99.0,99.0,SA_PV_2025,0.44078386,130.98555,11.815159,73819.92,540.87555,70846.88,0.0,-64.39166,-18.766582
15653,SA_PV2012,SHS,2991,32.220875997248804,0.40533057,99.0,99.0,99.0,SA_PV_2025,0.40533057,110.16621,9.137938499999999,57092.92,497.37164,54793.547,0.0,-65.52476,-19.053303
15654,SA_PV2012,SHS,1217,24.47432807264291,0.43465945,99.0,99.0,99.0,SA_PV_2025,0.43465945,83.68003,7.443229700000001,46504.55,533.3604,44631.617,0.0,-64.1177,-20.304129999999997
15655,Non,SHS,3031,28.126937558086173,0.41412562,99.0,99.0,99.0,SA_PV_2025,0.41412562,96.16865,8.149971,50920.2,508.16385,48869.43,0.0,-65.337975,-18.939093
15657,MG_Diesel2012,SHS,1066,32.69809056370945,0.49817008,99.0,99.0,0.41785443,Grid2025,0.41785443,111.79785,5.207843,59728.687999999995,425.95627,47620.992,13.592308,-63.749516,-20.550964
15659,SA_PV2012,Highlands,2384,61.39137954587701,99.0,0.5334543,0.5364304,0.40560833,Grid2025,0.40560833,209.90291000000002,11.080741,123360.39,466.48068,97915.65,0.0021871063,-64.21615600000001,-19.378159
15662,Non,SHS,3009,18.343654928423657,0.42732126,99.0,99.0,99.0,SA_PV_2025,0.42732126,62.718680000000006,5.484561,34266.984,524.3559,32886.91,0.0,-64.8651,-19.054493
15667,SA_PV2012,Highlands,2832,132.50765418411558,99.0,0.43382892,0.45395058,0.3031773,Grid2025,0.3031773,453.05612,22.699505,188891.83,313.85916000000003,142195.83,0.010521832,-65.39975,-18.602467
15668,Non,SHS,3135,25.681116899208174,0.41295904,99.0,99.0,99.0,SA_PV_2025,0.41295904,87.80615,7.420316000000001,46361.39,506.73235999999997,44494.223,0.0,-65.3755,-18.927630999999998
15669,SA_PV2012,SHS,673,30.171803464381433,0.43502098,99.0,99.0,99.0,SA_PV_2025,0.43502098,103.16023,9.183601,57378.215,533.8041,55067.35,0.0,-63.954464,-20.885604999999998
15670,SA_PV2012,SHS,1022,42.201516296123145,0.440327,99.0,99.0,99.0,SA_PV_2025,0.440327,144.29095,13.0018425,81234.2,540.3149400000001,77962.56,0.0,-63.498585,-20.470963
15671,SA_PV2012,Highlands,2455,72.79561900035222,99.0,0.48361617,0.5059722,99.0,MG_PV_2025,0.48361617,248.89507000000003,23.547989,171817.38,609.82947,151783.55,0.0,-64.79897,-20.453543
15673,Non,SHS,2868,19.56656525640028,0.41765374,99.0,99.0,99.0,SA_PV_2025,0.41765374,66.899925,5.717847,35724.53,512.4931,34285.754,0.0,-65.07921,-19.190932999999998
15676,SA_PV2012,Highlands,2429,56.4735936778491,99.0,0.51765287,0.52396536,0.44234705,Grid2025,0.44234705,193.08853,10.2772875,124779.06,519.43896,100297.7,1.3201329,-64.58431999999999,-19.163225
15679,Non,SHS,3218,31.795668539091306,0.42288235,99.0,99.0,99.0,SA_PV_2025,0.42288235,108.71238000000001,9.407821,58779.117,518.909,56411.835999999996,0.0,-64.98465,-19.116336999999998
15680,SA_PV2012,SHS,2287,48.94865611311354,0.41898778,99.0,99.0,99.0,SA_PV_2025,0.41898778,167.36006,14.349728,89655.66,514.13007,86044.84,0.0,-64.69636,-20.554787
15681,SA_Diesel2012,SHS,1700,46.69728488875893,0.43517995,99.0,99.0,99.0,SA_PV_2025,0.43517995,159.66241000000002,14.218770000000001,88837.445,533.9991,85259.586,0.0,-64.21004,-19.691662
15682,SA_PV2012,SHS,1522,19.981608673379107,0.4339946,99.0,99.0,99.0,SA_PV_2025,0.4339946,68.319,6.0675907,37909.695,532.5445599999999,36382.914,0.0,-64.2056,-19.970323999999998
15686,SA_PV2012,SHS,3622,11.872447375520515,0.59835756,99.0,99.0,99.0,SA_PV_2025,0.59835756,40.593014000000004,3.289893,31055.361,734.2305,29804.63,0.0,-65.21625,-20.04992
15687,SA_Diesel2012,Highlands,3479,67.52699369482322,99.0,0.530269,0.54326594,0.40832078,Grid2025,0.40832078,230.88115,12.083158500000001,135419.77,466.02612,107596.64,0.00214049,-64.57804,-19.871954000000002
15690,SA_PV2012,SHS,2946,38.12485673249205,0.40760717,99.0,99.0,99.0,SA_PV_2025,0.40760717,130.35248,10.8730545,67933.75,500.16522000000003,65197.773,0.0,-65.354996,-19.208433
15691,SA_PV2012,Highlands,3100,101.2866387368441,99.0,0.46232995,0.4871003,0.360506,Grid2025,0.360506,346.30852999999996,17.59871,174137.92,391.49847,135579.27,1.1784613000000002,-64.76718000000001,-20.683989999999998
15692,SA_PV2012,SHS,1232,9.990804336543317,0.43875474,99.0,99.0,99.0,SA_PV_2025,0.43875474,34.1595,3.0670707000000004,19162.75,538.3856,18390.984,0.0,-63.62689,-20.473417
15693,SA_PV2012,Highlands,2465,97.89556141450217,99.0,0.47913703,0.48377925,0.3522645,Grid2025,0.3522645,334.71414,17.044685,164800.27,381.76892000000004,127783.46,0.5249055,-64.58492,-18.849869
15694,Non,Highlands,2189,57.476785438299466,99.0,0.5120248,0.5220024999999999,0.39241442,Grid2025,0.39241442,196.51854,10.441186,112459.164,451.88965,88804.695,0.011772696000000001,-64.50808,-19.485859
15695,Non,SHS,2656,8.56037229876114,0.41425174,99.0,99.0,99.0,SA_PV_2025,0.41425174,29.268719,2.4811813999999996,15502.171999999999,508.3186,14877.833999999999,0.0,-65.21308,-19.137186
15696,SA_PV2012,SHS,1070,12.040752279367814,0.43933266,99.0,99.0,99.0,SA_PV_2025,0.43933266,41.168465000000005,3.7012517,23125.049,539.0948,22193.705,0.0,-64.50016,-18.678167000000002
15697,SA_PV2012,SHS,3301,28.867576105145112,0.48056224,99.0,99.0,99.0,SA_PV_2025,0.48056224,98.70096,8.514156,60645.07,589.68665,58202.637,0.0,-64.90254,-19.25228
15703,SA_PV2012,SHS,2012,25.087886530613922,0.43774426,99.0,99.0,99.0,SA_PV_2025,0.43774426,85.77785,7.6839770000000005,48008.715,537.1457,46075.2,0.0,-64.133286,-19.441313
15708,SA_PV2012,SHS,2369,11.212698259612392,0.41192728,99.0,99.0,99.0,SA_PV_2025,0.41192728,38.337270000000004,3.2317088,20191.39,505.4663,19378.2,0.0,-64.82609599999999,-20.331310000000002
15713,SA_PV2012,SHS,2870,43.00023555242389,0.42425436,99.0,99.0,99.0,SA_PV_2025,0.42425436,147.02185,12.764349000000001,79750.375,520.5926,76538.484,0.0,-64.9501,-19.096176
15714,SA_PV2012,SHS,2566,33.638094789073804,0.42955038,99.0,99.0,99.0,SA_PV_2025,0.42955038,115.01181000000001,10.109904,63165.664000000004,527.0912,60621.715,0.0,-64.59937,-19.284548
15717,Non,SHS,1901,44.02477181885757,0.42182276,99.0,99.0,99.0,SA_PV_2025,0.42182276,150.52483999999998,12.993575,81182.55,517.6088,77912.984,0.0,-65.24398000000001,-18.662844
15718,SA_PV2012,SHS,1464,13.662584535780802,0.42025474,99.0,99.0,99.0,SA_PV_2025,0.42025474,46.71366,4.017418,25100.422000000002,515.68475,24089.521,0.0,-64.66721,-20.562407999999998
15719,SA_PV2012,SHS,1089,30.23004999269319,0.49790218,99.0,99.0,99.0,SA_PV_2025,0.49790218,103.35938,9.237715,65798.875,610.9641,63148.875,0.0,-63.911392000000006,-19.893213
15722,SA_Diesel2012,Highlands,2513,68.31292267744162,99.0,0.49437287,0.5117725999999999,0.4380295,Grid2025,0.4380295,233.56831,12.211561,146816.42,504.56573,117850.57,2.0623622,-64.7647,-20.569975
15723,SA_PV2012,SHS,1022,22.44151802063616,0.44045013,99.0,99.0,99.0,SA_PV_2025,0.44045013,76.72966,6.915928999999999,43210.027,540.46606,41469.777,0.0,-63.490109999999994,-20.482769
15734,SA_Diesel2012,SHS,4057,23.65629708946407,0.3972458,99.0,99.0,99.0,SA_PV_2025,0.3972458,80.8831,6.575178999999999,41081.06,487.45099999999996,39426.55,0.0,-68.4495,-16.957066
15740,SA_PV2012,Highlands,4100,124.7611062287998,99.0,0.42776963,0.45666277,0.3553615,Grid2025,0.3553615,426.56995,21.433897,209060.3,380.60867,162356.22,2.6435053,-68.587234,-16.912617
15746,Non,SHS,2935,36.68730986854632,0.4465063,99.0,99.0,99.0,SA_PV_2025,0.4465063,125.43736000000001,11.461592999999999,71610.88,547.8974,68726.805,0.0,-68.97273,-15.433457999999998
15748,Non,SHS,544,6.114551642807884,0.5168789,99.0,99.0,99.0,SA_PV_2025,0.5168789,20.906226999999998,2.211337,13816.212,634.25,13259.774,0.0,-67.85087,-15.407607
15752,Non,SHS,3938,4.891641314831258,0.38630970000000003,99.0,99.0,99.0,SA_PV_2025,0.38630970000000003,16.724981,1.3221836,8260.87,474.03162000000003,7928.17,0.0,-69.1507,-17.149073
15753,Non,SHS,3710,28.126937558086173,0.45711485,99.0,99.0,99.0,SA_PV_2025,0.45711485,96.16865,8.995996,56206.082,560.9149,53942.426,0.0,-68.9271,-15.130672
