,Base_To_Peak_Ratio
15458,1e-06
15459,1e-06
15460,1e-06
15461,1e-06
15462,1e-06
15463,1e-06
15464,1e-06
15465,1e-06
15466,1e-06
15467,1e-06
15468,1e-06
15469,1e-06
15470,1e-06
15471,0.51
15472,1e-06
15473,1e-06
15474,1e-06
15475,1e-06
15476,0.5
15477,1e-06
15478,1e-06
15479,1e-06
15480,1e-06
15481,1e-06
15482,1e-06
15483,1e-06
15484,1e-06
15485,1e-06
15486,1e-06
15487,1e-06
15488,1e-06
15489,1e-06
15490,1e-06
15491,1e-06
15492,0.51
15493,1e-06
15494,1e-06
15495,1e-06
15496,1e-06
15497,1e-06
15498,1e-06
15499,1e-06
15500,1e-06
15501,1e-06
15502,1e-06
15503,1e-06
15504,1e-06
15505,1e-06
15506,1e-06
15507,1e-06
15508,1e-06
15509,1e-06
15510,1e-06
15511,1e-06
15512,1e-06
15513,1e-06
15514,1e-06
15515,1e-06
15516,1e-06
15517,1e-06
15518,0.48
15519,1e-06
15520,1e-06
15521,1e-06
15522,1e-06
15523,1e-06
15524,1e-06
15525,1e-06
15526,1e-06
15527,1e-06
15528,1e-06
15529,1e-06
15530,1e-06
15531,1e-06
15532,1e-06
15533,1e-06
15534,1e-06
15535,1e-06
15536,1e-06
15537,1e-06
15538,1e-06
15539,1e-06
15540,1e-06
15541,1e-06
15542,0.54
15543,0.5
15544,1e-06
15545,1e-06
15546,1e-06
15547,1e-06
15548,1e-06
15549,1e-06
15550,1e-06
15551,1e-06
15552,1e-06
15553,1e-06
15554,1e-06
15555,1e-06
15556,1e-06
15557,1e-06
15558,1e-06
15559,1e-06
15560,1e-06
15561,1e-06
15562,1e-06
15563,0.5
15564,1e-06
15565,1e-06
15566,1e-06
15567,1e-06
15568,1e-06
15569,1e-06
15570,1e-06
15571,1e-06
15572,1e-06
15573,1e-06
15574,1e-06
15575,1e-06
15576,1e-06
15577,1e-06
15578,1e-06
15579,1e-06
15580,1e-06
15581,1e-06
15582,1e-06
15583,1e-06
15584,1e-06
15585,1e-06
15586,1e-06
15587,1e-06
15588,1e-06
15589,1e-06
15590,1e-06
15591,1e-06
15592,1e-06
15593,1e-06
15594,1e-06
15595,1e-06
15596,1e-06
15597,1e-06
15598,1e-06
15599,1e-06
15600,1e-06
15601,1e-06
15602,1e-06
15603,1e-06
15604,1e-06
15605,1e-06
15606,1e-06
15607,1e-06
15608,1e-06
15609,1e-06
15610,1e-06
15611,1e-06
15612,1e-06
15613,1e-06
15614,1e-06
15615,1e-06
15616,1e-06
15617,1e-06
15618,1e-06
15619,0.5
15620,1e-06
15621,0.49
15622,0.53
15623,1e-06
15624,1e-06
15625,1e-06
15626,1e-06
15627,1e-06
15628,1e-06
15629,1e-06
15630,1e-06
15631,1e-06
15632,1e-06
15633,0.52
15634,1e-06
15635,1e-06
15636,1e-06
15637,1e-06
15638,1e-06
15639,0.48
15640,1e-06
15641,1e-06
15642,1e-06
15643,1e-06
15644,1e-06
15645,0.48
15646,1e-06
15647,1e-06
15648,1e-06
15649,1e-06
15650,1e-06
15651,1e-06
15652,1e-06
15653,1e-06
15654,1e-06
15655,1e-06
15656,1e-06
15657,1e-06
15658,1e-06
15659,1e-06
15660,1e-06
15661,1e-06
15662,1e-06
15663,1e-06
15664,1e-06
15665,1e-06
15666,1e-06
15667,1e-06
15668,1e-06
15669,1e-06
15670,1e-06
15671,1e-06
15672,1e-06
15673,1e-06
15674,1e-06
15675,1e-06
15676,1e-06
15677,1e-06
15678,1e-06
15679,1e-06
15680,1e-06
15681,1e-06
15682,1e-06
15683,1e-06
15684,1e-06
15685,1e-06
15686,1e-06
15687,1e-06
15688,1e-06
15689,1e-06
15690,1e-06
15691,1e-06
15692,1e-06
15693,1e-06
15694,1e-06
15695,1e-06
15696,1e-06
15697,1e-06
15698,1e-06
15699,1e-06
15700,1e-06
15701,1e-06
15702,1e-06
15703,1e-06
15704,1e-06
15705,1e-06
15706,1e-06
15707,1e-06
15708,1e-06
15709,1e-06
15710,1e-06
15711,1e-06
15712,1e-06
15713,1e-06
15714,1e-06
15715,1e-06
15716,1e-06
15717,1e-06
15718,1e-06
15719,1e-06
15720,1e-06
15721,1e-06
15722,1e-06
15723,1e-06
15724,1e-06
15725,1e-06
15726,1e-06
15727,1e-06
15728,1e-06
15729,1e-06
15730,1e-06
15731,1e-06
15732,1e-06
15733,1e-06
15734,1e-06
15735,1e-06
15736,1e-06
15737,1e-06
15738,1e-06
15739,1e-06
15740,1e-06
15741,1e-06
15742,1e-06
15743,1e-06
15744,1e-06
15745,1e-06
15746,1e-06
15747,0.53
15748,1e-06
15749,1e-06
15750,1e-06
15751,1e-06
15752,1e-06
15753,1e-06
15754,1e-06
15755,1e-06
15756,1e-06
15757,1e-06
15758,1e-06
15759,1e-06
15760,1e-06
15761,1e-06
15762,1e-06
15763,0.48
15764,1e-06
15765,1e-06
15766,1e-06
15767,1e-06
15768,1e-06
15769,1e-06
15770,1e-06
15771,1e-06
15772,1e-06
15773,1e-06
15774,1e-06
15775,1e-06
15776,1e-06
15777,1e-06
15778,1e-06
15779,1e-06
15780,1e-06
15781,1e-06
15782,1e-06
15783,1e-06
15784,1e-06
15785,1e-06
15786,1e-06
15787,1e-06
15788,1e-06
15789,1e-06
15790,1e-06
15791,1e-06
15792,1e-06
15793,1e-06
15794,1e-06
15795,1e-06
15796,1e-06
15797,1e-06
15798,1e-06
15799,1e-06
15800,1e-06
15801,1e-06
15802,1e-06
15803,1e-06
15804,1e-06
15805,1e-06
15806,1e-06
15807,1e-06
15808,1e-06
15809,1e-06
15810,1e-06
15811,1e-06
15812,1e-06
15813,1e-06
15814,1e-06
15815,1e-06
15816,1e-06
15817,1e-06
15818,1e-06
15819,1e-06
15820,1e-06
15821,1e-06
15822,1e-06
15823,1e-06
15824,1e-06
15825,1e-06
15826,1e-06
15827,1e-06
15828,1e-06
15829,1e-06
15830,1e-06
15831,1e-06
15832,1e-06
15833,1e-06
15834,1e-06
15835,1e-06
15836,1e-06
15837,1e-06
15838,1e-06
15839,1e-06
15840,1e-06
15841,1e-06
15842,1e-06
15843,1e-06
15844,1e-06
15845,1e-06
15846,1e-06
15847,1e-06
15848,1e-06
15849,1e-06
15850,1e-06
15851,1e-06
15852,1e-06
15853,1e-06
15854,1e-06
15855,1e-06
15856,1e-06
15857,1e-06
15858,1e-06
15859,1e-06
15860,1e-06
15861,1e-06
15862,1e-06
15863,1e-06
15864,1e-06
15865,1e-06
15866,1e-06
15867,1e-06
15868,1e-06
15869,1e-06
15870,1e-06
15871,1e-06
15872,1e-06
15873,1e-06
15874,1e-06
15875,1e-06
15876,1e-06
15877,1e-06
15878,1e-06
15879,1e-06
15880,1e-06
15881,1e-06
15882,1e-06
15883,1e-06
15884,1e-06
15885,1e-06
15886,1e-06
15887,1e-06
15888,1e-06
15889,1e-06
15890,1e-06
15891,1e-06
15892,1e-06
15893,1e-06
15894,1e-06
15895,1e-06
15896,1e-06
15897,1e-06
15898,1e-06
15899,1e-06
15900,1e-06
15901,1e-06
15902,1e-06
15903,1e-06
15904,1e-06
15905,1e-06
15906,1e-06
15907,1e-06
15908,1e-06
15909,1e-06
15910,1e-06
15911,1e-06
15912,1e-06
15913,1e-06
15914,1e-06
15915,1e-06
15916,1e-06
15917,1e-06
15918,0.5
15919,1e-06
15920,1e-06
15921,1e-06
15922,1e-06
15923,1e-06
15924,1e-06
15925,1e-06
15926,1e-06
15927,1e-06
15928,1e-06
15929,1e-06
15930,1e-06
15931,1e-06
15932,1e-06
15933,1e-06
15934,1e-06
15935,1e-06
15936,1e-06
15937,1e-06
15938,1e-06
15939,1e-06
15940,1e-06
15941,1e-06
15942,1e-06
15943,1e-06
15944,1e-06
15945,1e-06
15946,1e-06
15947,1e-06
15948,1e-06
15949,1e-06
15950,1e-06
15951,1e-06
15952,1e-06
15953,1e-06
15954,1e-06
15955,1e-06
15956,1e-06
15957,1e-06
15958,1e-06
15959,1e-06
15960,1e-06
15961,1e-06
15962,1e-06
15963,1e-06
15964,1e-06
15965,1e-06
15966,1e-06
15967,1e-06
15968,1e-06
15969,1e-06
15970,1e-06
15971,1e-06
15972,0.51
15973,1e-06
15974,0.49
15975,1e-06
15976,0.5
15977,1e-06
15978,1e-06
15979,1e-06
15980,1e-06
15981,1e-06
15982,1e-06
15983,1e-06
15984,1e-06
15985,1e-06
15986,0.51
15987,1e-06
15988,1e-06
15989,1e-06
15990,1e-06
15991,1e-06
15992,1e-06
15993,1e-06
15994,1e-06
15995,1e-06
15996,1e-06
15997,1e-06
15998,1e-06
15999,1e-06
16000,1e-06
16001,1e-06
16002,1e-06
16003,1e-06
16004,1e-06
16005,1e-06
16006,1e-06
16007,1e-06
16008,1e-06
16009,1e-06
16010,1e-06
16011,1e-06
16012,1e-06
16013,1e-06
16014,1e-06
16015,1e-06
16016,1e-06
16017,1e-06
16018,1e-06
16019,1e-06
16020,1e-06
16021,1e-06
16022,1e-06
16023,1e-06
16024,1e-06
16025,1e-06
16026,1e-06
16027,1e-06
16028,1e-06
16029,1e-06
16030,1e-06
16031,1e-06
16032,1e-06
16033,1e-06
16034,1e-06
16035,1e-06
16036,1e-06
16037,1e-06
16038,1e-06
16039,1e-06
16040,1e-06
16041,1e-06
16042,1e-06
16043,1e-06
16044,1e-06
16045,1e-06
16046,1e-06
16047,1e-06
16048,1e-06
16049,1e-06
16050,1e-06
16051,1e-06
16052,1e-06
16053,1e-06
16054,1e-06
16055,1e-06
16056,1e-06
16057,1e-06
16058,1e-06
16059,1e-06
16060,1e-06
16061,1e-06
16062,1e-06
16063,1e-06
16064,1e-06
16065,1e-06
16066,1e-06
16067,1e-06
16068,1e-06
16069,1e-06
16070,1e-06
16071,1e-06
16072,1e-06
16073,1e-06
16074,1e-06
16075,1e-06
16076,1e-06
16077,1e-06
16078,1e-06
16079,1e-06
16080,1e-06
16081,1e-06
16082,1e-06
16083,1e-06
16084,1e-06
16085,1e-06
16086,1e-06
16087,1e-06
16088,1e-06
16089,1e-06
16090,1e-06
16091,1e-06
16092,1e-06
16093,1e-06
16094,1e-06
16095,1e-06
16096,1e-06
16097,1e-06
16098,1e-06
16099,1e-06
16100,1e-06
16101,1e-06
16102,1e-06
16103,1e-06
16104,1e-06
16105,1e-06
16106,1e-06
16107,1e-06
16108,1e-06
16109,1e-06
16110,1e-06
16111,1e-06
16112,1e-06
16113,1e-06
16114,1e-06
16115,1e-06
16116,1e-06
16117,1e-06
16118,1e-06
16119,1e-06
16120,1e-06
16121,1e-06
16122,1e-06
16123,1e-06
16124,1e-06
16125,1e-06
16126,1e-06
16127,1e-06
16128,1e-06
16129,1e-06
16130,1e-06
16131,1e-06
16132,1e-06
16133,1e-06
16134,1e-06
16135,1e-06
16136,1e-06
16137,1e-06
16138,1e-06
16139,1e-06
16140,1e-06
16141,1e-06
16142,1e-06
16143,1e-06
16144,1e-06
16145,1e-06
16146,1e-06
16147,1e-06
16148,1e-06
16149,1e-06
16150,1e-06
16151,1e-06
16152,1e-06
16153,1e-06
16154,1e-06
16155,1e-06
16156,1e-06
16157,1e-06
16158,1e-06
16159,1e-06
16160,0.49
16161,1e-06
16162,0.5
16163,1e-06
16164,1e-06
16165,1e-06
16166,1e-06
16167,1e-06
16168,1e-06
16169,1e-06
16170,1e-06
16171,1e-06
16172,1e-06
16173,1e-06
16174,1e-06
16175,1e-06
16176,1e-06
16177,0.49
16178,1e-06
16179,1e-06
16180,1e-06
16181,1e-06
16182,1e-06
16183,1e-06
16184,1e-06
16185,1e-06
16186,1e-06
16187,1e-06
16188,1e-06
16189,1e-06
16190,1e-06
16191,1e-06
16192,1e-06
16193,1e-06
16194,1e-06
16195,1e-06
16196,1e-06
16197,1e-06
16198,1e-06
16199,1e-06
16200,1e-06
16201,1e-06
16202,1e-06
16203,1e-06
16204,1e-06
16205,1e-06
16206,1e-06
16207,1e-06
16208,1e-06
16209,1e-06
16210,0.55
16211,1e-06
16212,1e-06
16213,1e-06
16214,1e-06
16215,0.53
16216,1e-06
16217,1e-06
16218,1e-06
16219,1e-06
16220,1e-06
16221,1e-06
16222,1e-06
16223,1e-06
16224,1e-06
16225,1e-06
16226,1e-06
16227,1e-06
16228,0.49
16229,1e-06
16230,0.49
16231,1e-06
16232,1e-06
16233,1e-06
16234,1e-06
16235,0.54
16236,1e-06
16237,1e-06
16238,1e-06
16239,0.5
16240,1e-06
16241,1e-06
16242,1e-06
16243,1e-06
16244,1e-06
16245,1e-06
16246,0.52
16247,1e-06
16248,1e-06
16249,1e-06
16250,1e-06
16251,1e-06
16252,1e-06
16253,1e-06
16254,1e-06
16255,1e-06
16256,1e-06
16257,1e-06
16258,1e-06
16259,1e-06
16260,1e-06
16261,1e-06
16262,1e-06
16263,1e-06
16264,1e-06
16265,0.54
16266,1e-06
16267,1e-06
16268,1e-06
16269,1e-06
16270,1e-06
16271,0.52
16272,1e-06
16273,1e-06
16274,1e-06
16275,1e-06
16276,1e-06
16277,1e-06
16278,1e-06
16279,1e-06
16280,1e-06
16281,1e-06
16282,1e-06
16283,1e-06
16284,1e-06
16285,1e-06
16286,1e-06
16287,1e-06
16288,1e-06
16289,1e-06
16290,1e-06
16291,1e-06
16292,1e-06
16293,1e-06
16294,1e-06
16295,1e-06
16296,1e-06
16297,1e-06
16298,1e-06
16299,0.5
16300,1e-06
16301,1e-06
16302,1e-06
16303,1e-06
16304,1e-06
16305,1e-06
16306,1e-06
16307,1e-06
16308,1e-06
16309,1e-06
16310,1e-06
16311,1e-06
16312,1e-06
16313,1e-06
16314,1e-06
16315,1e-06
16316,1e-06
16317,1e-06
16318,1e-06
16319,1e-06
16320,1e-06
16321,1e-06
16322,1e-06
16323,1e-06
16324,1e-06
16325,1e-06
16326,1e-06
16327,1e-06
16328,1e-06
16329,0.49
16330,1e-06
16331,1e-06
16332,1e-06
16333,1e-06
16334,1e-06
16335,1e-06
16336,1e-06
16337,1e-06
16338,1e-06
16339,1e-06
16340,1e-06
16341,1e-06
16342,1e-06
16343,1e-06
16344,1e-06
16345,1e-06
16346,1e-06
16347,1e-06
16348,1e-06
16349,1e-06
16350,1e-06
16351,1e-06
16352,1e-06
16353,1e-06
16354,1e-06
16355,1e-06
16356,1e-06
16357,1e-06
16358,1e-06
16359,0.56
16360,0.5
16361,1e-06
16362,1e-06
16363,1e-06
16364,1e-06
16365,1e-06
16366,1e-06
16367,1e-06
16368,0.5
16369,1e-06
16370,1e-06
16371,1e-06
16372,1e-06
16373,1e-06
16374,1e-06
16375,1e-06
16376,1e-06
16377,1e-06
16378,1e-06
16379,1e-06
16380,1e-06
16381,0.49
16382,1e-06
16383,1e-06
16384,1e-06
16385,1e-06
16386,1e-06
16387,0.52
16388,1e-06
16389,1e-06
16390,1e-06
16391,0.49
16392,1e-06
16393,1e-06
16394,1e-06
16395,1e-06
16396,1e-06
16397,1e-06
16398,1e-06
16399,0.49
16400,1e-06
16401,1e-06
16402,1e-06
16403,1e-06
16404,1e-06
16405,1e-06
16406,1e-06
16407,0.49
16408,1e-06
16409,0.53
16410,1e-06
16411,1e-06
16412,1e-06
16413,1e-06
16414,1e-06
16415,1e-06
16416,1e-06
16417,1e-06
16418,1e-06
16419,1e-06
16420,1e-06
16421,1e-06
16422,1e-06
16423,1e-06
16424,1e-06
16425,1e-06
16426,1e-06
16427,1e-06
16428,1e-06
16429,1e-06
16430,0.49
16431,1e-06
16432,0.49
16433,1e-06
16434,1e-06
16435,1e-06
16436,1e-06
16437,1e-06
16438,1e-06
16439,1e-06
16440,1e-06
16441,1e-06
16442,1e-06
16443,1e-06
16444,1e-06
16445,0.51
16446,1e-06
16447,1e-06
16448,1e-06
16449,1e-06
16450,1e-06
16451,1e-06
16452,1e-06
16453,1e-06
16454,1e-06
16455,1e-06
16456,1e-06
16457,1e-06
16458,1e-06
16459,1e-06
16460,1e-06
16461,1e-06
16462,1e-06
16463,1e-06
16464,1e-06
16465,1e-06
16466,1e-06
16467,1e-06
16468,1e-06
16469,1e-06
16470,1e-06
16471,1e-06
16472,1e-06
16473,1e-06
16474,1e-06
16475,1e-06
16476,1e-06
16477,1e-06
16478,1e-06
16479,1e-06
16480,1e-06
16481,1e-06
16482,1e-06
16483,1e-06
16484,1e-06
16485,1e-06
16486,1e-06
16487,1e-06
16488,1e-06
16489,1e-06
16490,1e-06
16491,1e-06
16492,1e-06
16493,1e-06
16494,1e-06
16495,1e-06
16496,0.48
16497,1e-06
16498,1e-06
16499,1e-06
16500,1e-06
16501,1e-06
16502,1e-06
16503,1e-06
16504,1e-06
16505,1e-06
16506,0.49
16507,1e-06
16508,0.51
16509,1e-06
16510,1e-06
16511,1e-06
16512,1e-06
16513,1e-06
16514,1e-06
16515,1e-06
16516,1e-06
16517,1e-06
16518,1e-06
16519,1e-06
16520,1e-06
16521,1e-06
16522,1e-06
16523,1e-06
16524,1e-06
16525,1e-06
16526,1e-06
16527,1e-06
16528,1e-06
16529,1e-06
16530,1e-06
16531,1e-06
16532,1e-06
16533,1e-06
16534,1e-06
16535,1e-06
16536,1e-06
16537,1e-06
16538,1e-06
16539,1e-06
16540,1e-06
16541,0.51
16542,1e-06
16543,1e-06
16544,1e-06
16545,1e-06
16546,1e-06
16547,1e-06
16548,0.51
16549,1e-06
16550,1e-06
16551,1e-06
16552,1e-06
16553,1e-06
16554,1e-06
16555,1e-06
16556,1e-06
16557,1e-06
16558,1e-06
16559,1e-06
16560,1e-06
16561,1e-06
16562,1e-06
16563,1e-06
16564,1e-06
16565,1e-06
16566,1e-06
16567,1e-06
16568,1e-06
16569,1e-06
16570,1e-06
16571,1e-06
16572,1e-06
16573,1e-06
16574,1e-06
16575,1e-06
16576,1e-06
16577,1e-06
16578,1e-06
16579,1e-06
16580,1e-06
16581,1e-06
16582,1e-06
16583,1e-06
16584,1e-06
16585,1e-06
16586,1e-06
16587,1e-06
16588,1e-06
16589,1e-06
16590,1e-06
16591,1e-06
16592,1e-06
16593,1e-06
16594,1e-06
16595,1e-06
16596,1e-06
16597,1e-06
16598,1e-06
16599,1e-06
16600,1e-06
16601,1e-06
16602,1e-06
16603,1e-06
16604,1e-06
16605,1e-06
16606,1e-06
16607,1e-06
16608,1e-06
16609,1e-06
16610,1e-06
16611,1e-06
16612,1e-06
16613,1e-06
16614,1e-06
16615,1e-06
16616,1e-06
16617,1e-06
16618,1e-06
16619,1e-06
16620,1e-06
16621,1e-06
16622,1e-06
16623,1e-06
16624,1e-06
16625,1e-06
16626,1e-06
16627,1e-06
16628,1e-06
16629,1e-06
16630,1e-06
16631,1e-06
16632,1e-06
16633,1e-06
16634,1e-06
16635,1e-06
16636,1e-06
16637,1e-06
16638,1e-06
16639,1e-06
16640,1e-06
16641,1e-06
16642,1e-06
16643,1e-06
16644,1e-06
16645,1e-06
16646,1e-06
16647,1e-06
16648,1e-06
16649,1e-06
16650,1e-06
16651,1e-06
16652,1e-06
16653,1e-06
16654,1e-06
16655,1e-06
16656,1e-06
16657,1e-06
16658,1e-06
16659,1e-06
16660,1e-06
16661,1e-06
16662,1e-06
16663,1e-06
16664,1e-06
16665,1e-06
16666,1e-06
16667,1e-06
16668,1e-06
16669,1e-06
16670,1e-06
16671,1e-06
16672,1e-06
16673,1e-06
16674,1e-06
16675,1e-06
16676,1e-06
16677,1e-06
16678,1e-06
16679,1e-06
16680,1e-06
16681,1e-06
16682,1e-06
16683,1e-06
16684,1e-06
16685,1e-06
16686,1e-06
16687,1e-06
16688,1e-06
16689,1e-06
16690,1e-06
16691,1e-06
16692,1e-06
16693,1e-06
16694,1e-06
16695,1e-06
16696,1e-06
16697,1e-06
16698,1e-06
16699,1e-06
16700,1e-06
16701,1e-06
16702,1e-06
16703,1e-06
16704,1e-06
16705,1e-06
16706,1e-06
16707,1e-06
16708,1e-06
16709,1e-06
16710,1e-06
16711,1e-06
16712,1e-06
16713,1e-06
16714,1e-06
16715,1e-06
16716,1e-06
16717,1e-06
16718,1e-06
16719,1e-06
16720,1e-06
16721,1e-06
16722,1e-06
16723,1e-06
16724,1e-06
16725,0.5
16726,1e-06
16727,1e-06
16728,1e-06
16729,1e-06
16730,1e-06
16731,1e-06
16732,1e-06
16733,1e-06
16734,1e-06
16735,1e-06
16736,1e-06
16737,1e-06
16738,1e-06
16739,1e-06
16740,1e-06
16741,1e-06
16742,1e-06
16743,1e-06
16744,1e-06
16745,1e-06
16746,1e-06
16747,1e-06
16748,1e-06
16749,1e-06
16750,1e-06
16751,1e-06
16752,1e-06
16753,1e-06
16754,1e-06
16755,1e-06
16756,1e-06
16757,1e-06
16758,1e-06
16759,1e-06
16760,1e-06
16761,1e-06
16762,1e-06
16763,1e-06
16764,1e-06
16765,1e-06
16766,1e-06
16767,1e-06
16768,1e-06
16769,1e-06
16770,1e-06
16771,1e-06
16772,1e-06
16773,1e-06
16774,1e-06
16775,0.5
16776,1e-06
16777,1e-06
16778,1e-06
16779,1e-06
16780,1e-06
16781,1e-06
16782,1e-06
16783,1e-06
16784,1e-06
16785,1e-06
16786,1e-06
16787,1e-06
16788,1e-06
16789,1e-06
16790,1e-06
16791,1e-06
16792,1e-06
16793,1e-06
16794,1e-06
16795,1e-06
16796,1e-06
16797,1e-06
16798,1e-06
16799,1e-06
16800,1e-06
16801,1e-06
16802,1e-06
16803,1e-06
16804,1e-06
16805,1e-06
16806,1e-06
16807,1e-06
16808,1e-06
16809,1e-06
16810,1e-06
16811,1e-06
16812,1e-06
16813,1e-06
16814,1e-06
16815,1e-06
16816,1e-06
16817,1e-06
16818,1e-06
16819,1e-06
16820,1e-06
16821,1e-06
16822,1e-06
16823,1e-06
16824,1e-06
16825,1e-06
16826,1e-06
16827,1e-06
16828,1e-06
16829,1e-06
16830,1e-06
16831,1e-06
16832,1e-06
16833,1e-06
16834,1e-06
16835,1e-06
16836,1e-06
16837,1e-06
16838,1e-06
16839,1e-06
16840,1e-06
16841,1e-06
16842,1e-06
16843,1e-06
16844,1e-06
16845,1e-06
16846,1e-06
16847,1e-06
16848,1e-06
16849,1e-06
16850,1e-06
16851,1e-06
16852,1e-06
16853,1e-06
16854,1e-06
16855,1e-06
16856,1e-06
16857,1e-06
16858,1e-06
16859,1e-06
16860,1e-06
16861,1e-06
16862,1e-06
16863,1e-06
16864,1e-06
16865,1e-06
16866,1e-06
16867,0.49
16868,1e-06
16869,1e-06
16870,1e-06
16871,0.5
16872,1e-06
16873,1e-06
16874,1e-06
16875,1e-06
16876,1e-06
16877,1e-06
16878,1e-06
16879,1e-06
16880,1e-06
16881,1e-06
16882,1e-06
16883,1e-06
16884,1e-06
16885,1e-06
16886,1e-06
16887,1e-06
16888,1e-06
16889,1e-06
16890,1e-06
16891,1e-06
16892,1e-06
16893,1e-06
16894,1e-06
16895,1e-06
16896,1e-06
16897,1e-06
16898,1e-06
16899,1e-06
16900,1e-06
16901,1e-06
16902,1e-06
16903,1e-06
16904,1e-06
16905,1e-06
16906,1e-06
16907,1e-06
16908,1e-06
16909,1e-06
16910,1e-06
16911,1e-06
16912,1e-06
16913,1e-06
16914,1e-06
16915,1e-06
16916,1e-06
16917,1e-06
16918,1e-06
16919,1e-06
16920,1e-06
16921,1e-06
16922,1e-06
16923,1e-06
16924,1e-06
16925,1e-06
16926,1e-06
16927,1e-06
16928,1e-06
16929,1e-06
16930,1e-06
16931,1e-06
16932,1e-06
16933,1e-06
16934,1e-06
16935,1e-06
16936,1e-06
16937,1e-06
16938,1e-06
16939,1e-06
16940,1e-06
16941,1e-06
16942,1e-06
16943,1e-06
16944,1e-06
16945,1e-06
16946,1e-06
16947,1e-06
16948,1e-06
16949,1e-06
16950,1e-06
16951,1e-06
16952,1e-06
16953,1e-06
16954,1e-06
16955,1e-06
16956,1e-06
16957,1e-06
16958,1e-06
16959,1e-06
16960,1e-06
16961,1e-06
16962,1e-06
16963,1e-06
16964,1e-06
16965,1e-06
16966,1e-06
16967,1e-06
16968,1e-06
16969,1e-06
16970,1e-06
16971,1e-06
16972,1e-06
16973,1e-06
16974,1e-06
16975,1e-06
16976,1e-06
16977,1e-06
16978,1e-06
16979,1e-06
16980,1e-06
16981,1e-06
16982,1e-06
16983,1e-06
16984,1e-06
16985,1e-06
16986,1e-06
16987,1e-06
16988,1e-06
16989,1e-06
16990,1e-06
16991,1e-06
16992,1e-06
16993,1e-06
16994,1e-06
16995,1e-06
16996,1e-06
16997,1e-06
16998,1e-06
16999,1e-06
17000,1e-06
17001,1e-06
17002,1e-06
17003,1e-06
17004,1e-06
17005,1e-06
17006,1e-06
17007,1e-06
17008,1e-06
17009,1e-06
17010,1e-06
17011,1e-06
17012,1e-06
17013,1e-06
17014,1e-06
17015,1e-06
17016,1e-06
17017,1e-06
17018,1e-06
17019,1e-06
17020,1e-06
17021,1e-06
17022,1e-06
17023,1e-06
17024,1e-06
17025,1e-06
17026,1e-06
17027,1e-06
17028,1e-06
17029,1e-06
17030,1e-06
17031,1e-06
17032,1e-06
17033,1e-06
17034,1e-06
17035,1e-06
17036,1e-06
17037,1e-06
17038,1e-06
17039,1e-06
17040,1e-06
17041,1e-06
17042,1e-06
17043,1e-06
17044,1e-06
17045,1e-06
17046,1e-06
17047,1e-06
17048,1e-06
17049,1e-06
17050,1e-06
17051,1e-06
17052,1e-06
17053,1e-06
17054,1e-06
17055,1e-06
17056,1e-06
17057,1e-06
17058,1e-06
17059,1e-06
17060,1e-06
17061,1e-06
17062,1e-06
17063,1e-06
17064,1e-06
17065,1e-06
17066,1e-06
17067,1e-06
17068,1e-06
17069,1e-06
17070,0.52
17071,0.54
17072,1e-06
17073,1e-06
17074,1e-06
17075,1e-06
17076,1e-06
17077,1e-06
17078,0.5
17079,1e-06
17080,1e-06
17081,1e-06
17082,1e-06
17083,1e-06
17084,1e-06
17085,1e-06
17086,1e-06
17087,1e-06
17088,1e-06
17089,1e-06
17090,1e-06
17091,1e-06
17092,1e-06
17093,1e-06
17094,1e-06
17095,1e-06
17096,1e-06
17097,1e-06
17098,1e-06
17099,1e-06
17100,1e-06
17101,1e-06
17102,1e-06
17103,1e-06
17104,1e-06
17105,0.53
17106,1e-06
17107,1e-06
17108,1e-06
17109,1e-06
17110,0.51
17111,1e-06
17112,0.53
17113,1e-06
17114,1e-06
17115,1e-06
17116,0.5
17117,1e-06
17118,1e-06
17119,1e-06
17120,0.5
17121,1e-06
17122,1e-06
17123,1e-06
17124,1e-06
17125,1e-06
17126,0.52
17127,1e-06
17128,0.5
17129,1e-06
17130,1e-06
17131,1e-06
17132,1e-06
17133,1e-06
17134,1e-06
17135,1e-06
17136,1e-06
17137,1e-06
17138,1e-06
17139,1e-06
17140,1e-06
17141,1e-06
17142,1e-06
17143,0.5
17144,1e-06
17145,0.55
17146,1e-06
17147,1e-06
17148,1e-06
17149,1e-06
17150,1e-06
17151,1e-06
17152,1e-06
17153,1e-06
17154,1e-06
17155,1e-06
17156,1e-06
17157,1e-06
17158,1e-06
17159,0.51
17160,1e-06
17161,0.48
17162,1e-06
17163,1e-06
17164,1e-06
17165,0.53
17166,1e-06
17167,1e-06
17168,1e-06
17169,1e-06
17170,1e-06
17171,1e-06
17172,1e-06
17173,1e-06
17174,1e-06
17175,1e-06
17176,1e-06
17177,1e-06
17178,1e-06
17179,1e-06
17180,1e-06
17181,1e-06
17182,1e-06
17183,1e-06
17184,1e-06
17185,1e-06
17186,1e-06
17187,1e-06
17188,1e-06
17189,1e-06
17190,1e-06
17191,0.5
17192,1e-06
17193,1e-06
17194,1e-06
17195,1e-06
17196,1e-06
17197,1e-06
17198,1e-06
17199,1e-06
17200,1e-06
17201,1e-06
17202,1e-06
17203,1e-06
17204,1e-06
17205,1e-06
17206,1e-06
17207,1e-06
17208,1e-06
17209,1e-06
17210,1e-06
17211,1e-06
17212,1e-06
17213,1e-06
17214,1e-06
